year,state,chapter,yearly_total
2011,KARNATAKA,Arizona,5500.0
2011,KARNATAKA,CentralNJ,10400.0
2011,KARNATAKA,Boston,9142.0
2011,KARNATAKA,Detroit,20200.0
2011,KARNATAKA,San Diego,4700.0
2011,KARNATAKA,Boston,1000.0
2011,KARNATAKA,Berkeley,4644.0
2011,KARNATAKA,Kansas City,2000.0
2011,KARNATAKA,Seattle,3440.0
2011,KARNATAKA,Stanford,8541.0
2011,KARNATAKA,Chicago,19725.0
2011,KARNATAKA,Austin,6612.0
2011,KARNATAKA,Silicon Valley,9980.0
2011,KARNATAKA,Chicago,9552.0
2011,KARNATAKA,Berkeley,5275.0
2011,KARNATAKA,Seattle,1310.0
2011,KARNATAKA,Stanford,6000.0
2011,KARNATAKA,Austin,5430.0
2011,KARNATAKA,Arizona,5000.0
2011,KARNATAKA,Houston,12888.0
2011,KARNATAKA,Bangalore,6352.0
2011,KARNATAKA,Seattle,20590.0
2011,KARNATAKA,Madison,3400.0
2011,KARNATAKA,Boston,6770.0
2011,KARNATAKA,Austin,4131.0
2011,KARNATAKA,Seattle,8638.0
2012,KARNATAKA,Seattle,7280.0
2012,KARNATAKA,UFlorida,2930.0
2012,KARNATAKA,Silicon Valley,11202.0
2012,KARNATAKA,Houston,6757.0
2012,KARNATAKA,San Francisco,5000.0
2012,KARNATAKA,San Diego,6000.0
2012,KARNATAKA,Boston,26302.0
2012,KARNATAKA,Stanford,8000.0
2012,KARNATAKA,Silicon Valley,8527.0
2012,KARNATAKA,Boston,1000.0
2012,KARNATAKA,Bangalore,2555.0
2012,KARNATAKA,Austin,11486.0
2012,KARNATAKA,Chicago,11132.0
2012,KARNATAKA,St. Louis,10670.0
2012,KARNATAKA,Seattle,8705.0
2012,KARNATAKA,Stanford,8101.0
2012,KARNATAKA,Berkeley,3901.0
2012,KARNATAKA,Detroit,23000.0
2013,KARNATAKA,Seattle,18933.0
2013,KARNATAKA,Chicago,11371.0
2013,KARNATAKA,Boston,8285.0
2013,KARNATAKA,Stanford,10937.0
2013,KARNATAKA,Seattle,5453.0
2013,KARNATAKA,St. Louis,12463.0
2013,KARNATAKA,Stanford,5117.0
2013,KARNATAKA,Chicago,13950.0
2013,KARNATAKA,Boston,12978.0
2013,KARNATAKA,Silicon Valley,11503.0
2013,KARNATAKA,San Diego,6311.0
2013,KARNATAKA,San Francisco,4003.0
2013,KARNATAKA,Seattle,7014.0
2013,KARNATAKA,Bangalore,8118.0
2013,KARNATAKA,Detroit,24248.0
2013,KARNATAKA,Silicon Valley,20059.0
2013,KARNATAKA,Bangalore,2407.0
2013,KARNATAKA,Silicon Valley,5287.0
2014,KARNATAKA,Boston,14952.0
2014,KARNATAKA,Seattle,8496.0
2014,KARNATAKA,Silicon Valley,20379.0
2014,KARNATAKA,Stanford,11976.0
2014,KARNATAKA,St. Louis,16384.0
2014,KARNATAKA,Detroit,32186.0
2014,KARNATAKA,Chicago,7821.0
2014,KARNATAKA,Chicago,13669.0
2014,KARNATAKA,Boston,6548.0
2014,KARNATAKA,Seattle,17112.0
2014,KARNATAKA,San Diego,9668.0
2014,KARNATAKA,Seattle,8670.0
2014,KARNATAKA,Stanford,6992.0
2015,KARNATAKA,Stanford,4695.0
2015,KARNATAKA,Seattle,19387.0
2015,KARNATAKA,Austin,10090.0
2015,KARNATAKA,Boston,22759.0
2015,KARNATAKA,Chicago,7181.0
2015,KARNATAKA,NYC/NJ,6570.0
2015,KARNATAKA,Bangalore,9167.0
2015,KARNATAKA,San Diego,9730.0
2015,KARNATAKA,Boston,3392.0
2015,KARNATAKA,Seattle,5871.0
2015,KARNATAKA,Chicago,2138.0
2015,KARNATAKA,Detroit,31437.0
2016,KARNATAKA,Madison,10074.0
2016,KARNATAKA,Detroit,36642.0
2016,KARNATAKA,Austin,6062.0
2016,KARNATAKA,St. Louis,17261.0
2016,KARNATAKA,Seattle,3188.0
2016,KARNATAKA,NYC/NJ,7770.0
2016,KARNATAKA,Stanford,14081.0
2016,KARNATAKA,Chicago,7524.0
2016,KARNATAKA,Seattle,6681.0
2016,KARNATAKA,Chicago,11434.0
2016,KARNATAKA,Boston,12125.0
2016,KARNATAKA,Stanford,4733.0
2016,KARNATAKA,Seattle,39432.0
2016,KARNATAKA,San Diego,20985.0
2016,KARNATAKA,Atlanta,4495.0
2016,KARNATAKA,Boston,12061.0
2017,KARNATAKA,NYC/NJ,11127.0
2017,KARNATAKA,San Diego,23514.0
2017,KARNATAKA,Detroit,39439.0
2017,KARNATAKA,Stanford,10328.0
2017,KARNATAKA,Austin,12582.0
2017,KARNATAKA,Atlanta,7870.0
2017,KARNATAKA,Boston,16099.0
2017,KARNATAKA,Houston,3991.0
2017,KARNATAKA,Seattle,74796.0
2017,KARNATAKA,Silicon Valley,42594.0
2017,KARNATAKA,Boston,6107.0
2017,KARNATAKA,Stanford,16264.0
2017,KARNATAKA,Chicago,6596.0
2017,KARNATAKA,Boston,17880.0
2017,KARNATAKA,Seattle,16640.0
2017,KARNATAKA,Chicago,11111.0
2017,KARNATAKA,Boston,10546.0
2018,KARNATAKA,Silicon Valley,23114.0
2018,KARNATAKA,Chicago,6836.0
2018,KARNATAKA,Stanford,13363.0
2018,KARNATAKA,Silicon Valley,14188.0
2018,KARNATAKA,Seattle,17371.0
2018,KARNATAKA,San Diego,11097.0
2018,KARNATAKA,Seattle,30800.0
2018,KARNATAKA,Boston,30522.0
2018,KARNATAKA,Detroit,36336.0
2018,KARNATAKA,Atlanta,7598.0
2018,KARNATAKA,Boston,19050.0
2018,KARNATAKA,Atlanta,6246.0
2018,KARNATAKA,Austin,8983.0
2018,KARNATAKA,Chicago,21562.0
2019,KARNATAKA,Chicago,15252.0
2019,KARNATAKA,Stanford,9511.0
2019,KARNATAKA,NYC/NJ,11341.0
2019,KARNATAKA,Silicon Valley,14533.0
2019,KARNATAKA,Silicon Valley,5768.0
2019,KARNATAKA,Austin,7503.0
2019,KARNATAKA,Boston,13026.0
2019,KARNATAKA,Silicon Valley,20268.0
2019,KARNATAKA,Atlanta,5789.0
2019,KARNATAKA,Seattle,11855.0
2019,KARNATAKA,Boston,6368.0
2019,KARNATAKA,San Diego,20080.0
2019,KARNATAKA,Seattle,20781.0
2019,KARNATAKA,Detroit,41067.0
2019,KARNATAKA,Chicago,8824.0
2020,KARNATAKA,Chicago,6303.0
2020,KARNATAKA,Boston,5972.0
2020,KARNATAKA,San Diego,20197.0
2020,KARNATAKA,Stanford,13317.0
2020,KARNATAKA,Detroit,41751.0
2020,KARNATAKA,Seattle,23290.0
2020,KARNATAKA,Boston,8929.0
2020,KARNATAKA,Chicago,3544.0
2020,KARNATAKA,Austin,8064.0
2020,KARNATAKA,Seattle,15478.0
2020,KARNATAKA,Boston,2557.0
2021,KARNATAKA,Seattle,17169.0
2021,KARNATAKA,Boston,17137.0
2021,KARNATAKA,Seattle,22042.0
2021,KARNATAKA,Atlanta,10241.0
2021,KARNATAKA,Chicago,5760.0
2021,KARNATAKA,Detroit,35052.0
2021,KARNATAKA,San Diego,13524.0
2021,KARNATAKA,Boston,27775.0
2021,KARNATAKA,Boston,10916.0
2021,KARNATAKA,Chicago,16095.0
2021,KARNATAKA,Boston,17441.0
2022,KARNATAKA,Boston,12380.0
2022,KARNATAKA,Boston,6000.0
2022,KARNATAKA,Boston,6133.0
2022,KARNATAKA,Chicago,7405.0
2022,KARNATAKA,Chicago,7489.0
2022,KARNATAKA,San Diego,13752.0
2022,KARNATAKA,Seattle,11702.0
2022,KARNATAKA,Detroit,32442.0
2022,KARNATAKA,Atlanta,10796.0
2022,KARNATAKA,Boston,11935.0
2022,KARNATAKA,Seattle,20765.0
2023,KARNATAKA,Boston,5844.0
2023,KARNATAKA,Boston,8495.0
2023,KARNATAKA,Detroit,37816.0
2023,KARNATAKA,Chicago,7723.0
2023,KARNATAKA,Chicago,3874.0
2023,KARNATAKA,Boston,13298.0
2023,KARNATAKA,Seattle,13144.0
2023,KARNATAKA,Seattle,19860.0
2024,KARNATAKA,Seattle,11151.0
2024,KARNATAKA,Seattle,10562.0
2024,KARNATAKA,Chicago,3827.0
2024,KARNATAKA,Detroit,42467.0
2024,KARNATAKA,Boston,11790.0
2024,KARNATAKA,Chicago,7606.0
2024,KARNATAKA,Boston,6021.0
2025,KARNATAKA,Detroit,41371.0
2025,KARNATAKA,Seattle,18900.0
2025,KARNATAKA,Boston,30682.0
2025,KARNATAKA,Seattle,12708.0
1998,KERALA,NYC/NJ,2000.0
1999,KERALA,NYC/NJ,2000.0
1999,KERALA,Arizona,1903.0
2000,KERALA,NYC/NJ,2000.0
2001,KERALA,Work an Hour,12900.0
2001,KERALA,Silicon Valley,6500.0
2001,KERALA,Stanford,6500.0
2001,KERALA,Redlands,550.0
2002,KERALA,Work an Hour,12900.0
2002,KERALA,Seattle,3000.0
2002,KERALA,Silicon Valley,14583.0
2002,KERALA,Los Angeles,3000.0
2002,KERALA,Redlands,1400.0
2003,KERALA,Dallas,5160.0
2003,KERALA,Stanford,2150.0
2003,KERALA,Work an Hour,12900.0
2003,KERALA,Los Angeles,3000.0
2003,KERALA,Redlands,500.0
2004,KERALA,Princeton,2200.0
2005,KERALA,Silicon Valley,6750.0
2005,KERALA,Los Angeles,3000.0
2005,KERALA,Stanford,1500.0
2005,KERALA,CentralNJ,7000.0
2006,KERALA,Stanford,6500.0
2006,KERALA,Atlanta,4250.0
2006,KERALA,Silicon Valley,18740.0
2006,KERALA,Berkeley,2000.0
2006,KERALA,UIUC,3310.0
2006,KERALA,Los Angeles,3000.0
2006,KERALA,Purdue,2600.0
2006,KERALA,CentralNJ,13500.0
2006,KERALA,St. Louis,2555.0
2007,KERALA,NYC/NJ,17000.0
2007,KERALA,Silicon Valley,17500.0
2007,KERALA,Los Angeles,3000.0
2007,KERALA,CentralNJ,10000.0
2008,KERALA,Los Angeles,3000.0
2008,KERALA,CentralNJ,10465.0
2008,KERALA,UIUC,5853.0
2009,KERALA,Boston,22104.0
2009,KERALA,UIUC,8343.0
2009,KERALA,San Diego,4000.0
2009,KERALA,Los Angeles,3000.0
2009,KERALA,CentralNJ,9188.0
2009,KERALA,Berkeley,4000.0
2009,KERALA,Work an Hour,10000.0
2010,KERALA,UIUC,4280.0
2010,KERALA,Stanford,6682.0
2011,KERALA,Cincinnati,4000.0
2011,KERALA,Stanford,5730.0
2012,KERALA,UFlorida,5000.0
2012,KERALA,Los Angeles,4000.0
2012,KERALA,Atlanta,1001.0
2012,KERALA,UIUC,7820.0
2013,KERALA,San Diego,4950.0
2014,KERALA,Kansas City,2328.0
2014,KERALA,San Diego,10085.0
2015,KERALA,UIUC,32141.0
2015,KERALA,Kansas City,2232.0
2016,KERALA,Kansas City,2126.0
2016,KERALA,San Diego,10177.0
2016,KERALA,UIUC,19398.0
2017,KERALA,UIUC,19455.0
2018,KERALA,Kansas City,4244.0
2018,KERALA,Purdue,7087.0
2019,KERALA,UIUC,21289.0
2019,KERALA,San Diego,22165.0
2019,KERALA,Kansas City,2101.0
2020,KERALA,UIUC,16328.0
2020,KERALA,Kansas City,4795.0
2020,KERALA,San Diego,20003.0
2021,KERALA,San Diego,17788.0
2021,KERALA,UIUC,11602.0
2022,KERALA,San Diego,16145.0
2022,KERALA,UIUC,11224.0
2023,KERALA,Kansas City,7073.0
2023,KERALA,San Diego,15969.0
2024,KERALA,San Diego,16876.0
1994,MADHYA PRADESH,Berkeley,1300.0
2000,MADHYA PRADESH,NYC/NJ,2500.0
2000,MADHYA PRADESH,Seattle,2000.0
2000,MADHYA PRADESH,St. Louis,4400.0
2001,MADHYA PRADESH,Silicon Valley,7900.0
2001,MADHYA PRADESH,Michigan State University,4800.0
2001,MADHYA PRADESH,Detroit,1500.0
2002,MADHYA PRADESH,Seattle,9000.0
2002,MADHYA PRADESH,Michigan State University,10000.0
2003,MADHYA PRADESH,Silicon Valley,5140.0
2003,MADHYA PRADESH,Seattle,1100.0
2004,MADHYA PRADESH,Silicon Valley,7137.0
2005,MADHYA PRADESH,Arizona,5000.0
2005,MADHYA PRADESH,Silicon Valley,11198.0
2005,MADHYA PRADESH,Michigan State University,3000.0
2006,MADHYA PRADESH,Silicon Valley,5915.0
2007,MADHYA PRADESH,Silicon Valley,5685.0
2007,MADHYA PRADESH,Seattle,10435.0
2007,MADHYA PRADESH,Berkeley,6800.0
2007,MADHYA PRADESH,Seattle,21395.0
2008,MADHYA PRADESH,Seattle,8605.0
2008,MADHYA PRADESH,Salt Lake City,2500.0
2008,MADHYA PRADESH,Seattle,17915.0
2008,MADHYA PRADESH,Berkeley,6000.0
2008,MADHYA PRADESH,Berkeley,1000.0
2009,MADHYA PRADESH,Seattle,0.0
2009,MADHYA PRADESH,Berkeley,4044.0
2010,MADHYA PRADESH,Stanford,4440.0
2010,MADHYA PRADESH,Berkeley,28691.0
2010,MADHYA PRADESH,Seattle,41020.0
2010,MADHYA PRADESH,Kansas City,2727.0
2010,MADHYA PRADESH,Berkeley,1000.0
2011,MADHYA PRADESH,Berkeley,15000.0
2011,MADHYA PRADESH,Stanford,4595.0
2011,MADHYA PRADESH,Seattle,18900.0
2011,MADHYA PRADESH,Salt Lake City,1500.0
2011,MADHYA PRADESH,Stanford,5000.0
2012,MADHYA PRADESH,Seattle,24620.0
2012,MADHYA PRADESH,Stanford,9964.0
2012,MADHYA PRADESH,Stanford,18062.0
2013,MADHYA PRADESH,Stanford,4435.0
2013,MADHYA PRADESH,Seattle,15421.0
2013,MADHYA PRADESH,Stanford,9919.0
2013,MADHYA PRADESH,Berkeley,12962.0
2014,MADHYA PRADESH,Seattle,25525.0
2014,MADHYA PRADESH,Stanford,12755.0
2014,MADHYA PRADESH,Seattle,23132.0
2014,MADHYA PRADESH,Stanford,7512.0
2014,MADHYA PRADESH,Berkeley,15188.0
2015,MADHYA PRADESH,Stanford,7256.0
2015,MADHYA PRADESH,Berkeley,11489.0
2016,MADHYA PRADESH,Seattle,22831.0
2016,MADHYA PRADESH,Seattle,74811.0
2016,MADHYA PRADESH,Stanford,41928.0
2016,MADHYA PRADESH,Berkeley,13920.0
2017,MADHYA PRADESH,Berkeley,18720.0
2017,MADHYA PRADESH,Seattle,42513.0
2017,MADHYA PRADESH,Seattle,51937.0
2018,MADHYA PRADESH,Seattle,28367.0
2018,MADHYA PRADESH,Berkeley,20532.0
2018,MADHYA PRADESH,Seattle,21758.0
2019,MADHYA PRADESH,Seattle,37631.0
2019,MADHYA PRADESH,Seattle,22268.0
2020,MADHYA PRADESH,Berkeley,10496.0
2020,MADHYA PRADESH,Seattle,32426.0
2020,MADHYA PRADESH,Frankfurt,2907.0
2020,MADHYA PRADESH,Silicon Valley,19494.0
2020,MADHYA PRADESH,Seattle,19972.0
2021,MADHYA PRADESH,Seattle,32402.0
2021,MADHYA PRADESH,Silicon Valley,14225.0
2022,MADHYA PRADESH,Silicon Valley,10720.0
2023,MADHYA PRADESH,Seattle,23993.0
2023,MADHYA PRADESH,Princeton,9865.0
2023,MADHYA PRADESH,Silicon Valley,10766.0
2024,MADHYA PRADESH,Silicon Valley,11238.0
2024,MADHYA PRADESH,Princeton,18861.0
2024,MADHYA PRADESH,Seattle,47541.0
2025,MADHYA PRADESH,Princeton,17936.0
2025,MADHYA PRADESH,Seattle,23117.0
2025,MADHYA PRADESH,Silicon Valley,11738.0
1991,MAHARASHTRA,Berkeley,500.0
1992,MAHARASHTRA,Berkeley,900.0
1993,MAHARASHTRA,Berkeley,1620.0
1994,MAHARASHTRA,Berkeley,240.0
1995,MAHARASHTRA,Madison,700.0
1995,MAHARASHTRA,Madison,350.0
1995,MAHARASHTRA,Berkeley,2470.0
1996,MAHARASHTRA,Berkeley,1091.0
1996,MAHARASHTRA,Berkeley,1980.0
1997,MAHARASHTRA,Cornell,500.0
1997,MAHARASHTRA,Seattle,1320.0
1997,MAHARASHTRA,Los Angeles,1500.0
1997,MAHARASHTRA,Berkeley,2000.0
1997,MAHARASHTRA,Berkeley,500.0
1997,MAHARASHTRA,Seattle,4932.0
1997,MAHARASHTRA,Berkeley,2460.0
1998,MAHARASHTRA,Seattle,1080.0
1998,MAHARASHTRA,Berkeley,1000.0
1998,MAHARASHTRA,Seattle,2500.0
1998,MAHARASHTRA,Silicon Valley,2000.0
1998,MAHARASHTRA,Detroit,150.0
1998,MAHARASHTRA,Cornell,500.0
1998,MAHARASHTRA,Detroit,250.0
1999,MAHARASHTRA,St. Louis,3400.0
1999,MAHARASHTRA,Seattle,1080.0
1999,MAHARASHTRA,UIUC,1030.0
1999,MAHARASHTRA,Seattle,4000.0
1999,MAHARASHTRA,Seattle,4300.0
1999,MAHARASHTRA,NYC/NJ,400.0
1999,MAHARASHTRA,Detroit,250.0
1999,MAHARASHTRA,Silicon Valley,10000.0
1999,MAHARASHTRA,Berkeley,1000.0
1999,MAHARASHTRA,Princeton,6000.0
1999,MAHARASHTRA,Los Angeles,1800.0
1999,MAHARASHTRA,Boston,2300.0
1999,MAHARASHTRA,Detroit,150.0
1999,MAHARASHTRA,UIUC,1768.0
2000,MAHARASHTRA,Seattle,40800.0
2000,MAHARASHTRA,Berkeley,1700.0
2000,MAHARASHTRA,Seattle,2640.0
2000,MAHARASHTRA,Michigan State University,866.0
2000,MAHARASHTRA,Seattle,2300.0
2000,MAHARASHTRA,Boston,780.0
2000,MAHARASHTRA,Work an Hour,4350.0
2000,MAHARASHTRA,Boston,5300.0
2000,MAHARASHTRA,NYC/NJ,4580.0
2000,MAHARASHTRA,Princeton,6000.0
2000,MAHARASHTRA,St. Louis,700.0
2000,MAHARASHTRA,UIUC,827.0
2000,MAHARASHTRA,NYC/NJ,6164.0
2000,MAHARASHTRA,Seattle,12000.0
2000,MAHARASHTRA,St. Louis,2900.0
2000,MAHARASHTRA,St. Louis,4500.0
2000,MAHARASHTRA,UIUC,1230.0
2001,MAHARASHTRA,Delaware,4000.0
2001,MAHARASHTRA,Princeton,8000.0
2001,MAHARASHTRA,Berkeley,2700.0
2001,MAHARASHTRA,NYC/NJ,5950.0
2001,MAHARASHTRA,St. Louis,4495.0
2001,MAHARASHTRA,Silicon Valley,3600.0
2001,MAHARASHTRA,Seattle,3000.0
2001,MAHARASHTRA,Boston,2500.0
2001,MAHARASHTRA,Work an Hour,3250.0
2001,MAHARASHTRA,Cleveland,1850.0
2001,MAHARASHTRA,Michigan State University,1100.0
2001,MAHARASHTRA,St. Louis,5500.0
2001,MAHARASHTRA,Seattle,30000.0
2001,MAHARASHTRA,Silicon Valley,5100.0
2001,MAHARASHTRA,Princeton,7276.0
2001,MAHARASHTRA,Arizona,4000.0
2001,MAHARASHTRA,Seattle,16900.0
2001,MAHARASHTRA,Silicon Valley,2400.0
2001,MAHARASHTRA,NYC/NJ,3556.0
2001,MAHARASHTRA,UIUC,1410.0
2001,MAHARASHTRA,Seattle,2520.0
2001,MAHARASHTRA,Madison,3621.0
2001,MAHARASHTRA,Los Angeles,1000.0
2002,MAHARASHTRA,Seattle,3300.0
2002,MAHARASHTRA,Princeton,10000.0
2002,MAHARASHTRA,St. Louis,2500.0
2002,MAHARASHTRA,Stanford,6718.0
2002,MAHARASHTRA,Seattle,15000.0
2002,MAHARASHTRA,Houston,1500.0
2002,MAHARASHTRA,St. Louis,2600.0
2002,MAHARASHTRA,Silicon Valley,5000.0
2002,MAHARASHTRA,NYC/NJ,7200.0
2002,MAHARASHTRA,Boston,2600.0
2002,MAHARASHTRA,Cleveland,5000.0
2002,MAHARASHTRA,Boston,2500.0
2002,MAHARASHTRA,Stanford,2000.0
2002,MAHARASHTRA,Berkeley,4000.0
2002,MAHARASHTRA,Michigan State University,1100.0
2002,MAHARASHTRA,Seattle,33000.0
2003,MAHARASHTRA,St. Louis,5500.0
2003,MAHARASHTRA,Los Angeles,1000.0
2003,MAHARASHTRA,Michigan State University,2000.0
2003,MAHARASHTRA,Seattle,50000.0
2003,MAHARASHTRA,Berkeley,5974.0
2003,MAHARASHTRA,Seattle,10000.0
2003,MAHARASHTRA,Stanford,5000.0
2003,MAHARASHTRA,Cleveland,5600.0
2003,MAHARASHTRA,NYC/NJ,15000.0
2003,MAHARASHTRA,Stanford,8408.0
2003,MAHARASHTRA,Los Angeles,1500.0
2003,MAHARASHTRA,Austin,2000.0
2003,MAHARASHTRA,Corvallis,1750.0
2003,MAHARASHTRA,Colorado,2086.0
2003,MAHARASHTRA,St. Louis,3175.0
2003,MAHARASHTRA,Princeton,10000.0
2003,MAHARASHTRA,CentralNJ,1000.0
2003,MAHARASHTRA,Silicon Valley,5000.0
2003,MAHARASHTRA,Seattle,3840.0
2003,MAHARASHTRA,St. Louis,2000.0
2003,MAHARASHTRA,Carbondale,2000.0
2004,MAHARASHTRA,Seattle,3600.0
2004,MAHARASHTRA,Arizona,6500.0
2004,MAHARASHTRA,Silicon Valley,3276.0
2004,MAHARASHTRA,St. Louis,5350.0
2004,MAHARASHTRA,Yale,1000.0
2004,MAHARASHTRA,Seattle,50000.0
2004,MAHARASHTRA,Seattle,15000.0
2004,MAHARASHTRA,Stanford,2000.0
2004,MAHARASHTRA,Colorado,540.0
2004,MAHARASHTRA,Princeton,5000.0
2004,MAHARASHTRA,Boston,4650.0
2004,MAHARASHTRA,Silicon Valley,3900.0
2004,MAHARASHTRA,Berkeley,7740.0
2004,MAHARASHTRA,NYC/NJ,12700.0
2004,MAHARASHTRA,Atlanta,4134.0
2004,MAHARASHTRA,Princeton,5000.0
2004,MAHARASHTRA,Seattle,6000.0
2004,MAHARASHTRA,Redlands,3000.0
2004,MAHARASHTRA,Cleveland,7000.0
2004,MAHARASHTRA,Seattle,4950.0
2005,MAHARASHTRA,Los Angeles,1000.0
2005,MAHARASHTRA,Silicon Valley,3900.0
2005,MAHARASHTRA,Atlanta,2000.0
2005,MAHARASHTRA,Cleveland,6202.0
2005,MAHARASHTRA,Seattle,3200.0
2005,MAHARASHTRA,Seattle,3000.0
2005,MAHARASHTRA,Seattle,126000.0
2005,MAHARASHTRA,Stanford,0.0
2005,MAHARASHTRA,Berkeley,9880.0
2005,MAHARASHTRA,Seattle,19520.0
2005,MAHARASHTRA,Seattle,2000.0
2005,MAHARASHTRA,NYC/NJ,14150.0
2005,MAHARASHTRA,Austin,1500.0
2005,MAHARASHTRA,Stanford,2000.0
2005,MAHARASHTRA,Silicon Valley,8090.0
2005,MAHARASHTRA,Yale,500.0
2005,MAHARASHTRA,Colorado,4400.0
2005,MAHARASHTRA,Princeton,9000.0
2005,MAHARASHTRA,Seattle,5400.0
2005,MAHARASHTRA,DC,2900.0
2005,MAHARASHTRA,NYC/NJ,17220.0
2005,MAHARASHTRA,Seattle,9750.0
2005,MAHARASHTRA,Seattle,5000.0
2006,MAHARASHTRA,Yale,2500.0
2006,MAHARASHTRA,Colorado,800.0
2006,MAHARASHTRA,Seattle,7000.0
2006,MAHARASHTRA,Boston,5000.0
2006,MAHARASHTRA,Los Angeles,1000.0
2006,MAHARASHTRA,Colorado,1850.0
2006,MAHARASHTRA,Princeton,7500.0
2006,MAHARASHTRA,Silicon Valley,11251.0
2006,MAHARASHTRA,NYC/NJ,13300.0
2006,MAHARASHTRA,CentralNJ,5000.0
2006,MAHARASHTRA,Athens,10000.0
2006,MAHARASHTRA,Princeton,3929.0
2006,MAHARASHTRA,Seattle,22066.0
2006,MAHARASHTRA,Atlanta,3375.0
2006,MAHARASHTRA,Work an Hour,9923.0
2006,MAHARASHTRA,Toledo,1500.0
2006,MAHARASHTRA,Seattle,2900.0
2006,MAHARASHTRA,Seattle,2100.0
2007,MAHARASHTRA,Berkeley,3000.0
2007,MAHARASHTRA,Seattle,15000.0
2007,MAHARASHTRA,NYC/NJ,9000.0
2007,MAHARASHTRA,Work an Hour,3378.0
2007,MAHARASHTRA,Michigan State University,4000.0
2007,MAHARASHTRA,NYC/NJ,22200.0
2007,MAHARASHTRA,Seattle,5400.0
2007,MAHARASHTRA,Athens,10000.0
2007,MAHARASHTRA,Silicon Valley,25000.0
2007,MAHARASHTRA,Work an Hour,9924.0
2007,MAHARASHTRA,Princeton,5000.0
2007,MAHARASHTRA,Atlanta,4000.0
2007,MAHARASHTRA,Colorado,1200.0
2007,MAHARASHTRA,Silicon Valley,3950.0
2007,MAHARASHTRA,Los Angeles,1000.0
2007,MAHARASHTRA,Seattle,194100.0
2007,MAHARASHTRA,Seattle,25120.0
2007,MAHARASHTRA,UFlorida,4500.0
2007,MAHARASHTRA,Silicon Valley,15760.0
2007,MAHARASHTRA,Atlanta,14000.0
2008,MAHARASHTRA,Princeton,4000.0
2008,MAHARASHTRA,Seattle,2765.0
2008,MAHARASHTRA,Silicon Valley,3900.0
2008,MAHARASHTRA,Atlanta,16373.0
2008,MAHARASHTRA,Seattle,5820.0
2008,MAHARASHTRA,Seattle,2440.0
2008,MAHARASHTRA,Seattle,22895.0
2008,MAHARASHTRA,Colorado,2050.0
2008,MAHARASHTRA,Silicon Valley,7400.0
2008,MAHARASHTRA,UIUC,12000.0
2008,MAHARASHTRA,Chicago,1639.0
2008,MAHARASHTRA,Seattle,3380.0
2008,MAHARASHTRA,Work an Hour,12551.0
2008,MAHARASHTRA,Los Angeles,1001.0
2008,MAHARASHTRA,Toledo,3400.0
2008,MAHARASHTRA,Silicon Valley,10693.0
2008,MAHARASHTRA,NYC/NJ,12000.0
2008,MAHARASHTRA,Berkeley,12000.0
2008,MAHARASHTRA,Athens,6000.0
2008,MAHARASHTRA,Seattle,138786.0
2008,MAHARASHTRA,Silicon Valley,21563.0
2008,MAHARASHTRA,Seattle,75000.0
2008,MAHARASHTRA,Seattle,8100.0
2008,MAHARASHTRA,Silicon Valley,7625.0
2008,MAHARASHTRA,Boston,3325.0
2008,MAHARASHTRA,Toledo,8200.0
2008,MAHARASHTRA,San Francisco,10000.0
2008,MAHARASHTRA,Austin,3500.0
2009,MAHARASHTRA,Austin,1750.0
2009,MAHARASHTRA,Seattle,10270.0
2009,MAHARASHTRA,Atlanta,2160.0
2009,MAHARASHTRA,Cleveland,2500.0
2009,MAHARASHTRA,Silicon Valley,3759.0
2009,MAHARASHTRA,NYC/NJ,1000.0
2009,MAHARASHTRA,Athens,3000.0
2009,MAHARASHTRA,Seattle,3290.0
2009,MAHARASHTRA,Seattle,5000.0
2009,MAHARASHTRA,Minnesota,1115.0
2009,MAHARASHTRA,Seattle,21000.0
2009,MAHARASHTRA,Mumbai,8738.0
2009,MAHARASHTRA,Dallas,4111.0
2009,MAHARASHTRA,Arizona,10500.0
2009,MAHARASHTRA,Seattle,6000.0
2009,MAHARASHTRA,NYC/NJ,14373.0
2009,MAHARASHTRA,Toledo,15800.0
2009,MAHARASHTRA,Seattle,106325.0
2009,MAHARASHTRA,Seattle,18025.0
2009,MAHARASHTRA,Seattle,3440.0
2009,MAHARASHTRA,NYC/NJ,9650.0
2009,MAHARASHTRA,Chicago,4768.0
2009,MAHARASHTRA,Seattle,5400.0
2009,MAHARASHTRA,UIUC,18834.0
2010,MAHARASHTRA,Berkeley,8000.0
2010,MAHARASHTRA,Seattle,17500.0
2010,MAHARASHTRA,Colorado,2300.0
2010,MAHARASHTRA,Seattle,7055.0
2010,MAHARASHTRA,Dallas,4000.0
2010,MAHARASHTRA,Arizona,7000.0
2010,MAHARASHTRA,Atlanta,1700.0
2010,MAHARASHTRA,Work an Hour,12000.0
2010,MAHARASHTRA,Chicago,4474.0
2010,MAHARASHTRA,Seattle,5657.0
2010,MAHARASHTRA,Seattle,7055.0
2010,MAHARASHTRA,Atlanta,3090.0
2010,MAHARASHTRA,Seattle,135075.0
2010,MAHARASHTRA,Silicon Valley,21563.0
2010,MAHARASHTRA,Athens,5000.0
2010,MAHARASHTRA,Seattle,23500.0
2010,MAHARASHTRA,Yale,0.0
2010,MAHARASHTRA,Munich,3483.0
