state,chapter,year,state_total_amount,total_amount,state_percentage,pop_adj_units
BIMARU,Arizona,2012,210048.0,210048.0,100.0,6.056935190793458
BIMARU,Atlanta,2012,27690.0,425984.0,6.500244140625,0.7558423419331396
BIMARU,Austin,2012,292133.0,1672506.0,17.46678337775769,3.2556082197895
BIMARU,Berkeley,2012,210048.0,372596.0,56.37419618031326,3.4145485269723355
BIMARU,Chicago,2012,210048.0,554518.0,37.879383536693126,2.2943297114895893
BIMARU,DC,2012,210048.0,567621.0,37.00497338893381,2.2413672555380866
BIMARU,Dallas,2012,237738.0,1208320.0,19.675086069915253,2.638744483484227
BIMARU,Philadelphia,2012,210048.0,210048.0,100.0,6.056935190793458
BIMARU,Purdue,2012,27690.0,75552.0,36.6502541296061,4.261657456930942
BIMARU,Redlands,2012,210048.0,210048.0,100.0,6.056935190793458
BIMARU,Seattle,2012,344779.0,5136909.0,6.711798865815998,2.1023997937029613
BIMARU,Silicon Valley,2012,335193.0,6579260.0,5.094691500259907,2.9768065792963574
BIMARU,Stanford,2012,134731.0,2277430.0,5.915922772598938,2.044144804451665
BIMARU,UIUC,2012,82085.0,823901.0,9.962968851840209,1.760241846614878
BIMARU,All Chapters,2013,3308899.0,24953514.0,13.260252644176687,5.059913855831459
BIMARU,Atlanta,2013,27436.0,467719.0,5.865915218325533,0.6820831649215736
BIMARU,Bangalore,2013,279988.0,1177912.0,23.7698571709941,1.439724843791284
BIMARU,Berkeley,2013,322725.0,841470.0,38.35252593675354,5.723679996989107
BIMARU,Chicago,2013,279988.0,870985.0,32.146133400690026,1.9470704664258038
BIMARU,Cornell,2013,279988.0,637171.0,43.94236398078381,2.6615605076186437
BIMARU,DC,2013,279988.0,279988.0,100.0,6.056935190793458
BIMARU,Dallas,2013,307424.0,2662928.0,11.544585508883456,1.5132909534270789
BIMARU,Philadelphia,2013,279988.0,682548.0,41.020997790631576,2.484615250795371
BIMARU,Purdue,2013,27436.0,82920.0,33.08731307284129,3.847361985214104
BIMARU,Seattle,2013,322725.0,4415738.0,7.308517851376147,1.0907134904893416
BIMARU,Silicon Valley,2013,417486.0,8962168.0,4.658314818468031,3.123680717887697
BIMARU,Stanford,2013,123238.0,2635080.0,4.676821956069645,1.6201120916835894
BIMARU,UIUC,2013,80501.0,956899.0,8.412695592742809,1.4863419775163973
BIMARU,Varanasi,2013,279988.0,279988.0,100.0,6.056935190793458
BIMARU,All Chapters,2014,4356523.0,34652198.0,12.572140445463228,6.410744319701417
BIMARU,Ballia,2014,275639.0,275639.0,100.0,6.056935190793458
BIMARU,Bangalore,2014,275639.0,395749.0,69.64995489565355,4.218652628446611
BIMARU,Berkeley,2014,359751.0,920950.0,39.06303273793365,6.670056410710211
BIMARU,Canada,2014,102730.0,102730.0,100.0,11.627906976744187
BIMARU,Chicago,2014,275639.0,851657.0,32.36502488677954,1.9603285818764102
BIMARU,Dallas,2014,378369.0,2262948.0,16.720180932129242,2.531266686442683
BIMARU,Kanpur,2014,275639.0,275639.0,100.0,6.056935190793458
BIMARU,NYC/NJ,2014,124971.0,1765243.0,7.079535225461877,1.2508012765833705
BIMARU,Purdue,2014,102730.0,300849.0,34.14669817749104,3.9705462997082606
BIMARU,San Francisco,2014,281399.0,3673126.0,7.661022246446215,1.0239325141822682
BIMARU,Seattle,2014,484722.0,7494060.0,6.46808272151544,2.1134187971279825
BIMARU,Silicon Valley,2014,533963.0,9627256.0,5.54636752154508,3.6403098506760654
BIMARU,Stanford,2014,484722.0,5372577.0,9.022150822594073,2.9479497959368346
BIMARU,UIUC,2014,124971.0,1058136.0,11.81048560865522,2.0866582347447387
BIMARU,Varanasi,2014,275639.0,275639.0,100.0,6.056935190793458
BIMARU,All Chapters,2015,2861328.0,30297056.0,9.44424435166242,5.626082572420172
BIMARU,Austin,2015,192945.0,922876.0,20.906925740836254,3.693803134423366
BIMARU,Berkeley,2015,185157.0,592584.0,31.245696812603786,4.456290975243974
BIMARU,Boston,2015,278512.0,3311420.0,8.410651623774696,1.3960386003970164
BIMARU,Chicago,2015,166412.0,538567.0,30.89903391778553,1.8715344589815583
BIMARU,Cornell,2015,166412.0,1515440.0,10.981101198331837,0.6651181828184032
BIMARU,Dallas,2015,112100.0,905208.0,12.383894088430504,1.4399876847012214
BIMARU,NYC/NJ,2015,166412.0,2061174.0,8.073651229833095,0.4890158225216895
BIMARU,Princeton,2015,166412.0,1275702.0,13.044739288642646,0.7901114045210565
BIMARU,Purdue,2015,112100.0,333244.0,33.63901525608863,3.9115134018707716
BIMARU,San Francisco,2015,10244.0,1692098.0,0.6054022875743603,0.2217590796975679
BIMARU,Seattle,2015,359357.0,5027556.0,7.147747334887966,1.7570640527741193
BIMARU,Silicon Valley,2015,374218.0,5525829.0,6.772160340104626,3.370001616860708
BIMARU,Stanford,2015,378102.0,5856264.0,6.456368770260356,2.4226805487872913
BIMARU,UIUC,2015,192945.0,739094.0,26.105610382441206,4.612298654141556
BIMARU,All Chapters,2016,4820261.0,44874745.0,10.741589729367822,4.056428368900733
BIMARU,Austin,2016,218264.0,1205474.0,18.106072797920152,3.1989527911519704
BIMARU,Berkeley,2016,425427.0,2691370.0,15.807079665746441,3.1250043298732373
BIMARU,Boston,2016,271937.0,1967986.0,13.81803529090146,0.8369494422108696
BIMARU,Chicago,2016,271937.0,959969.0,28.327685581513567,1.7157895567240196
BIMARU,Cornell,2016,271937.0,2029009.0,13.402454104442118,0.8117779590818969
BIMARU,DC,2016,271937.0,271937.0,100.0,6.056935190793458
BIMARU,Dallas,2016,271937.0,1190047.0,22.85094622313236,1.3840670032181925
BIMARU,General Funds,2016,271937.0,403456.0,67.40189760469542,4.08248925528137
BIMARU,NYC/NJ,2016,490201.0,6166820.0,7.949007754401782,1.7848288751544334
BIMARU,Purdue,2016,25690.0,1035061.0,2.4819793229577773,0.2886022468555555
BIMARU,San Francisco,2016,7520.0,2169155.0,0.3466787758366737,0.12698856257753616
BIMARU,Seattle,2016,643691.0,10543344.0,6.105188259057089,2.2938241990226054
BIMARU,Silicon Valley,2016,515891.0,8731593.0,5.908326235544878,1.9934782114234448
BIMARU,Stanford,2016,371754.0,4465890.0,8.324298180205961,2.872628337745801
BIMARU,UIUC,2016,218264.0,771697.0,28.283639822365515,4.997109509251858
BIMARU,UVA Charlottesville,2016,271937.0,271937.0,100.0,6.056935190793458
BIMARU,All Chapters,2017,8305031.0,61258517.0,13.557349094820562,5.9724510295250255
BIMARU,Atlanta,2017,415017.0,1472846.0,28.177895041300992,1.7067168407814046
BIMARU,Austin,2017,292074.0,1487862.0,19.630449598148214,3.4682773141604617
BIMARU,Bangalore,2017,415017.0,2130563.0,19.47921746505501,1.1798435775321023
BIMARU,Berkeley,2017,528187.0,3228222.0,16.361545147762453,2.7258953930331895
BIMARU,Boston,2017,415017.0,2487577.0,16.683584065940472,1.0105138743755584
BIMARU,CentralNJ,2017,292074.0,292074.0,100.0,17.6678445229682
BIMARU,Chicago,2017,415017.0,1279772.0,32.42897953698002,1.9642022735905524
BIMARU,DC,2017,415017.0,415017.0,100.0,6.056935190793458
BIMARU,Danbury,2017,292074.0,1792748.0,16.29197187780993,2.878440261097161
BIMARU,General Funds,2017,415017.0,415017.0,100.0,6.056935190793458
BIMARU,NYC/NJ,2017,707091.0,6190492.0,11.422210060202,2.479301836842352
BIMARU,Princeton,2017,415017.0,1886161.0,22.003264832641538,1.3327234907717465
BIMARU,Purdue,2017,463879.0,1911818.0,24.263763600928538,3.224045241519018
BIMARU,San Diego,2017,48862.0,1246643.0,3.9194861720636944,0.455754206053918
BIMARU,San Francisco,2017,26880.0,2275970.0,1.1810348994055282,0.4326135162657612
BIMARU,Seattle,2017,820261.0,11913990.0,6.884855535383193,2.4073083223871117
BIMARU,Silicon Valley,2017,779542.0,13237660.0,5.888820229557187,3.3493110041344774
BIMARU,St. Louis,2017,415017.0,1619095.0,25.63265280913103,1.5525531683301652
BIMARU,Stanford,2017,26880.0,2614134.0,1.0282563938956457,0.37665069373466875
BIMARU,UIUC,2017,292074.0,937424.0,31.15708580108894,5.504785477224194
BIMARU,Zurich,2017,415017.0,2423432.0,17.125176196402457,1.037260823525285
BIMARU,All Chapters,2018,5683832.0,51361351.0,11.066359995086577,4.89581851638506
BIMARU,Atlanta,2018,307424.0,1372797.0,22.39398833185096,1.3563893598940615
BIMARU,Austin,2018,248009.0,1328642.0,18.666352561487596,3.29794214867272
BIMARU,Bangalore,2018,307424.0,1656929.0,18.55384268124947,1.1237942266050556
BIMARU,Berkeley,2018,378081.0,3426762.0,11.033185263522824,1.77407354859261
BIMARU,Boston,2018,307424.0,2036325.0,15.0970007243441,0.9144155496271411
BIMARU,Chicago,2018,307424.0,1070266.0,28.72407420211424,1.7397985585774827
BIMARU,DC,2018,307424.0,307424.0,100.0,6.056935190793458
BIMARU,Danbury,2018,248009.0,1827652.0,13.569815260235538,2.397493862232427
BIMARU,NYC/NJ,2018,555433.0,5109644.0,10.870287636477219,2.4439400069325017
BIMARU,Princeton,2018,307424.0,1501567.0,20.473545303006794,1.2400693702608596
BIMARU,Purdue,2018,25297.0,617603.0,4.0959969430200305,0.47627871430465474
BIMARU,San Diego,2018,25297.0,966654.0,2.6169653257525445,0.30429829369215633
BIMARU,San Francisco,2018,26175.0,1387680.0,1.886241784849533,0.6909310567214406
BIMARU,Seattle,2018,626090.0,9949080.0,6.29294366916338,2.237829536919386
BIMARU,Silicon Valley,2018,569856.0,9532728.0,5.977890064627879,2.511833718458599
BIMARU,St. Louis,2018,307424.0,1804311.0,17.038304372139837,1.0319990534306382
BIMARU,Stanford,2018,274184.0,4657954.0,5.886361265053283,2.2930993569657527
BIMARU,UIUC,2018,248009.0,789990.0,31.3939416954645,5.5466328083859535
BIMARU,Zurich,2018,307424.0,2017343.0,15.2390545385688,0.9230196570907813
BIMARU,All Chapters,2019,5563868.0,42827797.0,12.991254254800918,5.048009639509084
BIMARU,Atlanta,2019,336743.0,1278967.0,26.329295439209925,1.594748360945483
BIMARU,Austin,2019,493246.0,2848364.0,17.316817653923444,3.3736567365206502
BIMARU,Bangalore,2019,336743.0,1550284.0,21.721374922272307,1.3156496015912964
BIMARU,Berkeley,2019,336743.0,1471169.0,22.889484484787268,1.3864012407502886
BIMARU,Boston,2019,336743.0,1753498.0,19.20407094846986,1.1631781313428138
BIMARU,Chicago,2019,336743.0,1461985.0,23.033273255197557,1.3951104333856787
BIMARU,DC,2019,336743.0,336743.0,100.0,6.056935190793458
BIMARU,Danbury,2019,156503.0,823891.0,18.995595291124676,3.3561122422481757
BIMARU,Delaware,2019,336743.0,915437.0,36.78494533212007,2.2280402987353156
BIMARU,General Funds,2019,336743.0,1679219.0,20.053548703295995,1.2146304484128403
BIMARU,Minnesota,2019,156503.0,1648473.0,9.49381639857007,1.6773527205954186
BIMARU,Princeton,2019,336743.0,336743.0,100.0,6.056935190793458
BIMARU,Purdue,2019,48046.0,410672.0,11.699361047259128,1.3603908194487357
BIMARU,San Diego,2019,48046.0,305567.0,15.723556535882475,1.8283205274281948
BIMARU,San Francisco,2019,6930.0,1266442.0,0.5472023195693131,0.2004404100986495
BIMARU,Seattle,2019,553145.0,8674800.0,6.376458246876009,2.006853598353202
BIMARU,Silicon Valley,2019,577516.0,14094285.0,4.09751895892555,2.941318862522928
BIMARU,UIUC,2019,156503.0,721239.0,21.699187093321353,3.8337786383959984
BIMARU,Zurich,2019,336743.0,1250019.0,26.93903052673599,1.6316796200324644
BIMARU,All Chapters,2020,4798378.0,42461243.0,11.300606531937843,6.13038289341515
BIMARU,Austin,2020,526175.0,4306720.0,12.217534457777612,2.7746507956862296
BIMARU,Bangalore,2020,286072.0,1620750.0,17.650593860866884,1.0690850309428759
BIMARU,Berkeley,2020,371367.0,1660752.0,22.361376051330964,3.798644104880198
BIMARU,Boston,2020,286072.0,1525153.0,18.756937828532614,1.1360955680516422
BIMARU,Chicago,2020,286072.0,774113.0,36.95481150684719,2.238328982849618
BIMARU,Danbury,2020,240103.0,1399127.0,17.16091534220982,3.0319638413798264
BIMARU,Delaware,2020,286072.0,854645.0,33.47261143515729,2.027414381293597
BIMARU,Frankfurt,2020,85295.0,201786.0,42.27002864420723,7.045004774034538
BIMARU,General Funds,2020,286072.0,425708.0,67.1991130070377,4.07020672362433
BIMARU,Princeton,2020,286072.0,854645.0,33.47261143515729,2.027414381293597
BIMARU,Purdue,2020,50570.0,420119.0,12.037065688531106,1.399658800991989
BIMARU,San Francisco,2020,7743.0,1331253.0,0.5816324920957925,0.2130521949068837
BIMARU,Seattle,2020,611470.0,8727183.0,7.0064991189024,2.542540486683584
BIMARU,Silicon Valley,2020,709017.0,16302930.0,4.349015790413134,4.179982139194454
BIMARU,Stanford,2020,240103.0,1140563.0,21.05127029370583,3.7193057056017365
BIMARU,UIUC,2020,240103.0,915796.0,26.21795683754897,4.632147851157062
BIMARU,All Chapters,2021,4621973.0,37584174.0,12.29765751935908,5.923377893128778
BIMARU,Atlanta,2021,313636.0,1140524.0,27.49928980012696,1.6656141611221658
BIMARU,Austin,2021,581339.0,5794260.0,10.033015432514247,4.041018324489142
BIMARU,Bangalore,2021,313636.0,1639966.0,19.124542825887854,1.158361164499567
BIMARU,Boston,2021,313636.0,1673130.0,18.74546508639496,1.1354006714957576
BIMARU,Chicago,2021,313636.0,856462.0,36.61995511768181,2.2180469483756395
BIMARU,Danbury,2021,228158.0,957206.0,23.835830531776857,4.2112774791125185
BIMARU,Delaware,2021,313636.0,909337.0,34.49062338824881,2.089074705526881
BIMARU,General Funds,2021,313636.0,438325.0,71.55329949238579,4.333936977128151
BIMARU,Princeton,2021,313636.0,876679.0,35.775466276710176,2.166896806584505
BIMARU,Purdue,2021,79620.0,308720.0,25.790360196942213,2.9988790926676994
BIMARU,San Francisco,2021,13239.0,712302.0,1.8586217643639917,0.6808138331003633
BIMARU,Seattle,2021,588421.0,8705157.0,6.75945304605075,2.3116813388332025
BIMARU,Silicon Valley,2021,707586.0,12751515.0,5.549034761751838,3.7281194557822572
BIMARU,UIUC,2021,228158.0,820591.0,27.8041070399261,4.912386402813799
BIMARU,All Chapters,2022,4325224.0,31180068.0,13.871759356009102,6.607181849941297
BIMARU,Austin,2022,431499.0,5009841.0,8.613027838608051,3.643811772918439
BIMARU,Bangalore,2022,336021.0,1598959.0,21.014985374859517,1.2728640445099646
BIMARU,Berkeley,2022,336021.0,1490330.0,22.546751390631606,1.3656421193598791
BIMARU,Boston,2022,336021.0,1749004.0,19.21213444909217,1.1636665323496165
BIMARU,Chicago,2022,336021.0,869501.0,38.645268953112186,2.3407188947978304
BIMARU,Danbury,2022,157206.0,852902.0,18.43189487186101,3.256518528597352
BIMARU,Delaware,2022,336021.0,336021.0,100.0,6.056935190793458
BIMARU,General Funds,2022,336021.0,483036.0,69.56438029463644,4.213469430323224
BIMARU,Princeton,2022,336021.0,336021.0,100.0,6.056935190793458
BIMARU,Purdue,2022,67257.0,149188.0,45.082044132235836,5.242098154911144
BIMARU,San Francisco,2022,44160.0,480230.0,9.195593777981385,3.3683493692239503
BIMARU,Seattle,2022,493227.0,5269340.0,9.360318370042547,1.8266988221763434
BIMARU,Silicon Valley,2022,622522.0,11935050.0,5.215914470404397,3.437608595459046
BIMARU,UIUC,2022,157206.0,620645.0,25.329455646947935,4.4751688422169495
BIMARU,All Chapters,2023,4534992.0,30923481.0,14.665205382278923,6.365085056304375
BIMARU,Austin,2023,608629.0,5337642.0,11.402581889156298,4.056785780648117
BIMARU,Bangalore,2023,371677.0,1675748.0,22.179766886190524,1.3434141057656281
BIMARU,Berkeley,2023,371677.0,786883.0,47.234086897289686,2.8609380313319006
BIMARU,Boston,2023,371677.0,1735927.0,21.410865779494184,1.2968422640517372
BIMARU,Chicago,2023,371677.0,481731.0,77.15447002580278,4.673196246263039
BIMARU,General Funds,2023,371677.0,552624.0,67.25676047366744,4.073698393317228
BIMARU,Princeton,2023,416301.0,832602.0,50.0,7.194210040912401
BIMARU,Purdue,2023,87090.0,150256.0,57.96107975721435,6.73966043688539
BIMARU,San Francisco,2023,12783.0,481237.0,2.6562795462526783,0.9729961707885268
BIMARU,Seattle,2023,627005.0,8183661.0,7.661668781245949,2.4625808717917437
BIMARU,Silicon Valley,2023,714095.0,10026012.0,7.12242315289469,3.0841043338922858
BIMARU,UIUC,2023,210704.0,679158.0,31.02429773336985,5.481324687874531
BIMARU,All Chapters,2024,5016473.0,35169778.0,14.26359017677052,8.354528483531467
BIMARU,Austin,2024,693121.0,5731200.0,12.093819793411502,5.7447184481876175
BIMARU,Bangalore,2024,366576.0,1723851.0,21.26494691246517,1.2880040528446497
BIMARU,Berkeley,2024,366576.0,852485.0,43.00087391567007,2.6045350645469454
BIMARU,Beyond Borders,2024,100420.0,801001.0,12.536813312342932,5.94161768357485
BIMARU,Boston,2024,366576.0,1879028.0,19.508809874041262,1.1816359705657942
BIMARU,Chicago,2024,366576.0,813142.0,45.08142489257719,2.7305526888296296
BIMARU,Danbury,2024,226125.0,1463842.0,15.447363854842258,2.729216228770717
BIMARU,General Funds,2024,366576.0,520552.0,70.42063040772103,4.265331944743854
BIMARU,Princeton,2024,444216.0,888432.0,50.0,7.911302327021771
BIMARU,San Francisco,2024,11943.0,604640.0,1.9752249272294256,0.7235256143697529
BIMARU,Seattle,2024,670341.0,8722953.0,7.684794358057415,2.5826581034850764
BIMARU,Silicon Valley,2024,811302.0,10349830.0,7.838795419828151,6.154747034570525
BIMARU,UIUC,2024,226125.0,818822.0,27.615892098649038,4.879132879619971
BIMARU,All Chapters,2025,224798.0,1746911.0,12.86831441327005,6.541667238309181
BIMARU,Austin,2025,37384.0,226602.0,16.497647858359592,2.9147787735617654
BIMARU,Beyond Borders,2025,5528.0,100501.0,5.500442781663864,2.606844920219841
BIMARU,Chicago,2025,61404.0,207178.0,29.638282056975164,1.7951715358555518
BIMARU,Silicon Valley,2025,120482.0,1212630.0,9.935594534194273,3.1782255809000595
CHHATTISGARH,All Chapters,2006,10020.0,1063494.0,0.9421773888710232,0.4465295681853191
CHHATTISGARH,Silicon Valley,2006,10020.0,1063494.0,0.9421773888710232,0.4465295681853191
CHHATTISGARH,All Chapters,2007,11125.0,2255285.0,0.49328577097794735,0.23378472558196559
CHHATTISGARH,Silicon Valley,2007,11125.0,2255285.0,0.49328577097794735,0.23378472558196559
CHHATTISGARH,All Chapters,2010,2850.0,846953.0,0.33650037251181586,0.1594788495316663
CHHATTISGARH,DC,2010,2850.0,846953.0,0.33650037251181586,0.1594788495316663
CHHATTISGARH,All Chapters,2019,19655.0,2818857.0,0.6972684318502145,0.33045897244086
CHHATTISGARH,Silicon Valley,2019,19655.0,2818857.0,0.6972684318502145,0.33045897244086
CHHATTISGARH,All Chapters,2020,31286.0,2717155.0,1.1514249279117312,0.5456990179676452
CHHATTISGARH,Silicon Valley,2020,31286.0,2717155.0,1.1514249279117312,0.5456990179676452
CHHATTISGARH,All Chapters,2021,79090.0,4481723.0,1.7647230763704047,0.8363616475689122
CHHATTISGARH,Austin,2021,39545.0,1931420.0,2.047457311201085,0.9703589152611778
CHHATTISGARH,Silicon Valley,2021,39545.0,2550303.0,1.5506000659529475,0.7348815478449988
CHHATTISGARH,All Chapters,2022,102636.0,4056957.0,2.529876456664441,1.1989935813575552
CHHATTISGARH,Austin,2022,51318.0,1669947.0,3.0730316590885822,1.4564131085727878
CHHATTISGARH,Silicon Valley,2022,51318.0,2387010.0,2.149886259378888,1.0189034404639281
CHHATTISGARH,All Chapters,2023,26248.0,1779214.0,1.4752581758012246,0.6991744909010543
CHHATTISGARH,Austin,2023,26248.0,1779214.0,1.4752581758012246,0.6991744909010543
CHHATTISGARH,All Chapters,2024,301260.0,4781367.0,6.300708563053202,2.9861178023948827
CHHATTISGARH,Austin,2024,100420.0,1910400.0,5.256490787269682,2.4912278612652523
CHHATTISGARH,Beyond Borders,2024,100420.0,801001.0,12.536813312342932,5.94161768357485
CHHATTISGARH,Silicon Valley,2024,100420.0,2069966.0,4.851287412450253,2.299188347132821
CHHATTISGARH,All Chapters,2025,5528.0,100501.0,5.500442781663864,2.606844920219841
CHHATTISGARH,Beyond Borders,2025,5528.0,100501.0,5.500442781663864,2.606844920219841
DELHI,All Chapters,1998,15000.0,115348.0,13.004126642854667,9.355486793420624
DELHI,Indiana,1998,7500.0,26295.0,28.52253280091272,20.519807770440806
DELHI,Seattle,1998,7500.0,89053.0,8.42195097301607,6.058957534543936
DELHI,All Chapters,1999,88500.0,961166.0,9.207566643014838,6.624148664039452
DELHI,Boston,1999,17700.0,332041.0,5.330666995943272,3.835012227297318
DELHI,Cornell,1999,17700.0,185129.0,9.560900777295831,6.8783458829466415
DELHI,Indiana,1999,17700.0,17700.0,100.0,71.94244604316548
DELHI,Princeton,1999,17700.0,155801.0,11.360645952208266,8.173126584322494
DELHI,Silicon Valley,1999,17700.0,270495.0,6.543559030666001,4.707596424939569
DELHI,All Chapters,2000,43600.0,1042117.0,4.183791263361024,3.009921772202176
DELHI,Cornell,2000,10900.0,114546.0,9.515827702407767,6.845919210365301
DELHI,Princeton,2000,10900.0,290121.0,3.757053091641074,2.70291589326696
DELHI,Seattle,2000,10900.0,454080.0,2.4004580690627204,1.7269482511242593
DELHI,St. Louis,2000,10900.0,183370.0,5.944265692316082,4.2764501383568945
DELHI,All Chapters,2001,78665.0,1798795.0,4.373205395834433,3.146190932254988
DELHI,Colorado,2001,15733.0,178551.0,8.811488034231116,6.339200024626703
DELHI,Dallas,2001,15733.0,15733.0,100.0,71.94244604316548
DELHI,Princeton,2001,15733.0,204730.0,7.684755531675866,5.528601101925084
DELHI,Seattle,2001,15733.0,677065.0,2.3237059957315767,1.6717309321809906
DELHI,Silicon Valley,2001,15733.0,722716.0,2.1769270363462274,1.566134558522466
DELHI,All Chapters,2002,115404.0,2574266.0,4.482986606667687,3.2251702206242356
DELHI,Arizona,2002,19234.0,473926.0,4.058439503213582,2.919740649793944
DELHI,Boston,2002,19234.0,534519.0,3.598375361773856,2.5887592530747168
DELHI,Colorado,2002,19234.0,321296.0,5.98638016035058,4.306748316798979
DELHI,Princeton,2002,19234.0,208441.0,9.227551201539045,6.6385260442726945
DELHI,Seattle,2002,19234.0,761428.0,2.526043171514575,1.817297245693939
DELHI,St. Louis,2002,19234.0,274656.0,7.002941861819877,5.038087670374012
DELHI,All Chapters,2003,12700.0,1571331.0,0.8082320020415814,0.5814618719723608
DELHI,Seattle,2003,6350.0,870252.0,0.7296737037088108,0.5249451105818783
DELHI,Stanford,2003,6350.0,701079.0,0.905746713280529,0.6516163404895893
DELHI,All Chapters,2004,6776.0,941041.0,0.7200536427211992,0.5180242033965462
DELHI,Seattle,2004,6776.0,941041.0,0.7200536427211992,0.5180242033965462
DELHI,All Chapters,2005,45051.0,2793507.0,1.6127040311694225,1.1602187274600162
DELHI,Dallas,2005,15017.0,548684.0,2.7369123211174373,1.96900166986866
DELHI,Seattle,2005,15017.0,1294092.0,1.1604275430185798,0.8348399590061726
DELHI,Stanford,2005,15017.0,950731.0,1.579521441922058,1.1363463610950058
DELHI,All Chapters,2006,282093.0,3255155.0,8.666038944382064,6.234560391641773
DELHI,Berkeley,2006,40299.0,332140.0,12.133136629132293,8.728875272757046
DELHI,Canada,2006,40299.0,40299.0,100.0,71.94244604316548
DELHI,Dallas,2006,40299.0,274291.0,14.692060621748434,10.569827785430528
DELHI,Los Angeles,2006,40299.0,374281.0,10.767044012386416,7.746074829054976
DELHI,NYC/NJ,2006,40299.0,699373.0,5.762161250148347,4.1454397483081635
DELHI,Seattle,2006,40299.0,1002624.0,4.0193532171581765,2.8916210195382566
DELHI,Stanford,2006,40299.0,532147.0,7.5729074860893695,5.4481348820786835
DELHI,All Chapters,2007,577575.0,9016226.0,6.405950782511441,4.60859768526003
DELHI,Cleveland,2007,64175.0,723891.0,8.86528496693563,6.377902853910525
DELHI,Delhi,2007,64175.0,64175.0,100.0,71.94244604316548
DELHI,Irvine,2007,64175.0,133428.0,48.09710105824864,34.6022309771573
DELHI,Los Angeles,2007,64175.0,916072.0,7.00545371979495,5.039894762442411
DELHI,Madison,2007,64175.0,583848.0,10.991730724435127,7.907719945636783
DELHI,Princeton,2007,64175.0,1357520.0,4.727370499145501,3.400985970608274
DELHI,Seattle,2007,64175.0,2017844.0,3.1803746969537783,2.2880393503264593
DELHI,Silicon Valley,2007,64175.0,2255285.0,2.8455383687649234,2.047149905586276
DELHI,Stanford,2007,64175.0,964163.0,6.656032226915988,4.78851239346474
DELHI,All Chapters,2008,1770750.0,16304181.0,10.860711126796248,7.81346124229946
DELHI,Atlanta,2008,177075.0,1733704.0,10.213681228168129,7.347972106595777
DELHI,Berkeley,2008,177075.0,1051456.0,16.84093295392294,12.115779103541685
DELHI,Cleveland,2008,177075.0,1009264.0,17.544963458520268,12.622275869439042
DELHI,Dallas,2008,177075.0,2068381.0,8.561043637511657,6.159024199648675
DELHI,Delhi,2008,177075.0,177075.0,100.0,71.94244604316548
DELHI,Irvine,2008,177075.0,1033207.0,17.13838562843651,12.329773833407561
DELHI,NYC/NJ,2008,177075.0,2185254.0,8.10317702198463,5.829623756823475
DELHI,Seattle,2008,177075.0,2681377.0,6.603883004888907,4.750994967545976
DELHI,Silicon Valley,2008,177075.0,2782723.0,6.363371417133505,4.577965048297486
DELHI,Stanford,2008,177075.0,1581740.0,11.194949865338172,8.05392076643034
DELHI,All Chapters,2009,1118190.0,13168727.0,8.491253558525438,6.1088155097305314
DELHI,Arizona,2009,111819.0,1132467.0,9.873930101274473,7.1035468354492615
DELHI,Atlanta,2009,111819.0,1363676.0,8.199821658517125,5.899152272314479
DELHI,Berkeley,2009,111819.0,906703.0,12.332483735026795,8.87229045685381
DELHI,Cleveland,2009,111819.0,929686.0,12.027609321857057,8.652956346659753
DELHI,Dallas,2009,111819.0,1568832.0,7.127531819850691,5.127720733705533
DELHI,Delhi,2009,111819.0,111819.0,100.0,71.94244604316548
DELHI,NYC/NJ,2009,111819.0,1926174.0,5.805238779051114,4.176430776295766
DELHI,Seattle,2009,111819.0,2113081.0,5.291751712310129,3.8070156203669994
DELHI,Silicon Valley,2009,111819.0,2132142.0,5.2444443193746,3.7729815247299285
DELHI,Stanford,2009,111819.0,984147.0,11.36202213693686,8.174116645278318
DELHI,All Chapters,2010,1184648.0,13346879.0,8.875842809393866,6.385498424024364
DELHI,Arizona,2010,148081.0,1471061.0,10.066271894911225,7.241922226554839
DELHI,Berkeley,2010,148081.0,1527367.0,9.695181315296193,6.974950586544024
DELHI,Cleveland,2010,148081.0,928279.0,15.95220833391685,11.476408873321477
DELHI,Delhi,2010,148081.0,148081.0,100.0,71.94244604316548
DELHI,NYC/NJ,2010,148081.0,2243298.0,6.601040075816944,4.748949694832334
DELHI,Seattle,2010,148081.0,2620320.0,5.651256335104109,4.065652039643244
DELHI,Silicon Valley,2010,148081.0,2679827.0,5.525767148401743,3.975372049209888
DELHI,Stanford,2010,148081.0,1728646.0,8.566299867063586,6.162805659757976
DELHI,All Chapters,2011,1162539.0,10145406.0,11.458772571546175,8.243721274493652
DELHI,Berkeley,2011,129171.0,1148752.0,11.244463556973134,8.089542127318802
DELHI,Dallas,2011,129171.0,938525.0,13.763192243147493,9.90157715334352
DELHI,Delhi,2011,129171.0,129171.0,100.0,71.94244604316548
DELHI,Frankfurt,2011,129171.0,129171.0,100.0,71.94244604316548
DELHI,NYC/NJ,2011,129171.0,1780315.0,7.2555137714393245,5.219794080172177
DELHI,Philadelphia,2011,129171.0,624037.0,20.699253409653593,14.891549215578125
DELHI,San Francisco,2011,129171.0,1263831.0,10.220591202462987,7.352943311124452
DELHI,Seattle,2011,129171.0,2124729.0,6.079410597775057,4.373676689046804
DELHI,Silicon Valley,2011,129171.0,2006875.0,6.436424789785114,4.630521431500083
