pid,year,chapter,currency,yearly_total
956,2020,UFlorida,USD,3455.0
956,2021,UFlorida,USD,26004.0
956,2022,UFlorida,USD,18117.0
956,2023,UFlorida,USD,5593.0
957,2008,Austin,USD,2875.0
957,2009,Austin,USD,2750.0
957,2011,Austin,USD,936.0
957,2012,Austin,USD,925.0
958,2008,Stanford,USD,1900.0
958,2009,Stanford,USD,1900.0
958,2011,Stanford,USD,3000.0
958,2012,Stanford,USD,9955.0
961,2008,Silicon Valley,USD,17920.0
961,2009,Silicon Valley,USD,15780.0
961,2010,Silicon Valley,USD,25133.0
961,2010,Work an Hour,USD,7867.0
965,2008,NYC/NJ,USD,20000.0
966,2008,DC,INR,236000.0
967,2008,Bangalore,INR,96600.0
967,2009,Bangalore,INR,160200.0
967,2010,Bangalore,INR,810000.0
967,2012,Bangalore,INR,103184.0
967,2013,Bangalore,USD,10128.0
967,2013,Bangalore,INR,362000.0
967,2014,Bangalore,INR,60000.0
967,2015,Bangalore,INR,1286800.0
967,2016,Bangalore,USD,13023.0
967,2017,Bangalore,USD,29892.0
967,2018,Bangalore,USD,17182.0
967,2019,Bangalore,USD,18647.0
967,2020,Bangalore,INR,161702.0
967,2020,Irvine,USD,3042.0
967,2020,Bangalore,USD,20845.0
967,2021,Bangalore,USD,23497.0
967,2021,Bangalore,INR,214000.0
967,2021,Irvine,USD,1011.0
967,2022,Bangalore,USD,24043.0
967,2023,Irvine,USD,1945.0
967,2023,Bangalore,USD,22906.0
967,2024,Irvine,USD,3011.0
967,2024,Bangalore,USD,16871.0
969,2008,CentralNJ,USD,5000.0
970,2008,Silicon Valley,USD,6125.0
970,2009,Silicon Valley,USD,7925.0
970,2010,Silicon Valley,USD,17489.0
970,2011,Silicon Valley,USD,19946.0
970,2012,Silicon Valley,USD,7853.0
970,2013,Silicon Valley,USD,20527.0
970,2014,Silicon Valley,USD,16651.0
970,2015,Silicon Valley,USD,18785.0
970,2016,Silicon Valley,USD,22718.0
970,2017,Silicon Valley,USD,25977.0
970,2018,Silicon Valley,USD,35599.0
970,2019,Silicon Valley,USD,26089.0
970,2020,Silicon Valley,USD,31226.0
970,2021,Silicon Valley,USD,29416.0
970,2022,Silicon Valley,USD,29346.0
970,2023,Silicon Valley,USD,30000.0
970,2024,Silicon Valley,USD,29373.0
971,2008,NYC/NJ,USD,9000.0
972,2008,Austin,USD,5000.0
972,2009,Austin,USD,12520.0
972,2010,Austin,USD,13865.0
972,2011,Austin,USD,1765.0
972,2012,Austin,USD,15150.0
972,2016,Austin,USD,0.0
972,2017,Austin,USD,23055.0
972,2018,Austin,USD,17557.0
972,2019,Austin,USD,15436.0
972,2020,Austin,USD,22756.0
972,2021,Austin,USD,24928.0
972,2022,Austin,USD,25242.0
973,2008,Seattle,USD,8000.0
973,2009,Seattle,USD,307.0
973,2009,Irvine,USD,10468.0
973,2010,Irvine,USD,8000.0
973,2010,Work an Hour,INR,65550.0
973,2010,Los Angeles,USD,2000.0
973,2011,Work an Hour,USD,11794.0
973,2011,Irvine,USD,4417.0
973,2012,Irvine,USD,18500.0
973,2013,Irvine,USD,11619.0
973,2014,Irvine,USD,17280.0
973,2015,Chennai,USD,9981.0
973,2015,Danbury,USD,10242.0
973,2016,Irvine,USD,5077.0
973,2016,Danbury,USD,14644.0
974,2008,Irvine,USD,1000.0
975,2008,Canada,CAD,15000.0
975,2009,Canada,CAD,25000.0
975,2011,Work an Hour,USD,13000.0
976,2008,Canada,CAD,3000.0
976,2010,Canada,CAD,3000.0
976,2011,Canada,CAD,3000.0
976,2011,Canada,USD,1200.0
976,2012,Canada,CAD,3000.0
976,2014,Canada,USD,20086.0
976,2014,Canada,CAD,3470.0
977,2008,Dallas,USD,5686.0
977,2010,Dallas,USD,4600.0
977,2011,Dallas,USD,3481.0
977,2012,Dallas,USD,4350.0
977,2013,Dallas,USD,4722.0
977,2014,Dallas,USD,5281.0
977,2015,Dallas,USD,5683.0
980,2008,NYC/NJ,USD,20000.0
982,2009,Dallas,USD,2650.0
982,2010,Work an Hour,USD,3000.0
982,2010,Dallas,USD,7230.0
982,2011,Work an Hour,USD,2910.0
982,2012,Dallas,USD,5283.0
982,2013,Dallas,USD,10124.0
982,2014,Dallas,USD,25038.0
982,2015,Dallas,USD,22511.0
982,2016,Dallas,USD,10940.0
982,2017,Dallas,USD,24289.0
982,2018,Dallas,USD,21892.0
982,2019,Dallas,USD,21373.0
982,2020,Dallas,USD,13963.0
982,2021,Dallas,USD,13339.0
982,2023,Dallas,USD,19047.0
983,2009,Silicon Valley,USD,8740.0
983,2010,Silicon Valley,USD,6650.0
984,2009,Canada,CAD,1000.0
984,2009,Seattle,USD,1500.0
984,2010,Canada,CAD,2200.0
984,2011,Canada,CAD,2100.0
984,2012,Canada,USD,3000.0
985,2008,Silicon Valley,USD,14649.0
985,2009,Silicon Valley,USD,18750.0
985,2010,Silicon Valley,USD,19392.0
985,2012,Silicon Valley,USD,5720.0
985,2013,Silicon Valley,USD,5904.0
985,2014,Silicon Valley,USD,8983.0
985,2016,Silicon Valley,USD,4160.0
985,2017,Silicon Valley,USD,19342.0
985,2019,Silicon Valley,USD,21870.0
985,2020,Silicon Valley,USD,17878.0
985,2021,Silicon Valley,USD,23062.0
985,2022,Silicon Valley,USD,18436.0
985,2023,Silicon Valley,USD,17547.0
987,2009,Chicago,USD,30000.0
987,2010,Chicago,USD,9600.0
988,2009,Cleveland,USD,2500.0
989,2009,Berkeley,USD,3300.0
989,2010,Berkeley,USD,3300.0
989,2011,Berkeley,USD,4644.0
989,2012,Berkeley,USD,3901.0
990,2007,Lalpur,USD,3415.0
990,2008,Silicon Valley,USD,8565.0
990,2008,Lalpur,USD,3500.0
990,2009,Silicon Valley,USD,7974.0
990,2011,Silicon Valley,USD,9320.0
990,2011,Kanpur,USD,6397.0
990,2014,Kanpur,USD,9364.0
990,2016,General Funds,USD,38312.0
990,2016,DC,USD,6062.0
990,2017,DC,USD,27683.0
990,2019,DC,USD,13295.0
990,2019,General Funds,USD,11523.0
990,2020,General Funds,USD,12684.0
990,2022,General Funds,USD,19921.0
990,2024,General Funds,USD,20174.0
991,2009,San Francisco,USD,5750.0
991,2010,San Francisco,USD,5840.0
991,2011,San Francisco,USD,12910.0
991,2013,San Francisco,USD,10950.0
991,2014,San Francisco,USD,12164.0
991,2015,San Francisco,USD,12928.0
991,2016,San Francisco,USD,11945.0
991,2017,San Francisco,USD,13363.0
991,2018,San Francisco,USD,13819.0
991,2019,San Francisco,USD,19504.0
991,2020,San Francisco,USD,17024.0
991,2021,San Francisco,USD,13307.0
993,2008,Seattle,USD,35625.0
993,2009,Seattle,USD,0.0
993,2010,Seattle,INR,845400.0
993,2011,Seattle,USD,6300.0
993,2012,Seattle,USD,9135.0
993,2013,Seattle,USD,29322.0
993,2014,Seattle,USD,34188.0
993,2015,Seattle,USD,37291.0
993,2016,Seattle,USD,68431.0
993,2018,Seattle,USD,69480.0
993,2019,Seattle,USD,40521.0
993,2020,Seattle,USD,37331.0
993,2021,Seattle,USD,21364.0
993,2022,Seattle,USD,32743.0
993,2023,Seattle,USD,31104.0
993,2024,Seattle,USD,31698.0
994,2008,St. Louis,USD,3750.0
994,2009,St. Louis,USD,3250.0
994,2010,St. Louis,USD,11250.0
995,2009,Frankfurt,EUR,2000.0
995,2010,Frankfurt,EUR,1500.0
998,2009,Toledo,USD,10250.0
999,2009,Seattle,USD,3290.0
999,2010,Seattle,USD,7055.0
999,2011,Seattle,USD,7447.0
999,2013,Seattle,USD,6675.0
999,2014,Seattle,USD,12321.0
999,2016,Seattle,USD,22529.0
999,2017,Seattle,USD,43107.0
999,2018,Seattle,USD,9383.0
999,2021,Seattle,USD,19592.0
999,2022,Seattle,USD,8995.0
999,2023,Seattle,USD,8828.0
999,2024,Seattle,USD,8693.0
1000,2008,Seattle,USD,3380.0
1000,2009,Seattle,USD,3440.0
1000,2010,Seattle,USD,7055.0
1000,2011,Seattle,USD,7447.0
1000,2013,Seattle,USD,6670.0
1000,2014,Seattle,USD,12378.0
1000,2016,Seattle,USD,22529.0
1000,2017,Seattle,USD,38122.0
1000,2018,Seattle,USD,8601.0
1000,2019,Seattle,USD,8564.0
1000,2020,Seattle,USD,9074.0
1000,2022,Seattle,USD,17294.0
1000,2023,Seattle,USD,8098.0
1000,2024,Seattle,USD,7357.0
1006,2006,Seattle,USD,5000.0
1006,2006,Austin,USD,21220.0
1006,2007,Austin,USD,23543.0
1006,2008,Austin,USD,5460.0
1006,2009,Austin,USD,4290.0
1006,2010,Austin,USD,14520.0
1006,2011,Austin,USD,1235.0
1006,2012,Austin,USD,2508.0
1009,2009,Dallas,USD,4111.0
1009,2010,Dallas,USD,4000.0
1012,2009,Dallas,USD,2500.0
1012,2009,Stanford,USD,2500.0
1012,2010,Dallas,USD,7555.0
1012,2010,Stanford,USD,2500.0
1012,2011,Dallas,USD,2500.0
1012,2011,Stanford,USD,7220.0
1012,2012,Stanford,USD,8216.0
1012,2013,Stanford,USD,10528.0
1012,2014,Stanford,USD,20243.0
1012,2015,Stanford,USD,6824.0
1012,2016,Stanford,USD,24531.0
1012,2017,Stanford,USD,19798.0
1012,2018,Stanford,USD,15350.0
1012,2019,Stanford,USD,3808.0
1014,2009,Seattle,USD,3001.0
1014,2010,Seattle,USD,2531.0
1014,2011,Seattle,USD,2636.0
1014,2012,Seattle,USD,2775.0
1014,2013,Seattle,USD,4352.0
1014,2014,Seattle,USD,25500.0
1014,2015,Seattle,USD,21046.0
1014,2016,Seattle,USD,21985.0
1014,2017,Seattle,USD,79544.0
1014,2018,Seattle,USD,24052.0
1014,2019,Seattle,USD,27654.0
1014,2020,Seattle,USD,29861.0
1014,2021,Seattle,USD,31327.0
1014,2022,Seattle,USD,23850.0
1014,2023,Seattle,USD,24554.0
1014,2024,Seattle,USD,23290.0
1015,2016,Frankfurt,EUR,2250.0
1016,2010,San Diego,USD,0.0
1017,2008,Sheffield,GBP,1250.0
1018,2009,Birmingham,USD,2000.0
1018,2009,DC,USD,5750.0
1018,2010,Birmingham,USD,2000.0
1018,2011,DC,USD,6150.0
1018,2012,Atlanta,USD,4242.0
1018,2012,DC,USD,4500.0
1018,2014,Atlanta,USD,10004.0
1018,2014,NYC/NJ,USD,9938.0
1018,2015,NYC/NJ,USD,9307.0
1018,2015,Atlanta,USD,6703.0
1018,2016,Atlanta,USD,4031.0
1018,2017,Atlanta,USD,15027.0
1018,2018,Atlanta,USD,14835.0
1018,2019,Atlanta,USD,15643.0
1018,2020,Atlanta,USD,39932.0
1018,2020,NYC/NJ,USD,9703.0
1018,2020,Athens,USD,1370.0
1018,2021,Atlanta,USD,35256.0
1018,2021,Canada,CAD,4332.0
1018,2021,NYC/NJ,USD,5308.0
1018,2022,Atlanta,USD,16486.0
1018,2022,NYC/NJ,USD,5600.0
1018,2023,Atlanta,USD,6489.0
1018,2023,NYC/NJ,USD,6312.0
1018,2024,Atlanta,USD,17032.0
1018,2024,NYC/NJ,USD,5844.0
1019,2009,NYC/NJ,USD,38750.0
1019,2010,NYC/NJ,USD,36400.0
1020,2009,Berkeley,USD,4000.0
1021,2009,Berkeley,USD,4093.0
1023,2008,Colorado,USD,2050.0
1023,2010,Colorado,USD,2300.0
1023,2011,Colorado,USD,2350.0
1023,2012,Colorado,USD,6900.0
1026,2009,Athens,USD,300.0
1026,2009,Cornell,USD,1000.0
1026,2009,Portland,USD,3000.0
1026,2009,DC,USD,3000.0
1026,2009,General Funds,USD,20000.0
1026,2009,Atlanta,USD,3100.0
1026,2009,UFlorida,USD,1000.0
1026,2009,Dallas,USD,1000.0
1026,2009,Yale,USD,2000.0
1026,2009,NYC/NJ,USD,5000.0
1026,2010,Berkeley,USD,6000.0
1027,2010,Atlanta,USD,1700.0
1027,2011,Atlanta,USD,1000.0
1028,2009,Austin,USD,2500.0
1029,2010,Chennai,USD,17885.0
1029,2011,Chennai,USD,6607.0
1029,2013,Chennai,USD,5119.0
1029,2014,Chennai,USD,2639.0
1029,2015,Chennai,USD,15361.0
1029,2017,Chennai,USD,31955.0
1029,2017,Chennai,INR,121687.0
1029,2018,Chennai,USD,19282.0
1029,2019,Chennai,USD,24460.0
1029,2020,Chennai,USD,23286.0
1029,2020,San Diego,USD,5010.0
1029,2021,Chennai,INR,9660.0
1029,2021,Chennai,USD,26293.0
1029,2022,Chennai,USD,25351.0
1029,2023,Chennai,USD,52152.0
1029,2024,Chennai,USD,47898.0
1029,2025,Chennai,USD,8039.0
1031,2010,Atlanta,USD,3000.0
1031,2011,Atlanta,USD,1200.0
1031,2011,Minnesota,USD,1200.0
1033,2009,Delaware,USD,5000.0
1033,2017,Delaware,USD,10461.0
1034,2009,Kansas City,USD,1400.0
1034,2010,Kansas City,USD,2645.0
1035,2009,DC,USD,2500.0
1035,2010,NYC/NJ,USD,5000.0
1035,2011,NYC/NJ,USD,2900.0
1035,2014,NYC/NJ,USD,6372.0
1035,2016,NYC/NJ,USD,9656.0
1035,2017,NYC/NJ,USD,10889.0
1035,2018,NYC/NJ,USD,11144.0
1035,2024,Austin,USD,5788.0
1036,2009,NYC/NJ,USD,2600.0
1037,2009,Los Angeles,USD,2000.0
1039,2009,Cornell,USD,3672.0
1040,2009,NYC/NJ,USD,9000.0
1041,2009,Los Angeles,USD,1000.0
1041,2010,Los Angeles,USD,1000.0
1042,2010,Silicon Valley,USD,8100.0
1042,2011,Silicon Valley,USD,7068.0
1042,2012,Silicon Valley,USD,7081.0
1042,2013,Silicon Valley,USD,9342.0
1042,2014,Silicon Valley,USD,8657.0
1042,2015,Silicon Valley,USD,4529.0
1042,2016,Silicon Valley,USD,4537.0
1042,2017,Silicon Valley,USD,12850.0
1042,2018,Silicon Valley,USD,16596.0
1042,2019,Silicon Valley,USD,16676.0
1042,2020,Silicon Valley,USD,17416.0
1042,2021,Silicon Valley,USD,14430.0
1042,2021,General Funds,USD,19991.0
1042,2022,Silicon Valley,USD,15672.0
1042,2023,Silicon Valley,USD,16127.0
1042,2024,Silicon Valley,USD,15877.0
1043,2009,Berkeley,USD,2000.0
1043,2009,UFlorida,USD,1500.0
1043,2009,Boston,USD,2000.0
1044,2010,Atlanta,USD,1800.0
1044,2011,Atlanta,USD,2550.0
1044,2012,Atlanta,USD,3160.0
1044,2013,Atlanta,USD,3797.0
1044,2014,Atlanta,USD,7831.0
1044,2014,Research Triangle Park,USD,801.0
1044,2015,Atlanta,USD,6021.0
1044,2015,Research Triangle Park,USD,1167.0
1044,2016,Atlanta,USD,9853.0
1044,2016,Research Triangle Park,USD,1719.0
1044,2017,Atlanta,USD,22156.0
1044,2018,Atlanta,USD,14889.0
1044,2019,Research Triangle Park,USD,4229.0
1044,2019,Atlanta,USD,10957.0
1044,2020,Atlanta,USD,5261.0
1044,2021,Atlanta,USD,8292.0
1044,2022,Atlanta,USD,4802.0
1044,2023,Atlanta,USD,4847.0
1044,2024,Atlanta,USD,5097.0
1045,2010,Dallas,USD,2000.0
1046,2012,Hartford,USD,15000.0
1047,2003,Silicon Valley,USD,3000.0
1047,2004,Silicon Valley,USD,5478.0
1048,2010,San Francisco,USD,6601.0
1048,2011,San Francisco,USD,4306.0
1048,2012,San Francisco,USD,3963.0
1050,2009,Seattle,USD,6000.0
1050,2011,Seattle,USD,7000.0
1053,2010,DC,USD,2850.0
1055,2011,Yale,USD,2200.0
1056,2010,UFlorida,USD,5000.0
1056,2010,London,GBP,5000.0
1056,2012,UFlorida,USD,5000.0
1057,2010,Canada,CAD,4000.0
1057,2011,Canada,CAD,3000.0
1057,2012,Canada,CAD,3000.0
1057,2013,Canada,CAD,8300.0
1057,2014,Canada,CAD,8300.0
1058,2010,NYC/NJ,USD,18150.0
1059,2010,San Francisco,USD,2875.0
1060,2010,UFlorida,USD,2500.0
1062,2010,Frankfurt,EUR,3500.0
1063,2010,Atlanta,USD,1000.0
1065,2009,Santa Barbara,USD,2000.0
1065,2010,Santa Barbara,USD,2000.0
1067,2009,Mumbai,USD,8738.0
1067,2010,Mumbai,USD,14667.0
1067,2013,Mumbai,USD,14900.0
1067,2014,Mumbai,USD,15347.0
1067,2015,Mumbai,USD,15761.0
1067,2016,Mumbai,INR,448200.0
1067,2016,Mumbai,USD,15937.0
1067,2017,Mumbai,USD,25253.0
1067,2018,Mumbai,USD,38454.0
1067,2019,Mumbai,INR,677387.0
1067,2019,Mumbai,USD,29294.0
1067,2020,Mumbai,INR,1988120.0
1067,2020,Mumbai,USD,39797.0
1067,2021,Mumbai,USD,22073.0
1067,2021,Mumbai,INR,2757500.0
1067,2022,Mumbai,USD,44580.0
1067,2022,Mumbai,INR,8884745.0
1067,2023,Mumbai,INR,9981570.0
1067,2023,Mumbai,USD,70038.0
1067,2024,Mumbai,INR,7697475.0
1067,2024,Mumbai,USD,89600.0
1067,2025,Mumbai,USD,23866.0
1068,2010,Berkeley,USD,15000.0
1068,2011,Berkeley,USD,15000.0
1068,2012,Berkeley,USD,7500.0
1068,2013,Berkeley,USD,23413.0
1068,2014,Berkeley,USD,7561.0
1068,2015,Berkeley,USD,3665.0
1068,2016,Berkeley,USD,11743.0
1068,2017,Berkeley,USD,9430.0
1068,2018,Berkeley,USD,3165.0
1068,2019,Berkeley,USD,6363.0
1068,2020,Berkeley,USD,10003.0
1068,2023,Berkeley,USD,9192.0
1068,2024,Berkeley,USD,9039.0
1069,2010,Cornell,USD,4000.0
1069,2011,Cornell,USD,5200.0
1069,2012,Cornell,USD,4000.0
1070,2010,Kansas City,USD,2727.0
1072,2010,Mumbai,USD,2560.0
1073,2010,NYC/NJ,USD,7226.0
1073,2011,NYC/NJ,USD,3324.0
1073,2014,NYC/NJ,USD,3467.0
1073,2018,NYC/NJ,USD,4748.0
1073,2019,NYC/NJ,USD,5190.0
1074,2010,Mumbai,USD,1109.0
1075,2010,New River Valley,USD,2200.0
1076,2010,Kansas City,USD,2100.0
1076,2011,Kansas City,USD,3500.0
1076,2012,Kansas City,USD,3225.0
1076,2014,Kansas City,USD,2446.0
1077,2010,Stanford,USD,2654.0
1077,2011,Stanford,USD,5260.0
1077,2012,Stanford,USD,5000.0
1077,2013,Stanford,USD,5369.0
1077,2014,Stanford,USD,6012.0
1077,2015,Stanford,USD,4728.0
1077,2016,Stanford,USD,7073.0
1077,2017,Stanford,USD,7827.0
1078,2010,Kansas City,USD,11300.0
1078,2011,Kansas City,USD,6850.0
1078,2012,Kansas City,USD,8220.0
1078,2013,Kansas City,USD,3982.0
1078,2014,Kansas City,USD,14632.0
1078,2015,Kansas City,USD,8235.0
1078,2016,Kansas City,USD,9193.0
1078,2017,Kansas City,USD,9162.0
1079,2011,UFlorida,USD,15400.0
1079,2012,UFlorida,USD,13450.0
1079,2013,UFlorida,USD,7721.0
1079,2014,UFlorida,USD,1496.0
1080,2011,Stanford,USD,5000.0
1080,2012,Stanford,USD,18062.0
1080,2013,Stanford,USD,4435.0
1080,2014,Stanford,USD,12755.0
1081,2010,Stanford,USD,100.0
1082,2010,Berkeley,USD,3500.0
1082,2011,Berkeley,USD,3000.0
1082,2013,Berkeley,USD,3334.0
1082,2014,Berkeley,USD,5688.0
1082,2015,Berkeley,USD,8598.0
1082,2017,Berkeley,USD,38912.0
1082,2018,Berkeley,USD,20907.0
1082,2019,Berkeley,USD,15086.0
1082,2020,Berkeley,USD,5247.0
1082,2021,Berkeley,USD,6556.0
1082,2022,Berkeley,USD,11612.0
1082,2023,Berkeley,USD,6539.0
1082,2024,Berkeley,USD,4014.0
1084,2011,Philadelphia,USD,7700.0
1085,2010,Purdue,USD,6000.0
1086,2010,CentralNJ,USD,6092.0
1086,2012,CentralNJ,USD,3525.0
1087,2010,Munich,USD,3483.0
1087,2012,Silicon Valley,USD,8400.0
1087,2012,Munich,EUR,2500.0
1088,2011,Kansas City,USD,6450.0
1089,2011,Madison,USD,3630.0
1089,2012,Madison,USD,3241.0
1089,2013,Madison,USD,6214.0
1090,2011,Madison,USD,3400.0
1091,2010,General Funds,USD,20000.0
1092,2011,Cincinnati,USD,4000.0
1092,2012,UFlorida,USD,5000.0
1093,2011,Boston,USD,9250.0
1094,2011,Philadelphia,USD,12000.0
1095,2011,Boston,USD,6770.0
1095,2012,Boston,USD,26302.0
1095,2013,Boston,USD,12978.0
1095,2014,Boston,USD,6548.0
1095,2015,Boston,USD,22759.0
1095,2016,Boston,USD,12125.0
1095,2017,Boston,USD,16099.0
1095,2018,Boston,USD,19050.0
1095,2020,Boston,USD,2557.0
1095,2022,Boston,USD,11935.0
1097,2012,Seattle,USD,9450.0
1097,2013,Seattle,USD,3116.0
1097,2014,Seattle,USD,3638.0
1097,2015,Seattle,USD,8518.0
1097,2016,Seattle,USD,1403.0
1097,2017,Seattle,USD,6590.0
1098,2013,Seattle,USD,2527.0
1098,2014,Seattle,USD,1015.0
1098,2015,Seattle,USD,1995.0
1099,2011,Yale,USD,3600.0
1100,2011,Frankfurt,USD,2100.0
1100,2012,Frankfurt,EUR,4500.0
1100,2013,Frankfurt,EUR,2000.0
1102,2011,San Francisco,USD,13186.0
1102,2012,San Francisco,USD,7500.0
1102,2013,San Francisco,USD,8568.0
1102,2014,San Francisco,USD,14004.0
1102,2015,San Francisco,USD,13990.0
1102,2016,San Francisco,USD,31075.0
1102,2017,San Francisco,USD,37998.0
1102,2018,San Francisco,USD,27788.0
1102,2019,San Francisco,USD,47450.0
1102,2020,San Francisco,USD,19622.0
1102,2021,San Francisco,USD,24481.0
1103,2011,Atlanta,USD,4560.0
1103,2012,Atlanta,USD,13625.0
1103,2013,Atlanta,USD,3837.0
1103,2014,Atlanta,USD,1517.0
1103,2015,Atlanta,USD,1636.0
1104,2011,San Diego,USD,3000.0
1104,2012,San Diego,USD,8500.0
1105,2011,San Francisco,USD,3130.0
1107,2011,Silicon Valley,USD,35623.0
1107,2012,Silicon Valley,USD,35466.0
1107,2013,Silicon Valley,USD,43726.0
1107,2014,Silicon Valley,USD,16215.0
1107,2016,Silicon Valley,USD,35685.0
1107,2018,Silicon Valley,USD,65702.0
1107,2019,Silicon Valley,USD,36790.0
1107,2020,Silicon Valley,USD,31402.0
1107,2021,Silicon Valley,USD,39289.0
1107,2022,Silicon Valley,USD,37721.0
1107,2023,Silicon Valley,USD,35323.0
1107,2024,Silicon Valley,USD,34640.0
1107,2025,Silicon Valley,USD,18242.0
1109,2010,Bangalore,INR,582000.0
1109,2011,Bangalore,USD,12222.0
1109,2012,Bangalore,INR,980150.0
1109,2013,Bangalore,USD,5880.0
1109,2014,Bangalore,USD,9567.0
1109,2015,Bangalore,USD,10810.0
1109,2016,Bangalore,USD,4573.0
1109,2017,Bangalore,USD,24259.0
1109,2018,Bangalore,USD,9029.0
1109,2019,Bangalore,USD,15163.0
1109,2020,Bangalore,USD,16421.0
1109,2021,Bangalore,USD,21559.0
1109,2022,Bangalore,USD,15685.0
1109,2023,Bangalore,USD,9523.0
1109,2024,Bangalore,USD,3411.0
1112,2011,St. Louis,USD,6043.0
1112,2012,St. Louis,USD,10670.0
1112,2013,Stanford,USD,10937.0
1112,2013,St. Louis,USD,12463.0
1112,2014,St. Louis,USD,16384.0
1112,2014,Stanford,USD,11976.0
1112,2016,St. Louis,USD,17261.0
1113,2011,Stanford,USD,8541.0
1113,2012,Stanford,USD,8101.0
1113,2013,Stanford,USD,5117.0
1113,2014,Stanford,USD,6992.0
1113,2015,Stanford,USD,4695.0
1113,2016,Stanford,USD,4733.0
1120,2011,Kansas City,USD,2000.0
1121,2011,Sheffield,USD,750.0
1121,2011,Sheffield,GBP,500.0
1122,2011,Berkeley,USD,5750.0
1122,2015,Minnesota,USD,6996.0
1122,2016,Minnesota,USD,3809.0
1122,2017,Minnesota,USD,3959.0
1122,2019,Delaware,USD,1480.0
1122,2019,Minnesota,USD,5378.0
1122,2020,Delaware,USD,4035.0
1122,2021,Minnesota,USD,7066.0
1122,2021,Delaware,USD,3546.0
1122,2022,Minnesota,USD,4023.0
1122,2023,Minnesota,USD,3199.0
1122,2024,Minnesota,USD,1504.0
1123,2011,Sheffield,GBP,1000.0
1123,2013,Sheffield,GBP,1200.0
1123,2015,Sheffield,USD,5566.0
1126,2011,Sheffield,GBP,2000.0
1127,2011,Cleveland,USD,2250.0
1127,2012,Cleveland,USD,2250.0
1127,2013,Cleveland,USD,6669.0
1127,2014,Cleveland,USD,7974.0
1127,2015,London,USD,14620.0
1127,2016,London,USD,13261.0
1127,2017,San Diego,USD,8021.0
1127,2018,San Diego,USD,7029.0
1128,2011,CentralNJ,USD,6932.0
1128,2011,Stanford,USD,8500.0
1128,2012,CentralNJ,USD,6563.0
1128,2012,Stanford,USD,6515.0
1128,2013,Stanford,USD,11221.0
1128,2013,CentralNJ,USD,6841.0
1128,2014,CentralNJ,USD,16403.0
1128,2014,Stanford,USD,12950.0
1128,2015,Stanford,USD,19540.0
1128,2016,Stanford,USD,13690.0
1128,2017,Stanford,USD,15572.0
1128,2024,Austin,USD,10283.0
1128,2025,Austin,USD,4026.0
1129,2012,CentralNJ,USD,9000.0
1130,2011,Purdue,USD,6000.0
1130,2012,Purdue,USD,6000.0
1130,2013,Purdue,USD,6046.0
1130,2014,Purdue,USD,7390.0
1130,2015,Purdue,USD,15910.0
1130,2016,Purdue,USD,17733.0
1130,2017,Purdue,USD,9942.0
1130,2018,Purdue,USD,9965.0
1130,2019,Purdue,USD,11280.0
1130,2020,Purdue,USD,10368.0
1130,2021,Purdue,USD,14638.0
1131,2012,San Francisco,USD,4810.0
1134,2011,Zurich,CHF,12000.0
1134,2012,Zurich,INR,638073.0
1134,2013,Zurich,USD,6116.0
1134,2014,Zurich,USD,3041.0
1134,2015,Zurich,CHF,8181.0
1134,2015,Zurich,USD,13644.0
1134,2016,Zurich,USD,12530.0
1134,2016,Zurich,CHF,12593.0
1134,2017,Zurich,USD,26375.0
1134,2018,Zurich,USD,25724.0
1134,2019,Zurich,CHF,12912.0
1134,2019,Zurich,USD,12878.0
1134,2020,Zurich,CHF,15400.0
1134,2021,Zurich,USD,8987.0
1134,2022,Zurich,CHF,11913.0
1134,2023,Zurich,CHF,10343.0
1135,2012,Stanford,USD,6550.0
1135,2013,Stanford,USD,6563.0
1135,2014,Stanford,USD,20663.0
1135,2015,Stanford,USD,21619.0
1135,2016,Stanford,USD,13546.0
1135,2018,Stanford,USD,12601.0
1135,2020,Stanford,USD,12320.0
1137,2011,Zurich,CHF,4750.0
1137,2012,London,GBP,3310.0
1138,2012,Purdue,USD,3350.0
1138,2013,Purdue,USD,6275.0
1138,2014,Purdue,USD,9914.0
1138,2015,Purdue,USD,5272.0
1138,2016,Purdue,USD,13699.0
1138,2017,Purdue,USD,17452.0
1138,2018,Purdue,USD,14946.0
1138,2019,Purdue,USD,13969.0
1138,2020,Purdue,USD,17850.0
1138,2021,Purdue,USD,16848.0
1138,2022,Purdue,USD,19318.0
1138,2023,Purdue,USD,18267.0
1140,2013,Mumbai,USD,2157.0
1142,2012,St. Louis,USD,6000.0
1142,2013,St. Louis,USD,8725.0
1142,2014,St. Louis,USD,5224.0
1142,2015,St. Louis,USD,15278.0
1142,2016,St. Louis,USD,12063.0
1142,2017,St. Louis,USD,23622.0
1142,2018,St. Louis,USD,25658.0
1142,2019,St. Louis,USD,30423.0
1142,2020,St. Louis,USD,35670.0
1142,2021,St. Louis,USD,33160.0
1142,2022,St. Louis,USD,26326.0
1142,2023,St. Louis,USD,19764.0
1143,2012,St. Louis,USD,4500.0
1143,2017,St. Louis,USD,11053.0
1143,2018,St. Louis,USD,14702.0
1143,2019,St. Louis,USD,18538.0
1143,2020,St. Louis,USD,20595.0
1143,2021,St. Louis,USD,24375.0
1143,2022,St. Louis,USD,19757.0
1143,2023,St. Louis,USD,11987.0
1143,2024,St. Louis,USD,24127.0
1144,2012,Hyderabad,USD,2810.0
