state,year,chapter,amount,state_total_amount,percentage,Population,% of Total,chapter_state_percentage
RAJASTHAN,2016,UIUC,14852.0,218264.0,6.804603599310926,68548437,5.66,0.3966005363133027
RAJASTHAN,2017,Austin,27655.0,292074.0,9.46849086190486,68548437,5.66,0.6424095783256514
RAJASTHAN,2017,CentralNJ,10258.0,292074.0,3.5121236398994773,68548437,5.66,0.23828737857402033
RAJASTHAN,2017,Danbury,13607.0,292074.0,4.65875086450694,68548437,5.66,0.31608270230617025
RAJASTHAN,2017,NYC/NJ,10889.0,292074.0,3.728164780158453,68548437,5.66,0.2529451418690298
RAJASTHAN,2017,Seattle,158229.0,292074.0,54.17428459910845,68548437,5.66,3.67556771538201
RAJASTHAN,2017,Silicon Valley,54636.0,292074.0,18.70621828714641,68548437,5.66,1.2691625283456984
RAJASTHAN,2017,UIUC,16800.0,292074.0,5.751966967275417,68548437,5.66,0.39025423669755716
RAJASTHAN,2018,Austin,19838.0,248009.0,7.998903265607296,68548437,5.66,0.5475802462592966
RAJASTHAN,2018,Danbury,14843.0,248009.0,5.984863452535997,68548437,5.66,0.40970529263165334
RAJASTHAN,2018,NYC/NJ,11144.0,248009.0,4.493385320694007,68548437,5.66,0.30760329994523644
RAJASTHAN,2018,Seattle,108957.0,248009.0,43.93267986242434,68548437,5.66,3.007495760241666
RAJASTHAN,2018,Silicon Valley,63941.0,248009.0,25.78172566318157,68548437,5.66,1.7649374194004273
RAJASTHAN,2018,Stanford,12601.0,248009.0,5.080864000903193,68548437,5.66,0.34782027841079727
RAJASTHAN,2018,UIUC,16685.0,248009.0,6.72757843465358,68548437,5.66,0.46054926952497044
RAJASTHAN,2019,Austin,11817.0,156503.0,7.550653981073845,68548437,5.66,0.36099108962672233
RAJASTHAN,2019,Danbury,8486.0,156503.0,5.4222602761608405,68548437,5.66,0.25923418689788996
RAJASTHAN,2019,Minnesota,5068.0,156503.0,3.2382765825575226,68548437,5.66,0.1548195686069416
RAJASTHAN,2019,Seattle,54379.0,156503.0,34.74629879299439,68548437,5.66,1.6611944201414517
RAJASTHAN,2019,Silicon Valley,66278.0,156503.0,42.34934793582232,68548437,5.66,2.024690483056605
RAJASTHAN,2019,UIUC,10475.0,156503.0,6.693162431391092,68548437,5.66,0.3199950633697145
RAJASTHAN,2020,Austin,15258.0,240103.0,6.354772743364307,68548437,5.66,0.47081635940278094
RAJASTHAN,2020,Danbury,6873.0,240103.0,2.862521501189073,68548437,5.66,0.21208027514584568
RAJASTHAN,2020,Seattle,121090.0,240103.0,50.43252270900405,68548437,5.66,3.736476141046188
RAJASTHAN,2020,Silicon Valley,72685.0,240103.0,30.27242475104434,68548437,5.66,2.242842252142557
RAJASTHAN,2020,Stanford,12320.0,240103.0,5.131131222850193,68548437,5.66,0.38015844460887804
RAJASTHAN,2020,UIUC,11877.0,240103.0,4.946627072548031,68548437,5.66,0.36648878625159453
RAJASTHAN,2021,Austin,17770.0,228158.0,7.788462381332234,68548437,5.66,0.5453498110609953
RAJASTHAN,2021,Danbury,10873.0,228158.0,4.765557201588373,68548437,5.66,0.3336853402175691
RAJASTHAN,2021,Seattle,119972.0,228158.0,52.58285924666241,68548437,5.66,3.681863113821595
RAJASTHAN,2021,Silicon Valley,70995.0,228158.0,31.116594640556105,68548437,5.66,2.1787906491995144
RAJASTHAN,2021,UIUC,8548.0,228158.0,3.7465265298608856,68548437,5.66,0.2623325934130213
RAJASTHAN,2022,Danbury,9928.0,157206.0,6.31528058725494,68548437,5.66,0.3309248395957837
RAJASTHAN,2022,Seattle,88504.0,157206.0,56.29810567026704,68548437,5.66,2.950057615187877
RAJASTHAN,2022,Silicon Valley,50288.0,157206.0,31.988600943984324,68548437,5.66,1.676223643593148
RAJASTHAN,2022,UIUC,8486.0,157206.0,5.3980127984936965,68548437,5.66,0.28285940660856373
RAJASTHAN,2023,Austin,12223.0,210704.0,5.801028931581745,68548437,5.66,0.4021877327970391
RAJASTHAN,2023,Seattle,85496.0,210704.0,40.576353557597386,68548437,5.66,2.8131753581948504
RAJASTHAN,2023,Silicon Valley,91159.0,210704.0,43.264010175411954,68548437,5.66,2.9995117020408486
RAJASTHAN,2023,UIUC,21826.0,210704.0,10.358607335408914,68548437,5.66,0.7181665267142417
RAJASTHAN,2024,Austin,12156.0,87714.0,13.858677064094673,68548437,5.66,1.3827479556237552
RAJASTHAN,2024,Seattle,51852.0,87714.0,59.114850536972426,68548437,5.66,5.8981776073546355
RAJASTHAN,2024,Silicon Valley,23706.0,87714.0,27.02647239893289,68548437,5.66,2.6965632639039767
SIKKIM,2002,Colorado,1130.0,1130.0,100.0,610577,0.05,0.13716621875220011
SIKKIM,2003,Colorado,198.0,198.0,100.0,610577,0.05,0.021011680584252065
TAMIL NADU,1991,Berkeley,1000.0,1000.0,100.0,72147030,5.96,66.66666666666666
TAMIL NADU,1992,Berkeley,2000.0,2000.0,100.0,72147030,5.96,40.816326530612244
TAMIL NADU,1993,Berkeley,1000.0,4000.0,25.0,72147030,5.96,8.460236886632826
TAMIL NADU,1993,Los Angeles,3000.0,4000.0,75.0,72147030,5.96,25.380710659898476
TAMIL NADU,1994,Los Angeles,3000.0,6880.0,43.604651162790695,72147030,5.96,14.104372355430183
TAMIL NADU,1994,Stanford,3880.0,6880.0,56.395348837209305,72147030,5.96,18.241654913023037
TAMIL NADU,1995,Arizona,1000.0,6652.0,15.03307276007216,72147030,5.96,3.364511136531862
TAMIL NADU,1995,Colorado,700.0,6652.0,10.52315093205051,72147030,5.96,2.3551577955723033
TAMIL NADU,1995,Cornell,1052.0,6652.0,15.81479254359591,72147030,5.96,3.539465715631519
TAMIL NADU,1995,Los Angeles,1500.0,6652.0,22.54960914010824,72147030,5.96,5.046766704797792
TAMIL NADU,1995,Madison,350.0,6652.0,5.261575466025255,72147030,5.96,1.1775788977861517
TAMIL NADU,1995,Stanford,2050.0,6652.0,30.817799158147924,72147030,5.96,6.897247829890317
TAMIL NADU,1996,Boston,3520.0,12565.0,28.01432550736172,72147030,5.96,7.886011291334349
TAMIL NADU,1996,Cornell,545.0,12565.0,4.337445284520493,72147030,5.96,1.2209875436867104
TAMIL NADU,1996,Los Angeles,1500.0,12565.0,11.937922801432553,72147030,5.96,3.360516175284524
TAMIL NADU,1996,Seattle,2000.0,12565.0,15.917230401910068,72147030,5.96,4.480688233712699
TAMIL NADU,1996,Stanford,5000.0,12565.0,39.793076004775166,72147030,5.96,11.201720584281746
TAMIL NADU,1997,Berkeley,3200.0,30370.0,10.536713862364175,72147030,5.96,3.660908362887542
TAMIL NADU,1997,Boston,7725.0,30370.0,25.43628580836352,72147030,5.96,8.837661594783205
TAMIL NADU,1997,Colorado,1780.0,30370.0,5.861047085940072,72147030,5.96,2.036380276856195
TAMIL NADU,1997,Cornell,615.0,30370.0,2.025024695423115,72147030,5.96,0.7035808259924493
TAMIL NADU,1997,Corvallis,300.0,30370.0,0.9878169245966416,72147030,5.96,0.343210159020707
TAMIL NADU,1997,Los Angeles,3000.0,30370.0,9.878169245966417,72147030,5.96,3.4321015902070697
TAMIL NADU,1997,Seattle,7250.0,30370.0,23.872242344418837,72147030,5.96,8.294245509667086
TAMIL NADU,1997,St. Louis,1500.0,30370.0,4.939084622983208,72147030,5.96,1.7160507951035349
TAMIL NADU,1997,Stanford,5000.0,30370.0,16.463615409944023,72147030,5.96,5.720169317011783
TAMIL NADU,1998,Arizona,500.0,35590.0,1.4048890137679122,72147030,5.96,0.4617871161394597
TAMIL NADU,1998,Berkeley,4010.0,35590.0,11.267209890418656,72147030,5.96,3.703532671438467
TAMIL NADU,1998,Boston,4300.0,35590.0,12.082045518404046,72147030,5.96,3.9713691987993536
TAMIL NADU,1998,Chicago,251.0,35590.0,0.705254284911492,72147030,5.96,0.23181713230200876
TAMIL NADU,1998,Cornell,1250.0,35590.0,3.512222534419781,72147030,5.96,1.154467790348649
TAMIL NADU,1998,Corvallis,300.0,35590.0,0.8429334082607475,72147030,5.96,0.2770722696836758
TAMIL NADU,1998,Los Angeles,7100.0,35590.0,19.94942399550436,72147030,5.96,6.557377049180328
TAMIL NADU,1998,Seattle,12129.0,35590.0,34.079797695982016,72147030,5.96,11.202031863311014
TAMIL NADU,1998,Silicon Valley,5000.0,35590.0,14.048890137679123,72147030,5.96,4.617871161394596
TAMIL NADU,1998,St. Louis,750.0,35590.0,2.1073335206518684,72147030,5.96,0.6926806742091896
TAMIL NADU,1999,Arizona,1100.0,100623.0,1.0931894298520215,72147030,5.96,0.2651771745130985
TAMIL NADU,1999,Berkeley,5950.0,100623.0,5.913161006926846,72147030,5.96,1.434367443957215
TAMIL NADU,1999,Boston,12005.0,100623.0,11.93067191397593,72147030,5.96,2.8940472545724982
TAMIL NADU,1999,Chicago,2500.0,100623.0,2.484521431481868,72147030,5.96,0.6026753966206785
TAMIL NADU,1999,Cornell,1500.0,100623.0,1.4907128588891208,72147030,5.96,0.3616052379724071
TAMIL NADU,1999,Irvine,600.0,100623.0,0.5962851435556483,72147030,5.96,0.14464209518896284
TAMIL NADU,1999,Los Angeles,2300.0,100623.0,2.2857597169633186,72147030,5.96,0.5544613648910243
TAMIL NADU,1999,Princeton,600.0,100623.0,0.5962851435556483,72147030,5.96,0.14464209518896284
TAMIL NADU,1999,Seattle,36038.0,100623.0,35.814873339097424,72147030,5.96,8.687686377366404
TAMIL NADU,1999,Silicon Valley,17560.0,100623.0,17.45127853472864,72147030,5.96,4.2331919858636455
TAMIL NADU,1999,UIUC,470.0,100623.0,0.4670900291185911,72147030,5.96,0.11330297456468756
TAMIL NADU,1999,Work an Hour,20000.0,100623.0,19.876171451854944,72147030,5.96,4.821403172965428
TAMIL NADU,2000,Arizona,400.0,142736.0,0.2802376415200089,72147030,5.96,0.07567659606670893
TAMIL NADU,2000,Berkeley,8350.0,142736.0,5.849960766730187,72147030,5.96,1.5797489428925486
TAMIL NADU,2000,Boston,9780.0,142736.0,6.8518103351642194,72147030,5.96,1.850292773831033
TAMIL NADU,2000,DC,460.0,142736.0,0.3222732877480103,72147030,5.96,0.08702808547671526
TAMIL NADU,2000,Detroit,1000.0,142736.0,0.7005941038000224,72147030,5.96,0.1891914901667723
TAMIL NADU,2000,General Funds,2050.0,142736.0,1.436217912790046,72147030,5.96,0.3878425548418832
TAMIL NADU,2000,Indiana,1600.0,142736.0,1.1209505660800358,72147030,5.96,0.3027063842668357
TAMIL NADU,2000,Portland,500.0,142736.0,0.3502970519000112,72147030,5.96,0.09459574508338615
TAMIL NADU,2000,Princeton,2000.0,142736.0,1.4011882076000448,72147030,5.96,0.3783829803335446
TAMIL NADU,2000,Seattle,48971.0,142736.0,34.3087938571909,72147030,5.96,9.264896464957006
TAMIL NADU,2000,Silicon Valley,23500.0,142736.0,16.463961439300526,72147030,5.96,4.446000018919149
TAMIL NADU,2000,Work an Hour,44125.0,142736.0,30.913714830175987,72147030,5.96,8.348074503608828
TAMIL NADU,2001,Arizona,1500.0,160618.0,0.9338928389097112,72147030,5.96,0.1954529818306908
TAMIL NADU,2001,Berkeley,9740.0,160618.0,6.064077500653725,72147030,5.96,1.2691413620206191
TAMIL NADU,2001,Boston,10328.0,160618.0,6.430163493506331,72147030,5.96,1.3457589308982498
TAMIL NADU,2001,CentralNJ,2500.0,160618.0,1.5564880648495187,72147030,5.96,0.325754969717818
TAMIL NADU,2001,Cleveland,1000.0,160618.0,0.6225952259398075,72147030,5.96,0.1303019878871272
TAMIL NADU,2001,Colorado,1000.0,160618.0,0.6225952259398075,72147030,5.96,0.1303019878871272
TAMIL NADU,2001,Cornell,3500.0,160618.0,2.1790832907893263,72147030,5.96,0.45605695760494525
TAMIL NADU,2001,DC,2900.0,160618.0,1.8055261552254416,72147030,5.96,0.3778757648726689
TAMIL NADU,2001,General Funds,4500.0,160618.0,2.8016785167291336,72147030,5.96,0.5863589454920725
TAMIL NADU,2001,NYC/NJ,1500.0,160618.0,0.9338928389097112,72147030,5.96,0.1954529818306908
TAMIL NADU,2001,Seattle,31885.0,160618.0,19.85144877909076,72147030,5.96,4.154678883781051
TAMIL NADU,2001,Silicon Valley,51722.0,160618.0,32.20187027605873,72147030,5.96,6.739479417497993
TAMIL NADU,2001,Stanford,15000.0,160618.0,9.338928389097113,72147030,5.96,1.954529818306908
TAMIL NADU,2001,Syracuse,650.0,160618.0,0.4046868968608749,72147030,5.96,0.08469629212663268
TAMIL NADU,2001,UIUC,7630.0,160618.0,4.750401573920731,72147030,5.96,0.9942041675787806
TAMIL NADU,2001,Work an Hour,15263.0,160618.0,9.502670933519282,72147030,5.96,1.9887992411212223
TAMIL NADU,2002,Arizona,1500.0,151404.0,0.99072679717841,72147030,5.96,0.1820790514409736
TAMIL NADU,2002,Berkeley,8300.0,151404.0,5.482021611053869,72147030,5.96,1.007504084640054
TAMIL NADU,2002,Boston,6737.0,151404.0,4.449684288393966,72147030,5.96,0.8177777130385595
TAMIL NADU,2002,Colorado,2177.0,151404.0,1.4378748249715991,72147030,5.96,0.2642573966579997
TAMIL NADU,2002,Cornell,1360.0,151404.0,0.8982589627750918,72147030,5.96,0.16508500663981607
TAMIL NADU,2002,DC,2900.0,151404.0,1.9154051412115929,72147030,5.96,0.35201949945254896
TAMIL NADU,2002,Houston,3000.0,151404.0,1.98145359435682,72147030,5.96,0.3641581028819472
TAMIL NADU,2002,Irvine,500.0,151404.0,0.3302422657261367,72147030,5.96,0.060693017146991206
TAMIL NADU,2002,Los Angeles,1785.0,151404.0,1.178964888642308,72147030,5.96,0.2166740712147586
TAMIL NADU,2002,NYC/NJ,14100.0,151404.0,9.312831893477057,72147030,5.96,1.7115430835451517
TAMIL NADU,2002,Seattle,45715.0,151404.0,30.19405035534068,72147030,5.96,5.549162557749406
TAMIL NADU,2002,Silicon Valley,43344.0,151404.0,28.62804153126734,72147030,5.96,5.261356270438373
TAMIL NADU,2002,St. Louis,2000.0,151404.0,1.3209690629045467,72147030,5.96,0.24277206858796482
TAMIL NADU,2002,Stanford,7000.0,151404.0,4.623391720165914,72147030,5.96,0.8497022400578768
TAMIL NADU,2002,Syracuse,2150.0,151404.0,1.4200417426223877,72147030,5.96,0.2609799737320622
TAMIL NADU,2002,Work an Hour,8836.0,151404.0,5.836041319912288,72147030,5.96,1.0725669990216287
TAMIL NADU,2003,Arizona,2500.0,221546.0,1.128433824126818,72147030,5.96,0.2652989972759099
TAMIL NADU,2003,Athens,5800.0,221546.0,2.617966471974217,72147030,5.96,0.615493673680111
TAMIL NADU,2003,Atlanta,2020.0,221546.0,0.9117745298944688,72147030,5.96,0.2143615897989352
TAMIL NADU,2003,Berkeley,7305.0,221546.0,3.297283634098562,72147030,5.96,0.7752036700402087
TAMIL NADU,2003,Boston,7365.0,221546.0,3.324366045877605,72147030,5.96,0.7815708459748305
TAMIL NADU,2003,CentralNJ,2000.0,221546.0,0.9027470593014544,72147030,5.96,0.2122391978207279
TAMIL NADU,2003,Colorado,5837.0,221546.0,2.6346672925712946,72147030,5.96,0.6194200988397944
TAMIL NADU,2003,Cornell,1900.0,221546.0,0.8576097063363816,72147030,5.96,0.2016272379296915
TAMIL NADU,2003,DC,5900.0,221546.0,2.66310382493929,72147030,5.96,0.6261056335711473
TAMIL NADU,2003,Detroit,5690.0,221546.0,2.5683153837126373,72147030,5.96,0.6038205177999709
TAMIL NADU,2003,Houston,6300.0,221546.0,2.843653236799581,72147030,5.96,0.6685534731352929
TAMIL NADU,2003,NYC/NJ,37960.0,221546.0,17.134139185541603,72147030,5.96,4.028299974637416
TAMIL NADU,2003,Portland,1850.0,221546.0,0.8350410298538452,72147030,5.96,0.19632125798417335
TAMIL NADU,2003,Seattle,53931.0,221546.0,24.34302582759337,72147030,5.96,5.723136088834839
TAMIL NADU,2003,Silicon Valley,41493.0,221546.0,18.728841865797623,72147030,5.96,4.403220517587732
TAMIL NADU,2003,St. Louis,14030.0,221546.0,6.332770620999701,72147030,5.96,1.4888579727124063
TAMIL NADU,2003,Stanford,15755.0,221546.0,7.111389959647206,72147030,5.96,1.6719142808327843
TAMIL NADU,2003,Syracuse,2200.0,221546.0,0.9930217652315998,72147030,5.96,0.2334631176028007
TAMIL NADU,2003,Toledo,1710.0,221546.0,0.7718487357027434,72147030,5.96,0.18146451413672238
TAMIL NADU,2004,Arizona,10767.0,265963.0,4.048307471339999,72147030,5.96,1.0221198235426463
TAMIL NADU,2004,Athens,5800.0,265963.0,2.180754465846753,72147030,5.96,0.5505985861008031
TAMIL NADU,2004,Atlanta,3000.0,265963.0,1.1279764478517689,72147030,5.96,0.2847923721211051
TAMIL NADU,2004,Boston,2880.0,265963.0,1.082857389937698,72147030,5.96,0.2734006772362609
TAMIL NADU,2004,Colorado,75611.0,265963.0,28.42914239950669,72147030,5.96,7.177812016149626
TAMIL NADU,2004,DC,4500.0,265963.0,1.6919646717776533,72147030,5.96,0.42718855818165763
TAMIL NADU,2004,Houston,3600.0,265963.0,1.3535717374221226,72147030,5.96,0.3417508465453261
TAMIL NADU,2004,Mid-Hudson Valley,11650.0,265963.0,4.380308539157703,72147030,5.96,1.1059437117369582
TAMIL NADU,2004,NYC/NJ,42100.0,265963.0,15.829269484853157,72147030,5.96,3.9965862887661747
TAMIL NADU,2004,Portland,1600.0,265963.0,0.6015874388542768,72147030,5.96,0.15188926513125606
TAMIL NADU,2004,Princeton,4100.0,265963.0,1.541567812064084,72147030,5.96,0.3892162418988437
TAMIL NADU,2004,Santa Barbara,2000.0,265963.0,0.7519842985678459,72147030,5.96,0.18986158141407009
TAMIL NADU,2004,Seattle,26748.0,265963.0,10.057038009046371,72147030,5.96,2.539208789831773
TAMIL NADU,2004,Silicon Valley,57807.0,265963.0,21.734978173655733,72147030,5.96,5.487664218401575
TAMIL NADU,2004,St. Louis,3500.0,265963.0,1.3159725224937304,72147030,5.96,0.3322577674746226
TAMIL NADU,2004,Toledo,300.0,265963.0,0.1127976447851768,72147030,5.96,0.02847923721211051
TAMIL NADU,2004,Work an Hour,10000.0,265963.0,3.759921492839229,72147030,5.96,0.9493079070703504
TAMIL NADU,2005,Arizona,16600.0,520722.0,3.187881441536943,72147030,5.96,1.1146565246352522
TAMIL NADU,2005,Atlanta,2400.0,520722.0,0.4608985216679917,72147030,5.96,0.16115516018822923
TAMIL NADU,2005,Austin,27059.0,520722.0,5.196438790755912,72147030,5.96,1.8169572831388727
TAMIL NADU,2005,Berkeley,2400.0,520722.0,0.4608985216679917,72147030,5.96,0.16115516018822923
TAMIL NADU,2005,Boston,1683.0,520722.0,0.3232050883196792,72147030,5.96,0.11301005608199576
TAMIL NADU,2005,Canada,3500.0,520722.0,0.6721436774324879,72147030,5.96,0.23501794194116765
TAMIL NADU,2005,Chennai,1212.0,520722.0,0.2327537534423358,72147030,5.96,0.08138335589505577
TAMIL NADU,2005,Chicago,5209.0,520722.0,1.0003418330702372,72147030,5.96,0.3497738455918692
TAMIL NADU,2005,Cleveland,27594.0,520722.0,5.299180752877735,72147030,5.96,1.8528814542641654
TAMIL NADU,2005,Colorado,7767.0,520722.0,1.4915828407480385,72147030,5.96,0.5215383871591569
TAMIL NADU,2005,Cornell,6000.0,520722.0,1.1522463041699793,72147030,5.96,0.40288790047057305
TAMIL NADU,2005,DC,4625.0,520722.0,0.888189859464359,72147030,5.96,0.31055942327940006
TAMIL NADU,2005,Dallas,2326.0,520722.0,0.446687483916562,72147030,5.96,0.1561862094157588
TAMIL NADU,2005,Houston,5302.0,520722.0,1.018201650784872,72147030,5.96,0.3560186080491631
TAMIL NADU,2005,NYC/NJ,14300.0,520722.0,2.746187024938451,72147030,5.96,0.9602161627881991
TAMIL NADU,2005,Philadelphia,0.0,520722.0,0.0,72147030,5.96,0.0
TAMIL NADU,2005,Portland,11651.0,520722.0,2.2374702816474046,72147030,5.96,0.7823411547304411
TAMIL NADU,2005,Princeton,4300.0,520722.0,0.8257765179884852,72147030,5.96,0.28873632867057736
TAMIL NADU,2005,Redlands,2225.0,520722.0,0.4272913377963673,72147030,5.96,0.14940426309117083
TAMIL NADU,2005,Santa Barbara,1500.0,520722.0,0.2880615760424948,72147030,5.96,0.10072197511764326
TAMIL NADU,2005,Seattle,283079.0,520722.0,54.36278858968894,72147030,5.96,19.008183996218225
TAMIL NADU,2005,Silicon Valley,44624.0,520722.0,8.569639846213526,72147030,5.96,2.9964116117664754
TAMIL NADU,2005,Stanford,10511.0,520722.0,2.0185434838551086,72147030,5.96,0.7057924536410323
TAMIL NADU,2005,Syracuse,2500.0,520722.0,0.4801026267374914,72147030,5.96,0.16786995852940545
TAMIL NADU,2005,Toledo,6942.0,520722.0,1.333148973924666,72147030,5.96,0.46614130084445304
TAMIL NADU,2005,UFlorida,0.0,520722.0,0.0,72147030,5.96,0.0
TAMIL NADU,2005,Work an Hour,10000.0,520722.0,1.9204105069499653,72147030,5.96,0.6714798341176218
TAMIL NADU,2005,Yale,15413.0,520722.0,2.959928714361982,72147030,5.96,1.0349518683254904
TAMIL NADU,2006,Arizona,16580.0,266857.0,6.213065424553226,72147030,5.96,1.3475884019617246
TAMIL NADU,2006,Atlanta,4160.0,266857.0,1.5588873441581073,72147030,5.96,0.33811626973225417
TAMIL NADU,2006,Austin,28203.0,266857.0,10.56858167482959,72147030,5.96,2.2922820084756648
TAMIL NADU,2006,Boston,15012.0,266857.0,5.625484810216708,72147030,5.96,1.2201445772164903
TAMIL NADU,2006,CentralNJ,8000.0,266857.0,2.997860277227129,72147030,5.96,0.6502235956389504
TAMIL NADU,2006,Chennai,23947.0,266857.0,8.973720007344758,72147030,5.96,1.946363055595743
TAMIL NADU,2006,Cleveland,10000.0,266857.0,3.747325346533912,72147030,5.96,0.8127794945486879
TAMIL NADU,2006,Cornell,2000.0,266857.0,0.7494650693067823,72147030,5.96,0.1625558989097376
TAMIL NADU,2006,DC,5500.0,266857.0,2.0610289405936517,72147030,5.96,0.44702872200177834
TAMIL NADU,2006,General Funds,13836.0,266857.0,5.18479934946432,72147030,5.96,1.1245617086575646
TAMIL NADU,2006,Houston,2000.0,266857.0,0.7494650693067823,72147030,5.96,0.1625558989097376
TAMIL NADU,2006,NYC/NJ,19140.0,266857.0,7.172380713265906,72147030,5.96,1.5556599525661887
TAMIL NADU,2006,Portland,2977.0,266857.0,1.1155787556631456,72147030,5.96,0.2419644555271444
TAMIL NADU,2006,Princeton,4200.0,266857.0,1.5738766455442428,72147030,5.96,0.34136738771044894
TAMIL NADU,2006,Seattle,18830.0,266857.0,7.056213627523356,72147030,5.96,1.5304637882351793
TAMIL NADU,2006,Silicon Valley,57996.0,266857.0,21.732988079758076,72147030,5.96,4.71379595658457
TAMIL NADU,2006,Stanford,3500.0,266857.0,1.311563871286869,72147030,5.96,0.28447282309204075
TAMIL NADU,2006,Toledo,7000.0,266857.0,2.623127742573738,72147030,5.96,0.5689456461840815
TAMIL NADU,2006,Work an Hour,4500.0,266857.0,1.68629640594026,72147030,5.96,0.3657507725469096
TAMIL NADU,2006,Yale,19476.0,266857.0,7.298290844909445,72147030,5.96,1.5829693435830245
TAMIL NADU,2007,Arizona,5006.0,519673.0,0.9632980739811382,72147030,5.96,0.21543988727923435
TAMIL NADU,2007,Atlanta,1200.0,519673.0,0.2309144404269608,72147030,5.96,0.05164360062626473
TAMIL NADU,2007,Austin,65618.0,519673.0,12.62678645994693,72147030,5.96,2.823958154911866
TAMIL NADU,2007,Boston,14475.0,519673.0,2.785405437650214,72147030,5.96,0.6229509325543183
TAMIL NADU,2007,CentralNJ,10500.0,519673.0,2.020501353735907,72147030,5.96,0.4518815054798164
TAMIL NADU,2007,Chennai,47517.0,519673.0,9.14363455480658,72147030,5.96,2.0449574757985176
TAMIL NADU,2007,Cincinnati,1200.0,519673.0,0.2309144404269608,72147030,5.96,0.05164360062626473
TAMIL NADU,2007,Cleveland,5344.0,519673.0,1.028338974701399,72147030,5.96,0.22998616812229894
TAMIL NADU,2007,Colorado,7500.0,519673.0,1.443215252668505,72147030,5.96,0.3227725039141546
TAMIL NADU,2007,Cornell,5800.0,519673.0,1.116086462063644,72147030,5.96,0.24961073636027956
TAMIL NADU,2007,DC,5000.0,519673.0,0.9621435017790032,72147030,5.96,0.21518166927610305
TAMIL NADU,2007,Dallas,10000.0,519673.0,1.9242870035580064,72147030,5.96,0.4303633385522061
TAMIL NADU,2007,Houston,5000.0,519673.0,0.9621435017790032,72147030,5.96,0.21518166927610305
TAMIL NADU,2007,Madison,2100.0,519673.0,0.4041002707471814,72147030,5.96,0.09037630109596327
TAMIL NADU,2007,NYC/NJ,40642.0,519673.0,7.820687239860451,72147030,5.96,1.749082680543876
TAMIL NADU,2007,Portland,1000.0,519673.0,0.1924287003558006,72147030,5.96,0.043036333855220606
TAMIL NADU,2007,Princeton,4400.0,519673.0,0.846686281565523,72147030,5.96,0.1893598689629707
TAMIL NADU,2007,Salt Lake City,2500.0,519673.0,0.4810717508895016,72147030,5.96,0.10759083463805152
TAMIL NADU,2007,Seattle,103613.0,519673.0,19.93811492996557,72147030,5.96,4.459123659740973
TAMIL NADU,2007,Silicon Valley,150852.0,519673.0,29.028254306073244,72147030,5.96,6.492117034727738
TAMIL NADU,2007,Stanford,9256.0,519673.0,1.7811200504932911,72147030,5.96,0.39834430616392197
TAMIL NADU,2007,Toledo,2200.0,519673.0,0.4233431407827615,72147030,5.96,0.09467993448148534
TAMIL NADU,2007,UFlorida,5000.0,519673.0,0.9621435017790032,72147030,5.96,0.21518166927610305
TAMIL NADU,2007,UIUC,7680.0,519673.0,1.4778524187325492,72147030,5.96,0.33051904400809423
TAMIL NADU,2007,Work an Hour,5500.0,519673.0,1.0583578519569037,72147030,5.96,0.23669983620371332
TAMIL NADU,2007,Yale,770.0,519673.0,0.1481700992739665,72147030,5.96,0.03313797706851987
TAMIL NADU,2008,Arizona,19300.0,634345.0,3.042508414191016,72147030,5.96,0.6240635005629505
TAMIL NADU,2008,Atlanta,8926.0,634345.0,1.407120730832591,72147030,5.96,0.2886212852862641
TAMIL NADU,2008,Austin,26285.0,634345.0,4.14364423145134,72147030,5.96,0.8499227519324951
TAMIL NADU,2008,Boston,28845.0,634345.0,4.547210114369941,72147030,5.96,0.9327000867221922
TAMIL NADU,2008,CentralNJ,23018.0,634345.0,3.628624801961078,72147030,5.96,0.7442846453864247
TAMIL NADU,2008,Chennai,35315.0,634345.0,5.567159826277498,72147030,5.96,1.1419068664445906
TAMIL NADU,2008,Cleveland,5782.0,634345.0,0.911491380873184,72147030,5.96,0.18696037099766735
TAMIL NADU,2008,Colorado,1970.0,634345.0,0.3105565583397047,72147030,5.96,0.06369974591238407
TAMIL NADU,2008,Cornell,7718.0,634345.0,1.216688079830376,72147030,5.96,0.24956073043237575
TAMIL NADU,2008,Dallas,5686.0,634345.0,0.8963576602637366,72147030,5.96,0.1838562209430537
TAMIL NADU,2008,Houston,1600.0,634345.0,0.2522286768241256,72147030,5.96,0.051735834243560666
TAMIL NADU,2008,Irvine,4555.0,634345.0,0.7180635143336828,72147030,5.96,0.14728545311213678
TAMIL NADU,2008,Madison,27800.0,634345.0,4.382473259819183,72147030,5.96,0.8989101199818667
TAMIL NADU,2008,NYC/NJ,62264.0,634345.0,9.81547895861085,72147030,5.96,2.0132999895881634
TAMIL NADU,2008,Princeton,5750.0,634345.0,0.9064468073367016,72147030,5.96,0.18592565431279615
TAMIL NADU,2008,Purdue,500.0,634345.0,0.0788214615075392,72147030,5.96,0.016167448201112707
TAMIL NADU,2008,Seattle,149495.0,634345.0,23.566828776139168,72147030,5.96,4.833905337650688
TAMIL NADU,2008,Silicon Valley,132431.0,634345.0,20.876809937809867,72147030,5.96,4.282142665443114
TAMIL NADU,2008,St. Louis,17750.0,634345.0,2.7981618835176443,72147030,5.96,0.5739444111395012
