state,year,chapter,chapter_amount,state_total_amount,percentage,total_amount,state_chapter_percentage,% of Total,adjusted_population_chapter
RAJASTHAN,2024,Austin,12156,87714,13.858677064094673,879119.0,1.3827479556237552,5.66,0.24430175894412634
RAJASTHAN,2024,Seattle,51852,87714,59.114850536972426,879119.0,5.8981776073546355,5.66,1.0420808493559426
RAJASTHAN,2024,Silicon Valley,23706,87714,27.02647239893289,879119.0,2.6965632639039767,5.66,0.4764246049300312
RAJASTHAN,1994,Stanford,1500,1500,100.0,21270.0,7.052186177715091,5.66,1.245969289348956
RAJASTHAN,1992,Berkeley,1000,2000,50.0,4900.0,20.408163265306122,5.66,3.605682555707795
RAJASTHAN,1992,Stanford,1000,2000,50.0,4900.0,20.408163265306122,5.66,3.605682555707795
RAJASTHAN,1993,Stanford,2000,2000,100.0,11820.0,16.920473773265652,5.66,2.989482998810186
TAMIL NADU,2005,Arizona,16600,520722,3.187881441536943,1489248.0,1.1146565246352522,5.96,0.18702290681799533
TAMIL NADU,2005,Atlanta,2400,520722,0.4608985216679917,1489248.0,0.16115516018822923,5.96,0.027039456407421014
TAMIL NADU,2005,Austin,27059,520722,5.196438790755912,1489248.0,1.8169572831388727,5.96,0.3048586045535021
TAMIL NADU,2005,Berkeley,2400,520722,0.4608985216679917,1489248.0,0.16115516018822923,5.96,0.027039456407421014
TAMIL NADU,2005,Boston,1683,520722,0.3232050883196792,1489248.0,0.11301005608199576,5.96,0.018961418805703987
TAMIL NADU,2005,Canada,3500,520722,0.6721436774324879,1489248.0,0.23501794194116765,5.96,0.03943254059415564
TAMIL NADU,2005,Chennai,1212,520722,0.2327537534423358,1489248.0,0.08138335589505577,5.96,0.013654925485747612
TAMIL NADU,2005,Chicago,5209,520722,1.0003418330702372,1489248.0,0.3497738455918692,5.96,0.05868688684427335
TAMIL NADU,2005,Cleveland,27594,520722,5.299180752877735,1489248.0,1.8528814542641654,5.96,0.3108861500443231
TAMIL NADU,2005,Colorado,7767,520722,1.4915828407480385,1489248.0,0.5215383871591569,5.96,0.08750644079851626
TAMIL NADU,2005,Cornell,6000,520722,1.1522463041699793,1489248.0,0.40288790047057305,5.96,0.06759864101855252
TAMIL NADU,2005,DC,4625,520722,0.888189859464359,1489248.0,0.31055942327940006,5.96,0.05210728578513424
TAMIL NADU,2005,Dallas,2326,520722,0.446687483916562,1489248.0,0.1561862094157588,5.96,0.02620573983485886
TAMIL NADU,2005,Houston,5302,520722,1.018201650784872,1489248.0,0.3560186080491631,5.96,0.05973466578006092
TAMIL NADU,2005,NYC/NJ,14300,520722,2.746187024938451,1489248.0,0.9602161627881991,5.96,0.1611100944275502
TAMIL NADU,2005,Philadelphia,0,520722,0.0,1489248.0,0.0,5.96,0.0
TAMIL NADU,2005,Portland,11651,520722,2.2374702816474046,1489248.0,0.7823411547304411,5.96,0.13126529441785925
TAMIL NADU,2005,Princeton,4300,520722,0.8257765179884852,1489248.0,0.28873632867057736,5.96,0.048445692729962644
TAMIL NADU,2005,Redlands,2225,520722,0.4272913377963673,1489248.0,0.14940426309117083,5.96,0.025067829377713225
TAMIL NADU,2005,Santa Barbara,1500,520722,0.2880615760424948,1489248.0,0.10072197511764326,5.96,0.01689966025463813
TAMIL NADU,2005,Seattle,283079,520722,54.36278858968894,1489248.0,19.008183996218225,5.96,3.1892926168151385
TAMIL NADU,2005,Silicon Valley,44624,520722,8.569639846213526,1489248.0,2.9964116117664754,5.96,0.5027536261353147
TAMIL NADU,2005,Stanford,10511,520722,2.0185434838551086,1489248.0,0.7057924536410323,5.96,0.11842155262433428
TAMIL NADU,2005,Syracuse,2500,520722,0.4801026267374914,1489248.0,0.16786995852940545,5.96,0.02816610042439689
TAMIL NADU,2005,Toledo,6942,520722,1.333148973924666,1489248.0,0.46614130084445304,5.96,0.07821162765846527
TAMIL NADU,2005,UFlorida,0,520722,0.0,1489248.0,0.0,5.96,0.0
TAMIL NADU,2005,Work an Hour,10000,520722,1.9204105069499653,1489248.0,0.6714798341176218,5.96,0.11266440169758755
TAMIL NADU,2005,Yale,15413,520722,2.959928714361982,1489248.0,1.0349518683254904,5.96,0.17364964233649166
TAMIL NADU,1995,Arizona,1000,6652,15.03307276007216,29722.0,3.364511136531862,5.96,0.5645152913644064
TAMIL NADU,1995,Colorado,700,6652,10.52315093205051,29722.0,2.3551577955723033,5.96,0.39516070395508446
TAMIL NADU,1995,Cornell,1052,6652,15.81479254359591,29722.0,3.539465715631519,5.96,0.5938700865153556
TAMIL NADU,1995,Los Angeles,1500,6652,22.54960914010824,29722.0,5.046766704797792,5.96,0.8467729370466095
TAMIL NADU,1995,Madison,350,6652,5.261575466025255,29722.0,1.1775788977861517,5.96,0.19758035197754223
TAMIL NADU,1995,Stanford,2050,6652,30.817799158147924,29722.0,6.897247829890317,5.96,1.157256347297033
TAMIL NADU,1996,Boston,3520,12565,28.01432550736172,44636.0,7.886011291334349,5.96,1.3231562569352935
TAMIL NADU,1996,Cornell,545,12565,4.337445284520493,44636.0,1.2209875436867104,5.96,0.20486368182662926
TAMIL NADU,1996,Los Angeles,1500,12565,11.937922801432553,44636.0,3.360516175284524,5.96,0.563844995853108
TAMIL NADU,1996,Seattle,2000,12565,15.917230401910068,44636.0,4.480688233712699,5.96,0.7517933278041441
TAMIL NADU,1996,Stanford,5000,12565,39.793076004775166,44636.0,11.201720584281746,5.96,1.8794833195103602
TAMIL NADU,1997,Berkeley,3200,30370,10.536713862364175,87410.0,3.660908362887542,5.96,0.6142463696120036
TAMIL NADU,1997,Boston,7725,30370,25.43628580836352,87410.0,8.837661594783205,5.96,1.4828291266414773
TAMIL NADU,1997,Colorado,1780,30370,5.861047085940072,87410.0,2.036380276856195,5.96,0.34167454309667705
TAMIL NADU,1997,Cornell,615,30370,2.025024695423115,87410.0,0.7035808259924493,5.96,0.11805047415980693
TAMIL NADU,1997,Corvallis,300,30370,0.9878169245966416,87410.0,0.343210159020707,5.96,0.05758559715112534
TAMIL NADU,1997,Los Angeles,3000,30370,9.878169245966417,87410.0,3.4321015902070697,5.96,0.5758559715112533
TAMIL NADU,1997,Seattle,7250,30370,23.872242344418837,87410.0,8.294245509667086,5.96,1.3916519311521955
TAMIL NADU,1997,St. Louis,1500,30370,4.939084622983208,87410.0,1.7160507951035349,5.96,0.28792798575562667
TAMIL NADU,1997,Stanford,5000,30370,16.463615409944023,87410.0,5.720169317011783,5.96,0.9597599525187556
TAMIL NADU,1998,Arizona,500,35590,1.4048890137679122,108275.0,0.4617871161394597,5.96,0.0774810597549429
TAMIL NADU,1998,Berkeley,4010,35590,11.267209890418656,108275.0,3.703532671438467,5.96,0.6213980992346422
TAMIL NADU,1998,Boston,4300,35590,12.082045518404046,108275.0,3.9713691987993536,5.96,0.666337113892509
TAMIL NADU,1998,Chicago,251,35590,0.705254284911492,108275.0,0.23181713230200876,5.96,0.038895491996981335
TAMIL NADU,1998,Cornell,1250,35590,3.512222534419781,108275.0,1.154467790348649,5.96,0.19370264938735723
TAMIL NADU,1998,Corvallis,300,35590,0.8429334082607475,108275.0,0.2770722696836758,5.96,0.04648863585296574
TAMIL NADU,1998,Los Angeles,7100,35590,19.94942399550436,108275.0,6.557377049180328,5.96,1.1002310485201894
TAMIL NADU,1998,Seattle,12129,35590,34.079797695982016,108275.0,11.202031863311014,5.96,1.879535547535405
TAMIL NADU,1998,Silicon Valley,5000,35590,14.048890137679123,108275.0,4.617871161394596,5.96,0.7748105975494289
TAMIL NADU,1998,St. Louis,750,35590,2.1073335206518684,108275.0,0.6926806742091896,5.96,0.11622158963241436
TAMIL NADU,1999,Arizona,1100,100623,1.0931894298520215,414817.0,0.2651771745130985,5.96,0.04449281451562056
TAMIL NADU,1999,Berkeley,5950,100623,5.913161006926846,414817.0,1.434367443957215,5.96,0.24066567851631124
TAMIL NADU,1999,Boston,12005,100623,11.93067191397593,414817.0,2.8940472545724982,5.96,0.4855783984182044
TAMIL NADU,1999,Chicago,2500,100623,2.484521431481868,414817.0,0.6026753966206785,5.96,0.10112003299004672
TAMIL NADU,1999,Cornell,1500,100623,1.4907128588891208,414817.0,0.3616052379724071,5.96,0.06067201979402804
TAMIL NADU,1999,Irvine,600,100623,0.5962851435556483,414817.0,0.14464209518896284,5.96,0.024268807917611216
TAMIL NADU,1999,Los Angeles,2300,100623,2.2857597169633186,414817.0,0.5544613648910243,5.96,0.093030430350843
TAMIL NADU,1999,Princeton,600,100623,0.5962851435556483,414817.0,0.14464209518896284,5.96,0.024268807917611216
TAMIL NADU,1999,Seattle,36038,100623,35.814873339097424,414817.0,8.687686377366404,5.96,1.4576654995581215
TAMIL NADU,1999,Silicon Valley,17560,100623,17.45127853472864,414817.0,4.2331919858636455,5.96,0.7102671117220882
TAMIL NADU,1999,UIUC,470,100623,0.4670900291185911,414817.0,0.11330297456468756,5.96,0.019010566202128786
TAMIL NADU,1999,Work an Hour,20000,100623,19.876171451854944,414817.0,4.821403172965428,5.96,0.8089602639203738
TAMIL NADU,2000,Arizona,400,142736,0.2802376415200089,528565.0,0.07567659606670893,5.96,0.012697415447434385
TAMIL NADU,2000,Berkeley,8350,142736,5.849960766730187,528565.0,1.5797489428925486,5.96,0.26505854746519275
TAMIL NADU,2000,Boston,9780,142736,6.8518103351642194,528565.0,1.850292773831033,5.96,0.31045180768977065
TAMIL NADU,2000,DC,460,142736,0.3222732877480103,528565.0,0.08702808547671526,5.96,0.01460202776454954
TAMIL NADU,2000,Detroit,1000,142736,0.7005941038000224,528565.0,0.1891914901667723,5.96,0.031743538618585955
TAMIL NADU,2000,General Funds,2050,142736,1.436217912790046,528565.0,0.3878425548418832,5.96,0.06507425416810121
TAMIL NADU,2000,Indiana,1600,142736,1.1209505660800358,528565.0,0.3027063842668357,5.96,0.05078966178973754
TAMIL NADU,2000,Portland,500,142736,0.3502970519000112,528565.0,0.09459574508338615,5.96,0.015871769309292977
TAMIL NADU,2000,Princeton,2000,142736,1.4011882076000448,528565.0,0.3783829803335446,5.96,0.06348707723717191
TAMIL NADU,2000,Seattle,48971,142736,34.3087938571909,528565.0,9.264896464957006,5.96,1.5545128296907729
TAMIL NADU,2000,Silicon Valley,23500,142736,16.463961439300526,528565.0,4.446000018919149,5.96,0.74597315753677
TAMIL NADU,2000,Work an Hour,44125,142736,30.913714830175987,528565.0,8.348074503608828,5.96,1.4006836415451054
TAMIL NADU,2001,Arizona,1500,160618,0.9338928389097112,767448.0,0.1954529818306908,5.96,0.03279412446823671
TAMIL NADU,2001,Berkeley,9740,160618,6.064077500653725,767448.0,1.2691413620206191,5.96,0.21294318154708375
TAMIL NADU,2001,Boston,10328,160618,6.430163493506331,767448.0,1.3457589308982498,5.96,0.22579847833863254
TAMIL NADU,2001,CentralNJ,2500,160618,1.5564880648495187,767448.0,0.325754969717818,5.96,0.05465687411372785
TAMIL NADU,2001,Cleveland,1000,160618,0.6225952259398075,767448.0,0.1303019878871272,5.96,0.021862749645491144
TAMIL NADU,2001,Colorado,1000,160618,0.6225952259398075,767448.0,0.1303019878871272,5.96,0.021862749645491144
TAMIL NADU,2001,Cornell,3500,160618,2.1790832907893263,767448.0,0.45605695760494525,5.96,0.076519623759219
TAMIL NADU,2001,DC,2900,160618,1.8055261552254416,767448.0,0.3778757648726689,5.96,0.0634019739719243
TAMIL NADU,2001,General Funds,4500,160618,2.8016785167291336,767448.0,0.5863589454920725,5.96,0.09838237340471015
TAMIL NADU,2001,NYC/NJ,1500,160618,0.9338928389097112,767448.0,0.1954529818306908,5.96,0.03279412446823671
TAMIL NADU,2001,Seattle,31885,160618,19.85144877909076,767448.0,4.154678883781051,5.96,0.697093772446485
TAMIL NADU,2001,Silicon Valley,51722,160618,32.20187027605873,767448.0,6.739479417497993,5.96,1.1307851371640927
TAMIL NADU,2001,Stanford,15000,160618,9.338928389097113,767448.0,1.954529818306908,5.96,0.32794124468236713
TAMIL NADU,2001,Syracuse,650,160618,0.4046868968608749,767448.0,0.08469629212663268,5.96,0.014210787269569243
TAMIL NADU,2001,UIUC,7630,160618,4.750401573920731,767448.0,0.9942041675787806,5.96,0.16681277979509743
TAMIL NADU,2001,Work an Hour,15263,160618,9.502670933519282,767448.0,1.9887992411212223,5.96,0.3336911478391313
TAMIL NADU,2002,Arizona,1500,151404,0.99072679717841,823818.0,0.1820790514409736,5.96,0.030550176416270742
TAMIL NADU,2002,Berkeley,8300,151404,5.482021611053869,823818.0,1.007504084640054,5.96,0.16904430950336477
TAMIL NADU,2002,Boston,6737,151404,4.449684288393966,823818.0,0.8177777130385595,5.96,0.13721102567761065
TAMIL NADU,2002,Colorado,2177,151404,1.4378748249715991,823818.0,0.2642573966579997,5.96,0.0443384893721476
TAMIL NADU,2002,Cornell,1360,151404,0.8982589627750918,823818.0,0.16508500663981607,5.96,0.027698826617418803
TAMIL NADU,2002,DC,2900,151404,1.9154051412115929,823818.0,0.35201949945254896,5.96,0.059063674404790094
TAMIL NADU,2002,Houston,3000,151404,1.98145359435682,823818.0,0.3641581028819472,5.96,0.061100352832541484
TAMIL NADU,2002,Irvine,500,151404,0.3302422657261367,823818.0,0.060693017146991206,5.96,0.010183392138756913
TAMIL NADU,2002,Los Angeles,1785,151404,1.178964888642308,823818.0,0.2166740712147586,5.96,0.03635470993536218
TAMIL NADU,2002,NYC/NJ,14100,151404,9.312831893477057,823818.0,1.7115430835451517,5.96,0.28717165831294494
TAMIL NADU,2002,Seattle,45715,151404,30.19405035534068,823818.0,5.549162557749406,5.96,0.9310675432465446
TAMIL NADU,2002,Silicon Valley,43344,151404,28.62804153126734,823818.0,5.261356270438373,5.96,0.8827778977245593
TAMIL NADU,2002,St. Louis,2000,151404,1.3209690629045467,823818.0,0.24277206858796482,5.96,0.040733568555027654
TAMIL NADU,2002,Stanford,7000,151404,4.623391720165914,823818.0,0.8497022400578768,5.96,0.14256748994259677
TAMIL NADU,2002,Syracuse,2150,151404,1.4200417426223877,823818.0,0.2609799737320622,5.96,0.04378858619665474
TAMIL NADU,2002,Work an Hour,8836,151404,5.836041319912288,823818.0,1.0725669990216287,5.96,0.1799609058761122
TAMIL NADU,2003,Arizona,2500,221546,1.128433824126818,942333.0,0.2652989972759099,5.96,0.04451325457649495
TAMIL NADU,2003,Athens,5800,221546,2.617966471974217,942333.0,0.615493673680111,5.96,0.1032707506174683
TAMIL NADU,2003,Atlanta,2020,221546,0.9117745298944688,942333.0,0.2143615897989352,5.96,0.035966709697807915
TAMIL NADU,2003,Berkeley,7305,221546,3.297283634098562,942333.0,0.7752036700402087,5.96,0.13006772987251825
TAMIL NADU,2003,Boston,7365,221546,3.324366045877605,942333.0,0.7815708459748305,5.96,0.13113604798235412
TAMIL NADU,2003,CentralNJ,2000,221546,0.9027470593014544,942333.0,0.2122391978207279,5.96,0.03561060366119596
TAMIL NADU,2003,Colorado,5837,221546,2.6346672925712946,942333.0,0.6194200988397944,5.96,0.1039295467852004
TAMIL NADU,2003,Cornell,1900,221546,0.8576097063363816,942333.0,0.2016272379296915,5.96,0.03383007347813616
TAMIL NADU,2003,DC,5900,221546,2.66310382493929,942333.0,0.6261056335711473,5.96,0.10505128080052809
TAMIL NADU,2003,Detroit,5690,221546,2.5683153837126373,942333.0,0.6038205177999709,5.96,0.10131216741610251
TAMIL NADU,2003,Houston,6300,221546,2.843653236799581,942333.0,0.6685534731352929,5.96,0.11217340153276727
TAMIL NADU,2003,NYC/NJ,37960,221546,17.134139185541603,942333.0,4.028299974637416,5.96,0.6758892574894992
TAMIL NADU,2003,Portland,1850,221546,0.8350410298538452,942333.0,0.19632125798417335,5.96,0.03293980838660627
TAMIL NADU,2003,Seattle,53931,221546,24.34302582759337,942333.0,5.723136088834839,5.96,0.9602577330259797
TAMIL NADU,2003,Silicon Valley,41493,221546,18.728841865797623,942333.0,4.403220517587732,5.96,0.738795388857002
TAMIL NADU,2003,St. Louis,14030,221546,6.332770620999701,942333.0,1.4888579727124063,5.96,0.24980838468328964
TAMIL NADU,2003,Stanford,15755,221546,7.111389959647206,942333.0,1.6719142808327843,5.96,0.28052253034107116
TAMIL NADU,2003,Syracuse,2200,221546,0.9930217652315998,942333.0,0.2334631176028007,5.96,0.039171664027315554
TAMIL NADU,2003,Toledo,1710,221546,0.7718487357027434,942333.0,0.18146451413672238,5.96,0.030447066130322546
TAMIL NADU,2004,Arizona,10767,265963,4.048307471339999,1053399.0,1.0221198235426463,5.96,0.17149661468836347
TAMIL NADU,2004,Athens,5800,265963,2.180754465846753,1053399.0,0.5505985861008031,5.96,0.0923823131041616
TAMIL NADU,2004,Atlanta,3000,265963,1.1279764478517689,1053399.0,0.2847923721211051,5.96,0.04778395505387669
TAMIL NADU,2004,Boston,2880,265963,1.082857389937698,1053399.0,0.2734006772362609,5.96,0.045872596851721625
TAMIL NADU,2004,Colorado,75611,265963,28.42914239950669,1053399.0,7.177812016149626,5.96,1.2043308751928903
TAMIL NADU,2004,DC,4500,265963,1.6919646717776533,1053399.0,0.42718855818165763,5.96,0.07167593258081503
TAMIL NADU,2004,Houston,3600,265963,1.3535717374221226,1053399.0,0.3417508465453261,5.96,0.05734074606465203
TAMIL NADU,2004,Mid-Hudson Valley,11650,265963,4.380308539157703,1053399.0,1.1059437117369582,5.96,0.18556102545922118
TAMIL NADU,2004,NYC/NJ,42100,265963,15.829269484853157,1053399.0,3.9965862887661747,5.96,0.6705681692560695
TAMIL NADU,2004,Portland,1600,265963,0.6015874388542768,1053399.0,0.15188926513125606,5.96,0.025484776028734238
TAMIL NADU,2004,Princeton,4100,265963,1.541567812064084,1053399.0,0.3892162418988437,5.96,0.06530473857363149
TAMIL NADU,2004,Santa Barbara,2000,265963,0.7519842985678459,1053399.0,0.18986158141407009,5.96,0.0318559700359178
TAMIL NADU,2004,Seattle,26748,265963,10.057038009046371,1053399.0,2.539208789831773,5.96,0.42604174326036454
TAMIL NADU,2004,Silicon Valley,57807,265963,21.734978173655733,1053399.0,5.487664218401575,5.96,0.9207490299331501
TAMIL NADU,2004,St. Louis,3500,265963,1.3159725224937304,1053399.0,0.3322577674746226,5.96,0.05574794756285614
TAMIL NADU,2004,Toledo,300,265963,0.1127976447851768,1053399.0,0.02847923721211051,5.96,0.00477839550538767
TAMIL NADU,2004,Work an Hour,10000,265963,3.759921492839229,1053399.0,0.9493079070703504,5.96,0.15927985017958898
TAMIL NADU,2006,Arizona,16580,266857,6.213065424553226,1230346.0,1.3475884019617246,5.96,0.22610543657075916
TAMIL NADU,2006,Atlanta,4160,266857,1.5588873441581073,1230346.0,0.33811626973225417,5.96,0.0567309177403111
TAMIL NADU,2006,Austin,28203,266857,10.56858167482959,1230346.0,2.2922820084756648,5.96,0.38461107524759475
TAMIL NADU,2006,Boston,15012,266857,5.625484810216708,1230346.0,1.2201445772164903,5.96,0.20472224449941112
TAMIL NADU,2006,CentralNJ,8000,266857,2.997860277227129,1230346.0,0.6502235956389504,5.96,0.10909791873136751
TAMIL NADU,2006,Chennai,23947,266857,8.973720007344758,1230346.0,1.946363055595743,5.96,0.3265709824825072
TAMIL NADU,2006,Cleveland,10000,266857,3.747325346533912,1230346.0,0.8127794945486879,5.96,0.1363723984142094
TAMIL NADU,2006,Cornell,2000,266857,0.7494650693067823,1230346.0,0.1625558989097376,5.96,0.027274479682841878
TAMIL NADU,2006,DC,5500,266857,2.0610289405936517,1230346.0,0.44702872200177834,5.96,0.07500481912781516
TAMIL NADU,2006,General Funds,13836,266857,5.18479934946432,1230346.0,1.1245617086575646,5.96,0.18868485044590008
TAMIL NADU,2006,Houston,2000,266857,0.7494650693067823,1230346.0,0.1625558989097376,5.96,0.027274479682841878
TAMIL NADU,2006,NYC/NJ,19140,266857,7.172380713265906,1230346.0,1.5556599525661887,5.96,0.2610167705647968
TAMIL NADU,2006,Portland,2977,266857,1.1155787556631456,1230346.0,0.2419644555271444,5.96,0.040598063007910135
TAMIL NADU,2006,Princeton,4200,266857,1.5738766455442428,1230346.0,0.34136738771044894,5.96,0.057276407333967945
TAMIL NADU,2006,Seattle,18830,266857,7.056213627523356,1230346.0,1.5304637882351793,5.96,0.2567892262139563
TAMIL NADU,2006,Silicon Valley,57996,266857,21.732988079758076,1230346.0,4.71379595658457,5.96,0.7909053618430486
TAMIL NADU,2006,Stanford,3500,266857,1.311563871286869,1230346.0,0.28447282309204075,5.96,0.04773033944497328
TAMIL NADU,2006,Toledo,7000,266857,2.623127742573738,1230346.0,0.5689456461840815,5.96,0.09546067888994655
TAMIL NADU,2006,Work an Hour,4500,266857,1.68629640594026,1230346.0,0.3657507725469096,5.96,0.061367579286394226
TAMIL NADU,2006,Yale,19476,266857,7.298290844909445,1230346.0,1.5829693435830245,5.96,0.2655988831515142
TAMIL NADU,2007,Arizona,5006,519673,0.9632980739811382,2323618.0,0.21543988727923435,5.96,0.03614763209383127
TAMIL NADU,2007,Atlanta,1200,519673,0.2309144404269608,2323618.0,0.05164360062626473,5.96,0.008665033662124955
TAMIL NADU,2007,Austin,65618,519673,12.62678645994693,2323618.0,2.823958154911866,5.96,0.4738184823677628
TAMIL NADU,2007,Boston,14475,519673,2.785405437650214,2323618.0,0.6229509325543183,5.96,0.10452196854938227
TAMIL NADU,2007,CentralNJ,10500,519673,2.020501353735907,2323618.0,0.4518815054798164,5.96,0.07581904454359337
TAMIL NADU,2007,Chennai,47517,519673,9.14363455480658,2323618.0,2.0449574757985176,5.96,0.3431136704359929
TAMIL NADU,2007,Cincinnati,1200,519673,0.2309144404269608,2323618.0,0.05164360062626473,5.96,0.008665033662124955
TAMIL NADU,2007,Cleveland,5344,519673,1.028338974701399,2323618.0,0.22998616812229894,5.96,0.038588283241996466
TAMIL NADU,2007,Colorado,7500,519673,1.443215252668505,2323618.0,0.3227725039141546,5.96,0.054156460388280966
TAMIL NADU,2007,Cornell,5800,519673,1.116086462063644,2323618.0,0.24961073636027956,5.96,0.04188099603360395
TAMIL NADU,2007,DC,5000,519673,0.9621435017790032,2323618.0,0.21518166927610305,5.96,0.03610430692552065
TAMIL NADU,2007,Dallas,10000,519673,1.9242870035580064,2323618.0,0.4303633385522061,5.96,0.0722086138510413
TAMIL NADU,2007,Houston,5000,519673,0.9621435017790032,2323618.0,0.21518166927610305,5.96,0.03610430692552065
TAMIL NADU,2007,Madison,2100,519673,0.4041002707471814,2323618.0,0.09037630109596327,5.96,0.01516380890871867
TAMIL NADU,2007,NYC/NJ,40642,519673,7.820687239860451,2323618.0,1.749082680543876,5.96,0.293470248413402
TAMIL NADU,2007,Portland,1000,519673,0.1924287003558006,2323618.0,0.043036333855220606,5.96,0.007220861385104129
TAMIL NADU,2007,Princeton,4400,519673,0.846686281565523,2323618.0,0.1893598689629707,5.96,0.03177179009445817
TAMIL NADU,2007,Salt Lake City,2500,519673,0.4810717508895016,2323618.0,0.10759083463805152,5.96,0.018052153462760324
TAMIL NADU,2007,Seattle,103613,519673,19.93811492996557,2323618.0,4.459123659740973,5.96,0.7481751106947941
TAMIL NADU,2007,Silicon Valley,150852,519673,29.028254306073244,2323618.0,6.492117034727738,5.96,1.0892813816657279
TAMIL NADU,2007,Stanford,9256,519673,1.7811200504932911,2323618.0,0.39834430616392197,5.96,0.06683629298052382
TAMIL NADU,2007,Toledo,2200,519673,0.4233431407827615,2323618.0,0.09467993448148534,5.96,0.015885895047229086
TAMIL NADU,2007,UFlorida,5000,519673,0.9621435017790032,2323618.0,0.21518166927610305,5.96,0.03610430692552065
TAMIL NADU,2007,UIUC,7680,519673,1.4778524187325492,2323618.0,0.33051904400809423,5.96,0.0554562154375997
TAMIL NADU,2007,Work an Hour,5500,519673,1.0583578519569037,2323618.0,0.23669983620371332,5.96,0.039714737618072704
TAMIL NADU,2007,Yale,770,519673,0.1481700992739665,2323618.0,0.03313797706851987,5.96,0.0055600632665301795
TAMIL NADU,2008,Arizona,19300,634345,3.042508414191016,3092634.0,0.6240635005629505,5.96,0.10470864103405209
TAMIL NADU,2008,Atlanta,8926,634345,1.407120730832591,3092634.0,0.2886212852862641,5.96,0.04842639014870202
TAMIL NADU,2008,Austin,26285,634345,4.14364423145134,3092634.0,0.8499227519324951,5.96,0.1426044885792777
TAMIL NADU,2008,Boston,28845,634345,4.547210114369941,3092634.0,0.9327000867221922,5.96,0.1564933031413074
TAMIL NADU,2008,CentralNJ,23018,634345,3.628624801961078,3092634.0,0.7442846453864247,5.96,0.12487997405812495
TAMIL NADU,2008,Chennai,35315,634345,5.567159826277498,3092634.0,1.1419068664445906,5.96,0.19159511181956218
TAMIL NADU,2008,Cleveland,5782,634345,0.911491380873184,3092634.0,0.18696037099766735,5.96,0.03136918976470929
TAMIL NADU,2008,Colorado,1970,634345,0.3105565583397047,3092634.0,0.06369974591238407,5.96,0.010687876830936926
TAMIL NADU,2008,Cornell,7718,634345,1.216688079830376,3092634.0,0.24956073043237575,5.96,0.041872605777244255
TAMIL NADU,2008,Dallas,5686,634345,0.8963576602637366,3092634.0,0.1838562209430537,5.96,0.030848359218633173
TAMIL NADU,2008,Houston,1600,634345,0.2522286768241256,3092634.0,0.051735834243560666,5.96,0.008680509101268568
TAMIL NADU,2008,Irvine,4555,634345,0.7180635143336828,3092634.0,0.14728545311213678,5.96,0.024712324347673956
TAMIL NADU,2008,Madison,27800,634345,4.382473259819183,3092634.0,0.8989101199818667,5.96,0.15082384563454138
TAMIL NADU,2008,NYC/NJ,62264,634345,9.81547895861085,3092634.0,2.0132999895881634,5.96,0.3378020116758663
TAMIL NADU,2008,Princeton,5750,634345,0.9064468073367016,3092634.0,0.18592565431279615,5.96,0.031195579582683916
TAMIL NADU,2008,Purdue,500,634345,0.0788214615075392,3092634.0,0.016167448201112707,5.96,0.0027126590941464273
TAMIL NADU,2008,Seattle,149495,634345,23.566828776139168,3092634.0,4.833905337650688,5.96,0.8110579425588403
TAMIL NADU,2008,Silicon Valley,132431,634345,20.876809937809867,3092634.0,4.282142665443114,5.96,0.7184803129938111
TAMIL NADU,2008,St. Louis,17750,634345,2.7981618835176443,3092634.0,0.5739444111395012,5.96,0.0962993978421982
TAMIL NADU,2008,Stanford,16043,634345,2.529065413930905,3092634.0,0.5187487429809023,5.96,0.08703837969478227
TAMIL NADU,2008,UFlorida,10000,634345,1.5764292301507856,3092634.0,0.32334896402225416,5.96,0.05425318188292855
TAMIL NADU,2008,UIUC,7230,634345,1.1397583333990178,3092634.0,0.23378130098808975,5.96,0.03922505050135734
TAMIL NADU,2008,Work an Hour,36082,634345,5.688071948230064,3092634.0,1.1667077319850976,5.96,0.19575633086998281
TAMIL NADU,2009,Ann-Arbor,7000,477311,1.466549063398916,2414781.0,0.28988135984174135,5.96,0.048637812053983445
TAMIL NADU,2009,Arizona,5000,477311,1.04753504528494,2414781.0,0.2070581141726724,5.96,0.03474129432427389
TAMIL NADU,2009,Atlanta,3800,477311,0.7961266344165545,2414781.0,0.15736416677123102,5.96,0.026403383686448158
TAMIL NADU,2009,Austin,17195,477311,3.6024730207349087,2414781.0,0.7120728546398203,5.96,0.1194753111811779
TAMIL NADU,2009,Berkeley,4093,477311,0.857512188070252,2414781.0,0.1694977722617496,5.96,0.028439223533850606
TAMIL NADU,2009,Birmingham,1000,477311,0.209507009056988,2414781.0,0.04141162283453448,5.96,0.006948258864854779
TAMIL NADU,2009,Boston,14477,477311,3.033032970118015,2414781.0,0.5995160637755557,5.96,0.10058994358650263
TAMIL NADU,2009,Burlington,2000,477311,0.419014018113976,2414781.0,0.08282324566906896,5.96,0.013896517729709557
TAMIL NADU,2009,Chennai,30587,477311,6.408190886026093,2414781.0,1.2666573076399061,5.96,0.2125263938993131
TAMIL NADU,2009,Cleveland,2500,477311,0.52376752264247,2414781.0,0.1035290570863362,5.96,0.017370647162136946
TAMIL NADU,2009,Colorado,1690,477311,0.3540668453063097,2414781.0,0.06998564259036327,5.96,0.011742557481604576
