state,year,chapter,chapter_amount,state_total_amount,percentage
ANDAMAN AND NICOBAR ISLANDS,2005,Seattle,2680,2680,100
ANDHRA PRADESH,1995,NYC/NJ,1500,3000,50
ANDHRA PRADESH,1995,Stanford,1500,3000,50
ANDHRA PRADESH,1996,NYC/NJ,2500,4000,62.5
ANDHRA PRADESH,1996,Stanford,1500,4000,37.5
ANDHRA PRADESH,1997,Arizona,3000,9430,31.81336161187699
ANDHRA PRADESH,1997,Boston,2430,9430,25.768822905620357
ANDHRA PRADESH,1997,Cleveland,1500,9430,15.906680805938494
ANDHRA PRADESH,1997,NYC/NJ,2500,9430,26.511134676564158
ANDHRA PRADESH,1998,Arizona,2100,4600,45.65217391304348
ANDHRA PRADESH,1998,NYC/NJ,2500,4600,54.347826086956516
ANDHRA PRADESH,1999,Arizona,3250,29316,11.086096329649338
ANDHRA PRADESH,1999,Boston,7700,29316,26.26552053486151
ANDHRA PRADESH,1999,Corvallis,1436,29316,4.898349024423522
ANDHRA PRADESH,1999,NYC/NJ,5250,29316,17.908309455587393
ANDHRA PRADESH,1999,Seattle,1680,29316,5.730659025787966
ANDHRA PRADESH,1999,Silicon Valley,10000,29316,34.11106562969027
ANDHRA PRADESH,2000,Arizona,2700,45058,5.992276621243731
ANDHRA PRADESH,2000,Corvallis,510,45058,1.1318744729015935
ANDHRA PRADESH,2000,Delaware,2000,45058,4.438723423143505
ANDHRA PRADESH,2000,NYC/NJ,9750,45058,21.63877668782458
ANDHRA PRADESH,2000,Seattle,7800,45058,17.311021350259665
ANDHRA PRADESH,2000,Silicon Valley,16948,45058,37.613742287718054
ANDHRA PRADESH,2000,Work an Hour,5350,45058,11.873585156908872
ANDHRA PRADESH,2001,Delaware,5000,60554,8.257092842751925
ANDHRA PRADESH,2001,NYC/NJ,6100,60554,10.073653268157347
ANDHRA PRADESH,2001,Portland,1500,60554,2.477127852825577
ANDHRA PRADESH,2001,Seattle,15844,60554,26.165075800112298
ANDHRA PRADESH,2001,Silicon Valley,24260,60554,40.06341447303233
ANDHRA PRADESH,2001,Stanford,2500,60554,4.128546421375963
ANDHRA PRADESH,2001,Work an Hour,5350,60554,8.83508934174456
ANDHRA PRADESH,2002,Berkeley,1200,75790,1.5833223380393193
ANDHRA PRADESH,2002,Corvallis,1450,75790,1.9131811584641774
ANDHRA PRADESH,2002,Delaware,4000,75790,5.27774112679773
ANDHRA PRADESH,2002,NYC/NJ,9500,75790,12.53463517614461
ANDHRA PRADESH,2002,Portland,2000,75790,2.638870563398865
ANDHRA PRADESH,2002,Seattle,16893,75790,22.289220213748514
ANDHRA PRADESH,2002,Silicon Valley,19600,75790,25.860931521308878
ANDHRA PRADESH,2002,Stanford,2500,75790,3.2985882042485812
ANDHRA PRADESH,2002,UIUC,2200,75790,2.9027576197387517
ANDHRA PRADESH,2002,Work an Hour,16447,75790,21.70075207811057
ANDHRA PRADESH,2003,Berkeley,5056,125526,4.027850803817536
ANDHRA PRADESH,2003,Boston,6000,125526,4.779886238707519
ANDHRA PRADESH,2003,CentralNJ,2620,125526,2.087216990902283
ANDHRA PRADESH,2003,Delaware,15351,125526,12.229338941733186
ANDHRA PRADESH,2003,Houston,30645,125526,24.413268964198654
ANDHRA PRADESH,2003,NYC/NJ,3716,125526,2.960342877172857
ANDHRA PRADESH,2003,Seattle,59513,125526,47.41089495403343
ANDHRA PRADESH,2003,Silicon Valley,2625,125526,2.0912002294345395
ANDHRA PRADESH,2004,Berkeley,8400,128625,6.530612244897959
ANDHRA PRADESH,2004,Boston,6400,128625,4.975704567541302
ANDHRA PRADESH,2004,Delaware,8000,128625,6.219630709426627
ANDHRA PRADESH,2004,NYC/NJ,3500,128625,2.7210884353741496
ANDHRA PRADESH,2004,Seattle,41409,128625,32.1935860058309
ANDHRA PRADESH,2004,Silicon Valley,55416,128625,43.08338192419825
ANDHRA PRADESH,2004,Toledo,5500,128625,4.275996112730807
ANDHRA PRADESH,2005,Berkeley,1500,69644,2.153810809258515
ANDHRA PRADESH,2005,Boston,7000,69644,10.051117109873069
ANDHRA PRADESH,2005,CentralNJ,9000,69644,12.922864855551088
ANDHRA PRADESH,2005,Cincinnati,1000,69644,1.4358738728390097
ANDHRA PRADESH,2005,Cornell,1000,69644,1.4358738728390097
ANDHRA PRADESH,2005,Delaware,15725,69644,22.57911665039343
ANDHRA PRADESH,2005,NYC/NJ,13500,69644,19.38429728332663
ANDHRA PRADESH,2005,Seattle,7750,69644,11.128022514502327
ANDHRA PRADESH,2005,Silicon Valley,6585,69644,9.455229452644879
ANDHRA PRADESH,2005,Toledo,6584,69644,9.453793578772041
ANDHRA PRADESH,2006,Berkeley,1500,113190,1.3252054068380599
ANDHRA PRADESH,2006,Boston,44000,113190,38.87269193391643
ANDHRA PRADESH,2006,NYC/NJ,13000,113190,11.485113525929853
ANDHRA PRADESH,2006,Seattle,24350,113190,21.51250110433784
ANDHRA PRADESH,2006,Silicon Valley,3980,113190,3.5162116794769855
ANDHRA PRADESH,2006,Toledo,18000,113190,15.90246488205672
ANDHRA PRADESH,2006,UFlorida,1000,113190,0.8834702712253734
ANDHRA PRADESH,2006,Work an Hour,7360,113190,6.502341196218747
ANDHRA PRADESH,2007,Atlanta,5600,153704,3.6433664706188513
ANDHRA PRADESH,2007,Bangalore,1890,153704,1.2296361838338625
ANDHRA PRADESH,2007,Boston,20730,153704,13.486961952844428
ANDHRA PRADESH,2007,CentralNJ,2500,153704,1.6265028886691302
ANDHRA PRADESH,2007,DC,9517,153704,6.191771196585645
ANDHRA PRADESH,2007,Delaware,923,153704,0.6005048664966429
ANDHRA PRADESH,2007,NYC/NJ,34000,153704,22.120439285900172
ANDHRA PRADESH,2007,Princeton,4000,153704,2.6024046218706083
ANDHRA PRADESH,2007,Seattle,35120,153704,22.84911258002394
ANDHRA PRADESH,2007,Silicon Valley,30924,153704,20.119190131681673
ANDHRA PRADESH,2007,Toledo,5000,153704,3.2530057773382604
ANDHRA PRADESH,2007,Work an Hour,3500,153704,2.2771040441367822
ANDHRA PRADESH,2008,Bangalore,1875,256360,0.7313933530972071
ANDHRA PRADESH,2008,Boston,28730,256360,11.206896551724139
ANDHRA PRADESH,2008,CentralNJ,7360,256360,2.8709627086909033
ANDHRA PRADESH,2008,Cincinnati,3230,256360,1.259946949602122
ANDHRA PRADESH,2008,Delaware,1327,256360,0.51763145576533
ANDHRA PRADESH,2008,Knoxville,5032,256360,1.9628647214854114
ANDHRA PRADESH,2008,NYC/NJ,53723,256360,20.95607739116867
ANDHRA PRADESH,2008,San Francisco,7500,256360,2.9255734123888284
ANDHRA PRADESH,2008,Seattle,56835,256360,22.16999531908254
ANDHRA PRADESH,2008,Silicon Valley,54153,256360,21.123810266812296
ANDHRA PRADESH,2008,Work an Hour,36595,256360,14.274847870182555
ANDHRA PRADESH,2009,Bangalore,6400,182541,3.50606165190286
ANDHRA PRADESH,2009,Boston,26450,182541,14.48989542075479
ANDHRA PRADESH,2009,CentralNJ,7876,182541,4.314647120372958
ANDHRA PRADESH,2009,Cincinnati,4170,182541,2.2844182950679572
ANDHRA PRADESH,2009,DC,9373,182541,5.134736853638361
ANDHRA PRADESH,2009,Knoxville,1250,182541,0.6847776663872773
ANDHRA PRADESH,2009,NYC/NJ,30827,182541,16.88771289737648
ANDHRA PRADESH,2009,New River Valley,2500,182541,1.3695553327745547
ANDHRA PRADESH,2009,Princeton,4000,182541,2.191288532439288
ANDHRA PRADESH,2009,San Francisco,7325,182541,4.012797125029445
ANDHRA PRADESH,2009,Seattle,24530,182541,13.438076925183932
ANDHRA PRADESH,2009,Silicon Valley,57840,182541,31.6860321790721
ANDHRA PRADESH,2010,Bangalore,3049,202621,1.5047798599355446
ANDHRA PRADESH,2010,Boston,18550,202621,9.155023418105724
ANDHRA PRADESH,2010,CentralNJ,9850,202621,4.861292758401152
ANDHRA PRADESH,2010,Chicago,10000,202621,4.935322597361576
ANDHRA PRADESH,2010,DC,3500,202621,1.7273629090765519
ANDHRA PRADESH,2010,Dallas,1300,202621,0.641591937657005
ANDHRA PRADESH,2010,Hyderabad,16560,202621,8.172894221230772
ANDHRA PRADESH,2010,Kansas City,11300,202621,5.576914535018582
ANDHRA PRADESH,2010,Knoxville,1250,202621,0.616915324670197
ANDHRA PRADESH,2010,Minnesota,3270,202621,1.6138504893372356
ANDHRA PRADESH,2010,NYC/NJ,23694,202621,11.69375336218852
ANDHRA PRADESH,2010,New River Valley,2500,202621,1.233830649340394
ANDHRA PRADESH,2010,Princeton,4260,202621,2.1024474264760316
ANDHRA PRADESH,2010,Seattle,31480,202621,15.536395536494243
ANDHRA PRADESH,2010,Silicon Valley,54558,202621,26.92613302668529
ANDHRA PRADESH,2010,UFlorida,5000,202621,2.467661298680788
ANDHRA PRADESH,2010,Work an Hour,2500,202621,1.233830649340394
ANDHRA PRADESH,2011,Atlanta,1600,103636,1.5438650661932147
ANDHRA PRADESH,2011,Bangalore,20493,103636,19.774016750935967
ANDHRA PRADESH,2011,Boston,18950,103636,18.285151877725887
ANDHRA PRADESH,2011,Kansas City,13300,103636,12.833378362731096
ANDHRA PRADESH,2011,Knoxville,2500,103636,2.412289165926898
ANDHRA PRADESH,2011,Minnesota,3270,103636,3.1552742290323827
ANDHRA PRADESH,2011,NYC/NJ,8257,103636,7.9673086572233585
ANDHRA PRADESH,2011,New River Valley,2450,103636,2.3640433826083598
ANDHRA PRADESH,2011,Princeton,5048,103636,4.8708942838395926
ANDHRA PRADESH,2011,Seattle,10450,103636,10.083368713574433
ANDHRA PRADESH,2011,Silicon Valley,17318,103636,16.710409510208805
ANDHRA PRADESH,2012,Bangalore,6554,144812,4.525868021987129
ANDHRA PRADESH,2012,Boston,33800,144812,23.340607132005633
ANDHRA PRADESH,2012,CentralNJ,11520,144812,7.955141839074111
ANDHRA PRADESH,2012,Cincinnati,4000,144812,2.762202027456288
ANDHRA PRADESH,2012,Kansas City,8220,144812,5.676325166422672
ANDHRA PRADESH,2012,Minnesota,3461,144812,2.389995304256553
ANDHRA PRADESH,2012,NYC/NJ,18760,144812,12.954727508769992
ANDHRA PRADESH,2012,New River Valley,2300,144812,1.5882661657873658
ANDHRA PRADESH,2012,Princeton,5040,144812,3.4803745545949227
ANDHRA PRADESH,2012,Seattle,25203,144812,17.403944424495208
ANDHRA PRADESH,2012,Silicon Valley,20954,144812,14.469795320829764
ANDHRA PRADESH,2012,UFlorida,5000,144812,3.4527525343203602
ANDHRA PRADESH,2013,Bangalore,27602,219594,12.569560188347587
ANDHRA PRADESH,2013,Boston,15940,219594,7.258850423964224
ANDHRA PRADESH,2013,Hyderabad,5594,219594,2.5474284361139197
ANDHRA PRADESH,2013,Kansas City,16758,219594,7.631356047979453
ANDHRA PRADESH,2013,Minnesota,5101,219594,2.322923212838238
ANDHRA PRADESH,2013,New River Valley,3796,219594,1.7286446806379043
ANDHRA PRADESH,2013,Seattle,47325,219594,21.55113527692013
ANDHRA PRADESH,2013,Silicon Valley,25658,219594,11.684290099000885
ANDHRA PRADESH,2013,Toledo,71820,219594,32.70581163419766
ANDHRA PRADESH,2014,Bangalore,9567,154298,6.200339602587201
ANDHRA PRADESH,2014,Boston,18555,154298,12.025431308247676
ANDHRA PRADESH,2014,Kansas City,14632,154298,9.48294858002048
ANDHRA PRADESH,2014,Minnesota,6059,154298,3.9268169386511813
ANDHRA PRADESH,2014,NYC/NJ,17473,154298,11.324190851469234
ANDHRA PRADESH,2014,San Francisco,6731,154298,4.36233781384075
ANDHRA PRADESH,2014,Seattle,71841,154298,46.559903563234776
ANDHRA PRADESH,2014,Silicon Valley,9440,154298,6.118031341948696
ANDHRA PRADESH,2015,Bangalore,39268,258982,15.16244372195751
ANDHRA PRADESH,2015,Boston,27479,258982,10.610389911267964
ANDHRA PRADESH,2015,Kansas City,8235,258982,3.179757666555977
ANDHRA PRADESH,2015,London,9665,258982,3.7319195928674582
ANDHRA PRADESH,2015,Minnesota,52302,258982,20.19522592303712
ANDHRA PRADESH,2015,NYC/NJ,8680,258982,3.3515842799885704
ANDHRA PRADESH,2015,New River Valley,1348,258982,0.5204994941733402
ANDHRA PRADESH,2015,San Francisco,6555,258982,2.5310639349452857
ANDHRA PRADESH,2015,Seattle,80471,258982,31.072043616930905
ANDHRA PRADESH,2015,Silicon Valley,18257,258982,7.049524677390706
ANDHRA PRADESH,2015,UFlorida,6722,258982,2.5955471808851582
ANDHRA PRADESH,2016,Bangalore,7552,314592,2.4005696266910794
ANDHRA PRADESH,2016,Boston,12027,314592,3.8230469942020138
ANDHRA PRADESH,2016,Frankfurt,4354,314592,1.3840148509815888
ANDHRA PRADESH,2016,Kansas City,31188,314592,9.913793103448276
ANDHRA PRADESH,2016,London,9602,314592,3.052207303427932
ANDHRA PRADESH,2016,Minnesota,75076,314592,23.864561082290713
ANDHRA PRADESH,2016,NYC/NJ,22039,314592,7.005581832977318
ANDHRA PRADESH,2016,San Francisco,8395,314592,2.6685357542467703
ANDHRA PRADESH,2016,Seattle,122406,314592,38.9094446139762
ANDHRA PRADESH,2016,Silicon Valley,8740,314592,2.7782016071610216
ANDHRA PRADESH,2016,UFlorida,13213,314592,4.200043230597091
ANDHRA PRADESH,2017,Bangalore,71836,244402,29.392558162371827
ANDHRA PRADESH,2017,Boston,25313,244402,10.357116553874354
ANDHRA PRADESH,2017,Frankfurt,9433,244402,3.859624716655347
ANDHRA PRADESH,2017,Kansas City,9162,244402,3.748741826989959
ANDHRA PRADESH,2017,NYC/NJ,10258,244402,4.197183329105327
ANDHRA PRADESH,2017,San Diego,5142,244402,2.103910769960966
ANDHRA PRADESH,2017,Seattle,89715,244402,36.707964746606
ANDHRA PRADESH,2017,Silicon Valley,23543,244402,9.632899894436216
ANDHRA PRADESH,2018,Austin,10254,221790,4.623292303530366
ANDHRA PRADESH,2018,Bangalore,9029,221790,4.070968032823842
ANDHRA PRADESH,2018,Boston,25831,221790,11.64660264213896
ANDHRA PRADESH,2018,Danbury,7342,221790,3.3103386085937143
ANDHRA PRADESH,2018,Frankfurt,8648,221790,3.899183912710221
ANDHRA PRADESH,2018,Kansas City,16400,221790,7.394382073132243
ANDHRA PRADESH,2018,San Diego,2522,221790,1.1371116822219216
ANDHRA PRADESH,2018,Seattle,108706,221790,49.013030344019114
ANDHRA PRADESH,2018,Silicon Valley,33058,221790,14.905090400829613
ANDHRA PRADESH,2019,Austin,10709,150777,7.102542164919052
ANDHRA PRADESH,2019,Bangalore,15163,150777,10.05657361533921
ANDHRA PRADESH,2019,Boston,13184,150777,8.74403921022437
ANDHRA PRADESH,2019,Frankfurt,8788,150777,5.828475165310358
ANDHRA PRADESH,2019,Kansas City,9497,150777,6.298706036066509
ANDHRA PRADESH,2019,Seattle,77077,150777,51.1198657620194
ANDHRA PRADESH,2019,Silicon Valley,16359,150777,10.849798046121093
ANDHRA PRADESH,2020,Austin,11147,153822,7.246687729973606
ANDHRA PRADESH,2020,Bangalore,16421,153822,10.675326026186111
ANDHRA PRADESH,2020,Boston,6774,153822,4.403791395249054
ANDHRA PRADESH,2020,Frankfurt,9881,153822,6.423658514386759
ANDHRA PRADESH,2020,Kansas City,17127,153822,11.134298084799314
ANDHRA PRADESH,2020,Seattle,55892,153822,36.33550467423385
ANDHRA PRADESH,2020,Silicon Valley,11681,153822,7.5938422332306175
ANDHRA PRADESH,2020,Stanford,24899,153822,16.186891341940683
ANDHRA PRADESH,2021,Bangalore,21559,171638,12.560738298045887
ANDHRA PRADESH,2021,Boston,16175,171638,9.423903797527354
ANDHRA PRADESH,2021,Danbury,9414,171638,5.4847994033955185
ANDHRA PRADESH,2021,Frankfurt,12153,171638,7.080599867162284
ANDHRA PRADESH,2021,Kansas City,18134,171638,10.565259441382445
ANDHRA PRADESH,2021,London,4110,171638,2.3945746279961315
ANDHRA PRADESH,2021,Seattle,90093,171638,52.49012456449038
ANDHRA PRADESH,2022,Bangalore,15685,168675,9.29894768045057
ANDHRA PRADESH,2022,Boston,17508,168675,10.379724321920854
ANDHRA PRADESH,2022,Danbury,12598,168675,7.468800948569735
ANDHRA PRADESH,2022,Frankfurt,7504,168675,4.448792055728472
ANDHRA PRADESH,2022,Kansas City,25927,168675,15.370979694679116
ANDHRA PRADESH,2022,Seattle,89453,168675,53.03275529865126
ANDHRA PRADESH,2023,Bangalore,9523,164235,5.79839863610071
ANDHRA PRADESH,2023,Boston,17876,164235,10.884403446281244
ANDHRA PRADESH,2023,Danbury,11691,164235,7.118458306694675
ANDHRA PRADESH,2023,Frankfurt,6326,164235,3.851797728864128
ANDHRA PRADESH,2023,Kansas City,31930,164235,19.441653727889914
ANDHRA PRADESH,2023,Seattle,86889,164235,52.90528815416933
ANDHRA PRADESH,2024,Kansas City,23382,70536,33.14903028240898
ANDHRA PRADESH,2024,Seattle,47154,70536,66.85096971759101
ASSAM,2000,Berkeley,2320,4820,48.13278008298755
ASSAM,2000,St. Louis,2500,4820,51.867219917012456
ASSAM,2001,Detroit,2500,10870,22.999080036798528
ASSAM,2001,Seattle,2500,10870,22.999080036798528
ASSAM,2001,Silicon Valley,5870,10870,54.00183992640294
ASSAM,2002,Silicon Valley,4800,4800,100
ASSAM,2003,Detroit,5000,21536,23.216939078751857
ASSAM,2003,Seattle,2500,21536,11.608469539375928
ASSAM,2003,Silicon Valley,14036,21536,65.17459138187222
ASSAM,2004,Detroit,5500,21103,26.0626451215467
ASSAM,2004,Seattle,3500,21103,16.585319622802444
ASSAM,2004,Silicon Valley,6503,21103,30.815523859166944
ASSAM,2004,Stamford,5600,21103,26.536511396483913
ASSAM,2005,Detroit,5000,43273,11.554549025951518
ASSAM,2005,Silicon Valley,31735,43273,73.33672266771428
ASSAM,2005,Stamford,6538,43273,15.108728306334203
ASSAM,2006,Detroit,8700,46052,18.89168765743073
ASSAM,2006,Silicon Valley,25250,46052,54.8293233735777
ASSAM,2006,Stamford,6500,46052,14.114479284287325
ASSAM,2006,Work an Hour,5602,46052,12.164509684704248
ASSAM,2007,Austin,2026,64577,3.1373399197856826
ASSAM,2007,Detroit,7051,64577,10.918748161109992
ASSAM,2007,Irvine,2000,64577,3.0970779069947505
ASSAM,2007,Silicon Valley,46500,64577,72.00706133762796
ASSAM,2007,Stamford,7000,64577,10.839772674481626
ASSAM,2008,Atlanta,5500,151915,3.620445643945627
ASSAM,2008,Austin,11329,151915,7.45745976368364
ASSAM,2008,Berkeley,1000,151915,0.6582628443537505
ASSAM,2008,Dallas,1000,151915,0.6582628443537505
ASSAM,2008,Detroit,11214,151915,7.381759536582957
ASSAM,2008,Irvine,2000,151915,1.316525688707501
ASSAM,2008,Madison,1000,151915,0.6582628443537505
ASSAM,2008,Seattle,14530,151915,9.564559128459994
ASSAM,2008,Silicon Valley,91454,151915,60.20077016752789
ASSAM,2008,Stamford,5000,151915,3.291314221768752
ASSAM,2008,Work an Hour,7888,151915,5.192377316262384
ASSAM,2009,Detroit,13670,30577,44.70680576904209
ASSAM,2009,Stamford,9000,30577,29.43388821663342
ASSAM,2009,Work an Hour,7907,30577,25.85930601432449
ASSAM,2010,Detroit,5080,102636,4.949530379204178
ASSAM,2010,Silicon Valley,73105,102636,71.22744456136249
ASSAM,2010,Stamford,6800,102636,6.625355625706379
ASSAM,2010,Work an Hour,17651,102636,17.197669433726958
ASSAM,2011,Danbury,2000,49530,4.037956793862306
ASSAM,2011,Detroit,6000,49530,12.113870381586917
ASSAM,2011,Silicon Valley,26230,49530,52.95780335150414
ASSAM,2011,Stamford,15300,49530,30.890369473046636
ASSAM,2012,Detroit,5000,48593,10.289547877266273
ASSAM,2012,Silicon Valley,35913,48593,73.90570658325272
ASSAM,2012,Stamford,7680,48593,15.804745539480997
ASSAM,2013,Detroit,6662,43314,15.380708316017916
ASSAM,2013,Silicon Valley,32592,43314,75.2458789305998
ASSAM,2013,Stamford,4060,43314,9.373412753382278
ASSAM,2014,Detroit,9871,85162,11.590850379277143
ASSAM,2014,Seattle,27253,85162,32.001362109861205
ASSAM,2014,Silicon Valley,45098,85162,52.955543552288574
ASSAM,2014,Stamford,2940,85162,3.452243958573072
ASSAM,2015,Chennai,5989,119006,5.0325193687713226
ASSAM,2015,Detroit,9223,119006,7.750029410281835
ASSAM,2015,Seattle,10637,119006,8.938204796396821
ASSAM,2015,Silicon Valley,90257,119006,75.8423945011176
ASSAM,2015,Stamford,2900,119006,2.4368519234324317
ASSAM,2016,Detroit,7456,131519,5.6691428614876935
ASSAM,2016,General Funds,12771,131519,9.710384050973623
ASSAM,2016,Seattle,11176,131519,8.497631520920931
ASSAM,2016,Silicon Valley,94024,131519,71.49081121358891
ASSAM,2016,Stamford,6092,131519,4.632030353028839
ASSAM,2017,Detroit,16947,78738,21.52327973786482
ASSAM,2017,Seattle,19304,78738,24.516751758998197
ASSAM,2017,Silicon Valley,42487,78738,53.95996850313699
ASSAM,2018,Athens,1285,154218,0.8332360684226224
ASSAM,2018,Atlanta,1285,154218,0.8332360684226224
ASSAM,2018,Detroit,13279,154218,8.610538328859148
ASSAM,2018,Purdue,3980,154218,2.5807622975268774
ASSAM,2018,Seattle,12160,154218,7.88494209495649
ASSAM,2018,Silicon Valley,106013,154218,68.7422998612354
ASSAM,2018,Stamford,16216,154218,10.514985280576845
ASSAM,2019,Athens,630,89333,0.705226512039224
ASSAM,2019,Atlanta,630,89333,0.705226512039224
ASSAM,2019,Detroit,10080,89333,11.283624192627585
ASSAM,2019,General Funds,12498,89333,13.990350710263844
ASSAM,2019,Purdue,2859,89333,3.2003850760637165
ASSAM,2019,Seattle,12667,89333,14.179530520636272
ASSAM,2019,Silicon Valley,42304,89333,47.355400579852905
ASSAM,2019,Stamford,7665,89333,8.580255896477226
ASSAM,2020,Detroit,4452,117737,3.7813091891249138
ASSAM,2020,General Funds,12760,117737,10.837714567213364
ASSAM,2020,Purdue,3099,117737,2.6321377307048763
ASSAM,2020,Seattle,16146,117737,13.713615940613403
ASSAM,2020,Silicon Valley,75419,117737,64.05717828719943
ASSAM,2020,Zurich,5861,117737,4.978044285144008
ASSAM,2021,Detroit,13950,96334,14.48086864450765
ASSAM,2021,General Funds,19349,96334,20.085328129217096
ASSAM,2021,Seattle,12735,96334,13.219631698050533
ASSAM,2021,Silicon Valley,50300,96334,52.21417152822472
ASSAM,2022,Detroit,10387,107250,9.684848484848485
ASSAM,2022,General Funds,19793,107250,18.455011655011656
ASSAM,2022,Seattle,11506,107250,10.72820512820513
ASSAM,2022,Silicon Valley,65564,107250,61.131934731934734
ASSAM,2023,Detroit,4881,128404,3.801283449113735
ASSAM,2023,General Funds,30764,128404,23.95875517896639
ASSAM,2023,Seattle,35610,128404,27.732780910252018
ASSAM,2023,Silicon Valley,57149,128404,44.50718046166786
BIHAR,1998,Seattle,2500,2500,100
BIHAR,1999,Arizona,5300,6550,80.91603053435115
BIHAR,1999,Seattle,1250,6550,19.083969465648856
BIHAR,2000,Silicon Valley,2000,4000,50
BIHAR,2000,Stanford,2000,4000,50
BIHAR,2001,Arizona,2500,3550,70.4225352112676
BIHAR,2001,Berkeley,1050,3550,29.577464788732392
BIHAR,2002,Berkeley,1533,1533,100
BIHAR,2003,Berkeley,1000,2000,50
BIHAR,2003,Silicon Valley,1000,2000,50
BIHAR,2004,Stanford,2288,3303,69.27036027853467
BIHAR,2004,UIC,1015,3303,30.729639721465336
BIHAR,2005,Silicon Valley,1000,4986,20.056157240272764
BIHAR,2005,Stanford,2986,4986,59.88768551945447
BIHAR,2005,UIC,1000,4986,20.056157240272764
BIHAR,2006,Philadelphia,1360,1360,100
BIHAR,2007,Chicago,2500,7425,33.670033670033675
BIHAR,2007,Philadelphia,1885,7425,25.387205387205388
BIHAR,2007,Silicon Valley,3040,7425,40.94276094276094
BIHAR,2008,Dallas,6500,37928,17.137734655136047
BIHAR,2008,Philadelphia,2945,37928,7.764712086057794
BIHAR,2008,Silicon Valley,23920,37928,63.066863530900655
BIHAR,2008,Work an Hour,4563,37928,12.030689727905505
BIHAR,2009,Dallas,8002,29469,27.153958396959517
BIHAR,2009,Philadelphia,2717,29469,9.219858156028367
BIHAR,2009,Silicon Valley,18750,29469,63.62618344701212
BIHAR,2010,Dallas,10000,29392,34.02286336418073
BIHAR,2010,Silicon Valley,19392,29392,65.97713663581926
BIHAR,2011,Canada,1200,1200,100
BIHAR,2012,Atlanta,2700,27690,9.750812567713977
BIHAR,2012,Dallas,15920,27690,57.49368002889129
BIHAR,2012,Purdue,3350,27690,12.098230408089563
BIHAR,2012,Silicon Valley,5720,27690,20.657276995305164
BIHAR,2013,Atlanta,7392,27436,26.942703017932644
BIHAR,2013,Dallas,7865,27436,28.66671526461583
BIHAR,2013,Purdue,6275,27436,22.87140982650532
BIHAR,2013,Silicon Valley,5904,27436,21.5191718909462
BIHAR,2014,Canada,20086,102730,19.552224277231577
BIHAR,2014,Dallas,63747,102730,62.05295434634479
BIHAR,2014,Purdue,9914,102730,9.650540251143774
BIHAR,2014,Silicon Valley,8983,102730,8.74428112527986
BIHAR,2015,Boston,47555,112100,42.42194469223907
BIHAR,2015,Dallas,59273,112100,52.87511150758252
BIHAR,2015,Purdue,5272,112100,4.702943800178412
BIHAR,2016,Purdue,21530,25690,83.80692876605683
BIHAR,2016,Silicon Valley,4160,25690,16.19307123394317
BIHAR,2017,Purdue,23814,48862,48.7372600384757
BIHAR,2017,San Diego,5706,48862,11.677786418894028
BIHAR,2017,Silicon Valley,19342,48862,39.58495354263027
BIHAR,2018,Purdue,20550,25297,81.23492904296951
BIHAR,2018,San Diego,4747,25297,18.765070957030478
BIHAR,2019,Purdue,23312,48046,48.52016817216834
BIHAR,2019,San Diego,2864,48046,5.960954085667901
BIHAR,2019,Silicon Valley,21870,48046,45.51887774216376
BIHAR,2020,Purdue,24186,50570,47.82677476764881
BIHAR,2020,Silicon Valley,26384,50570,52.17322523235119
BIHAR,2021,Purdue,21981,79620,27.607385079125844
BIHAR,2021,Silicon Valley,57639,79620,72.39261492087415
BIHAR,2022,Purdue,19318,67257,28.722660838277058
BIHAR,2022,Silicon Valley,47939,67257,71.27733916172294
BIHAR,2023,Purdue,18267,87090,20.974853599724423
BIHAR,2023,Silicon Valley,68823,87090,79.02514640027559
BIHAR,2024,Silicon Valley,20338,20338,100
CHHATTISGARH,2006,Silicon Valley,10020,10020,100
CHHATTISGARH,2007,Silicon Valley,11125,11125,100
CHHATTISGARH,2010,DC,2850,2850,100
CHHATTISGARH,2019,Silicon Valley,19655,19655,100
CHHATTISGARH,2020,Silicon Valley,31286,31286,100
CHHATTISGARH,2021,Austin,10280,39545,25.995701100012642
CHHATTISGARH,2021,Silicon Valley,29265,39545,74.00429889998735
CHHATTISGARH,2022,Austin,28440,51318,55.41915117502631
CHHATTISGARH,2022,Silicon Valley,22878,51318,44.58084882497369
CHHATTISGARH,2023,Austin,26248,26248,100
CHHATTISGARH,2024,Austin,9882,15542,63.582550508300095
CHHATTISGARH,2024,Beyond Borders,5660,15542,36.41744949169991
DELHI,1998,Indiana,1500,7500,20
DELHI,1998,Seattle,6000,7500,80
DELHI,1999,Boston,10000,17700,56.49717514124294
DELHI,1999,Cornell,700,17700,3.954802259887006
DELHI,1999,Indiana,2000,17700,11.299435028248588
DELHI,1999,Princeton,1000,17700,5.649717514124294
DELHI,1999,Silicon Valley,4000,17700,22.598870056497177
DELHI,2000,Cornell,700,10900,6.422018348623854
DELHI,2000,Princeton,2700,10900,24.770642201834864
DELHI,2000,Seattle,6000,10900,55.04587155963303
DELHI,2000,St. Louis,1500,10900,13.761467889908257
DELHI,2001,Colorado,600,15733,3.8136401194940572
DELHI,2001,Dallas,1200,15733,7.6272802389881145
DELHI,2001,Princeton,3833,15733,24.362804296701203
DELHI,2001,Seattle,6100,15733,38.77200788152291
DELHI,2001,Silicon Valley,4000,15733,25.424267463293717
