state,year,chapter,chapter_amount,state_total_amount,percentage,Population,% of Total
ODISHA,2009,Seattle,40285.0,63010.0,63.9342961434693,41974219,3.47
ODISHA,2009,Stanford,17725.0,63010.0,28.13045548325663,41974219,3.47
ODISHA,2010,Los Angeles,0.0,76108.0,0.0,41974219,3.47
ODISHA,2010,Seattle,44650.0,76108.0,58.66663162873811,41974219,3.47
ODISHA,2010,Stanford,27458.0,76108.0,36.07767908761234,41974219,3.47
ODISHA,2010,Work an Hour,4000.0,76108.0,5.25568928364955,41974219,3.47
ODISHA,2011,Los Angeles,4000.0,96577.0,4.141772885883802,41974219,3.47
ODISHA,2011,Mid-Hudson Valley,20400.0,96577.0,21.123041718007393,41974219,3.47
ODISHA,2011,Seattle,44400.0,96577.0,45.97367903331021,41974219,3.47
ODISHA,2011,Stanford,21190.0,96577.0,21.941041862969442,41974219,3.47
ODISHA,2011,Work an Hour,6587.0,96577.0,6.820464499829152,41974219,3.47
ODISHA,2012,Hyderabad,2810.0,69579.0,4.038574857356386,41974219,3.47
ODISHA,2012,San Francisco,4810.0,69579.0,6.913005360812889,41974219,3.47
ODISHA,2012,Seattle,38470.0,69579.0,55.28967073398583,41974219,3.47
ODISHA,2012,Stanford,23489.0,69579.0,33.758749047844894,41974219,3.47
ODISHA,2013,Athens,3976.0,73983.0,5.374207588229728,41974219,3.47
ODISHA,2013,Hyderabad,4577.0,73983.0,6.1865563710582165,41974219,3.47
ODISHA,2013,Seattle,49065.0,73983.0,66.31928956652204,41974219,3.47
ODISHA,2013,Stanford,16365.0,73983.0,22.119946474190016,41974219,3.47
ODISHA,2014,Hyderabad,4355.0,100388.0,4.338167908514962,41974219,3.47
ODISHA,2014,Purdue,3146.0,100388.0,3.133840698091405,41974219,3.47
ODISHA,2014,Seattle,51017.0,100388.0,50.81981910188469,41974219,3.47
ODISHA,2014,Stanford,41870.0,100388.0,41.708172291508944,41974219,3.47
ODISHA,2015,Hyderabad,5427.0,115797.0,4.686649913210187,41974219,3.47
ODISHA,2015,Purdue,11511.0,115797.0,9.940672038135704,41974219,3.47
ODISHA,2015,Seattle,51007.0,115797.0,44.04863683860549,41974219,3.47
ODISHA,2015,Stanford,47852.0,115797.0,41.32404121004862,41974219,3.47
ODISHA,2016,Hyderabad,8671.0,102067.0,8.495400080339385,41974219,3.47
ODISHA,2016,Purdue,8513.0,102067.0,8.340599802090784,41974219,3.47
ODISHA,2016,Seattle,52767.0,102067.0,51.69839419205032,41974219,3.47
ODISHA,2016,Stanford,32116.0,102067.0,31.46560592551951,41974219,3.47
ODISHA,2017,Delaware,10461.0,133201.0,7.853544643058235,41974219,3.47
ODISHA,2017,Purdue,9948.0,133201.0,7.4684123993063105,41974219,3.47
ODISHA,2017,Seattle,76335.0,133201.0,57.30812831735498,41974219,3.47
ODISHA,2017,Stanford,36457.0,133201.0,27.36991464028048,41974219,3.47
ODISHA,2018,Danbury,7974.0,97808.0,8.152707345002455,41974219,3.47
ODISHA,2018,Purdue,2411.0,97808.0,2.4650335350891543,41974219,3.47
ODISHA,2018,Seattle,55500.0,97808.0,56.743824636021586,41974219,3.47
ODISHA,2018,Stanford,31923.0,97808.0,32.6384344838868,41974219,3.47
ODISHA,2019,Danbury,5163.0,127127.0,4.061293037670991,41974219,3.47
ODISHA,2019,Purdue,13294.0,127127.0,10.457259276156913,41974219,3.47
ODISHA,2019,Seattle,65386.0,127127.0,51.43360576431443,41974219,3.47
ODISHA,2019,Stanford,43284.0,127127.0,34.04784192185767,41974219,3.47
ODISHA,2020,Austin,44503.0,121582.0,36.60328009080291,41974219,3.47
ODISHA,2020,Danbury,7731.0,121582.0,6.358671513875409,41974219,3.47
ODISHA,2020,Purdue,7015.0,121582.0,5.769768551265813,41974219,3.47
ODISHA,2020,Seattle,62333.0,121582.0,51.26827984405586,41974219,3.47
ODISHA,2021,Austin,58193.0,144003.0,40.4109636604793,41974219,3.47
ODISHA,2021,Danbury,7653.0,144003.0,5.314472615153851,41974219,3.47
ODISHA,2021,Purdue,11295.0,144003.0,7.843586591946002,41974219,3.47
ODISHA,2021,Seattle,66862.0,144003.0,46.43097713242085,41974219,3.47
ODISHA,2022,Austin,5569.0,81931.0,6.797182995447389,41974219,3.47
ODISHA,2022,Danbury,9805.0,81931.0,11.967387191661276,41974219,3.47
ODISHA,2022,Purdue,11290.0,81931.0,13.779887954498296,41974219,3.47
ODISHA,2022,Seattle,55267.0,81931.0,67.45554185839305,41974219,3.47
ODISHA,2023,Purdue,10912.0,63166.0,17.275116360067123,41974219,3.47
ODISHA,2023,Seattle,52254.0,63166.0,82.72488363993288,41974219,3.47
ODISHA,2024,Seattle,51397.0,51397.0,100.0,41974219,3.47
PUDUCHERRY,1998,Indiana,2000.0,2000.0,100.0,1247953,0.1
PUDUCHERRY,2002,Yale,2000.0,2000.0,100.0,1247953,0.1
PUDUCHERRY,2018,Bangalore,3052.0,3052.0,100.0,1247953,0.1
PUDUCHERRY,2019,Bangalore,5410.0,5410.0,100.0,1247953,0.1
PUDUCHERRY,2020,Bangalore,15047.0,15047.0,100.0,1247953,0.1
PUDUCHERRY,2021,Bangalore,17312.0,17312.0,100.0,1247953,0.1
PUDUCHERRY,2022,Bangalore,14224.0,14224.0,100.0,1247953,0.1
PUDUCHERRY,2023,Bangalore,6681.0,6681.0,100.0,1247953,0.1
PUNJAB,1993,Los Angeles,2200.0,2200.0,100.0,27743338,2.29
PUNJAB,1994,Los Angeles,1200.0,1200.0,100.0,27743338,2.29
PUNJAB,1995,Los Angeles,2000.0,2000.0,100.0,27743338,2.29
PUNJAB,1996,Los Angeles,1200.0,1200.0,100.0,27743338,2.29
PUNJAB,1997,Los Angeles,1500.0,1500.0,100.0,27743338,2.29
PUNJAB,1999,Los Angeles,1500.0,1500.0,100.0,27743338,2.29
PUNJAB,2000,Los Angeles,1500.0,1500.0,100.0,27743338,2.29
PUNJAB,2002,Los Angeles,1000.0,1000.0,100.0,27743338,2.29
PUNJAB,2003,Los Angeles,1000.0,1000.0,100.0,27743338,2.29
PUNJAB,2005,CentralNJ,5000.0,6000.0,83.33333333333334,27743338,2.29
PUNJAB,2005,Los Angeles,1000.0,6000.0,16.666666666666664,27743338,2.29
PUNJAB,2006,CentralNJ,4600.0,5600.0,82.14285714285714,27743338,2.29
PUNJAB,2006,Los Angeles,1000.0,5600.0,17.857142857142858,27743338,2.29
PUNJAB,2007,CentralNJ,6500.0,8000.0,81.25,27743338,2.29
PUNJAB,2007,Los Angeles,1500.0,8000.0,18.75,27743338,2.29
PUNJAB,2008,Los Angeles,1500.0,1500.0,100.0,27743338,2.29
RAJASTHAN,1992,Berkeley,1000.0,2000.0,50.0,68548437,5.66
RAJASTHAN,1992,Stanford,1000.0,2000.0,50.0,68548437,5.66
RAJASTHAN,1993,Stanford,2000.0,2000.0,100.0,68548437,5.66
RAJASTHAN,1994,Stanford,1500.0,1500.0,100.0,68548437,5.66
RAJASTHAN,1995,Stanford,1000.0,1000.0,100.0,68548437,5.66
RAJASTHAN,1996,Stanford,5000.0,5000.0,100.0,68548437,5.66
RAJASTHAN,1997,Indiana,2500.0,2500.0,100.0,68548437,5.66
RAJASTHAN,1998,Cornell,600.0,600.0,100.0,68548437,5.66
RAJASTHAN,1999,Seattle,3000.0,3000.0,100.0,68548437,5.66
RAJASTHAN,2000,Seattle,6000.0,14500.0,41.37931034482759,68548437,5.66
RAJASTHAN,2000,Work an Hour,8500.0,14500.0,58.620689655172406,68548437,5.66
RAJASTHAN,2001,Seattle,5130.0,15262.0,33.612894771327475,68548437,5.66
RAJASTHAN,2001,Syracuse,1632.0,15262.0,10.69322500327611,68548437,5.66
RAJASTHAN,2001,Work an Hour,8500.0,15262.0,55.693880225396406,68548437,5.66
RAJASTHAN,2002,Boston,3000.0,56916.0,5.270925574530887,68548437,5.66
RAJASTHAN,2002,Colorado,1000.0,56916.0,1.756975191510296,68548437,5.66
RAJASTHAN,2002,Seattle,27100.0,56916.0,47.61402768992902,68548437,5.66
RAJASTHAN,2002,Syracuse,2212.0,56916.0,3.886429123620774,68548437,5.66
RAJASTHAN,2002,Work an Hour,21604.0,56916.0,37.957692037388426,68548437,5.66
RAJASTHAN,2002,Yale,2000.0,56916.0,3.513950383020592,68548437,5.66
RAJASTHAN,2003,Seattle,13355.0,37681.0,35.44226533266102,68548437,5.66
RAJASTHAN,2003,Silicon Valley,6722.0,37681.0,17.83922931981635,68548437,5.66
RAJASTHAN,2003,St. Louis,1000.0,37681.0,2.653857381704307,68548437,5.66
RAJASTHAN,2003,Syracuse,2300.0,37681.0,6.103871977919907,68548437,5.66
RAJASTHAN,2003,Work an Hour,14304.0,37681.0,37.96077598789841,68548437,5.66
RAJASTHAN,2004,Salt Lake City,5165.0,41165.0,12.547066682861654,68548437,5.66
RAJASTHAN,2004,Seattle,12000.0,41165.0,29.15097777237945,68548437,5.66
RAJASTHAN,2004,Work an Hour,24000.0,41165.0,58.3019555447589,68548437,5.66
RAJASTHAN,2005,Austin,6132.0,8153.0,75.21157856003924,68548437,5.66
RAJASTHAN,2005,Seattle,2021.0,8153.0,24.78842143996075,68548437,5.66
RAJASTHAN,2006,Austin,5000.0,16003.0,31.244141723426853,68548437,5.66
RAJASTHAN,2006,Cleveland,6003.0,16003.0,37.511716553146286,68548437,5.66
RAJASTHAN,2006,Silicon Valley,5000.0,16003.0,31.244141723426853,68548437,5.66
RAJASTHAN,2007,Atlanta,5550.0,46609.0,11.907571499066703,68548437,5.66
RAJASTHAN,2007,Austin,19270.0,46609.0,41.34394644811088,68548437,5.66
RAJASTHAN,2007,Cleveland,5081.0,46609.0,10.901328069686112,68548437,5.66
RAJASTHAN,2007,Los Angeles,2200.0,46609.0,4.720118432062477,68548437,5.66
RAJASTHAN,2007,Silicon Valley,9858.0,46609.0,21.150421592396317,68548437,5.66
RAJASTHAN,2007,UIUC,4650.0,46609.0,9.97661395867751,68548437,5.66
RAJASTHAN,2008,Austin,27522.0,83154.0,33.09762609134858,68548437,5.66
RAJASTHAN,2008,Cleveland,2671.0,83154.0,3.2121124660268894,68548437,5.66
RAJASTHAN,2008,Los Angeles,1000.0,83154.0,1.202587969309955,68548437,5.66
RAJASTHAN,2008,Princeton,2151.0,83154.0,2.5867667219857133,68548437,5.66
RAJASTHAN,2008,Silicon Valley,39021.0,83154.0,46.92618515044376,68548437,5.66
RAJASTHAN,2008,Stanford,6500.0,83154.0,7.816821800514708,68548437,5.66
RAJASTHAN,2008,UIUC,4289.0,83154.0,5.157899800370397,68548437,5.66
RAJASTHAN,2009,Ann-Arbor,4000.0,161731.0,2.473242606550383,68548437,5.66
RAJASTHAN,2009,Atlanta,2000.0,161731.0,1.2366213032751916,68548437,5.66
RAJASTHAN,2009,Austin,31966.0,161731.0,19.764918290247387,68548437,5.66
RAJASTHAN,2009,DC,2500.0,161731.0,1.5457766290939894,68548437,5.66
RAJASTHAN,2009,San Francisco,4500.0,161731.0,2.782397932369181,68548437,5.66
RAJASTHAN,2009,Seattle,8050.0,161731.0,4.977400745682646,68548437,5.66
RAJASTHAN,2009,Silicon Valley,94715.0,161731.0,58.56329336985488,68548437,5.66
RAJASTHAN,2009,UIUC,7000.0,161731.0,4.32817456146317,68548437,5.66
RAJASTHAN,2009,Work an Hour,7000.0,161731.0,4.32817456146317,68548437,5.66
RAJASTHAN,2010,Atlanta,4000.0,131251.0,3.0475958278413118,68548437,5.66
RAJASTHAN,2010,Austin,29735.0,131251.0,22.65506548521535,68548437,5.66
RAJASTHAN,2010,NYC/NJ,5000.0,131251.0,3.8094947848016396,68548437,5.66
RAJASTHAN,2010,Portland,7945.0,131251.0,6.053287213049805,68548437,5.66
RAJASTHAN,2010,San Francisco,4500.0,131251.0,3.4285453063214755,68548437,5.66
RAJASTHAN,2010,Seattle,10100.0,131251.0,7.695179465299312,68548437,5.66
RAJASTHAN,2010,Silicon Valley,63243.0,131251.0,48.18477573504202,68548437,5.66
RAJASTHAN,2010,UIUC,2250.0,131251.0,1.7142726531607377,68548437,5.66
RAJASTHAN,2010,Work an Hour,4478.0,131251.0,3.411783529268349,68548437,5.66
RAJASTHAN,2011,Austin,7366.0,94066.0,7.830672081304615,68548437,5.66
RAJASTHAN,2011,NYC/NJ,2900.0,94066.0,3.082941764293156,68548437,5.66
RAJASTHAN,2011,Seattle,13750.0,94066.0,14.61739629621755,68548437,5.66
RAJASTHAN,2011,Silicon Valley,52759.0,94066.0,56.08721535942849,68548437,5.66
RAJASTHAN,2011,UIUC,7000.0,94066.0,7.44158356898348,68548437,5.66
RAJASTHAN,2011,Work an Hour,10291.0,94066.0,10.940190929772713,68548437,5.66
RAJASTHAN,2012,Austin,1758.0,82085.0,2.1416824023877687,68548437,5.66
RAJASTHAN,2012,Seattle,8500.0,82085.0,10.355119693001157,68548437,5.66
RAJASTHAN,2012,Silicon Valley,62277.0,82085.0,75.86891636718036,68548437,5.66
RAJASTHAN,2012,Stanford,6550.0,82085.0,7.979533410489127,68548437,5.66
RAJASTHAN,2012,UIUC,3000.0,82085.0,3.654748126941585,68548437,5.66
RAJASTHAN,2013,Silicon Valley,63938.0,80501.0,79.42510030931292,68548437,5.66
RAJASTHAN,2013,Stanford,6563.0,80501.0,8.152693755357078,68548437,5.66
RAJASTHAN,2013,UIUC,10000.0,80501.0,12.422205935329995,68548437,5.66
RAJASTHAN,2014,NYC/NJ,6372.0,124971.0,5.098782917636892,68548437,5.66
RAJASTHAN,2014,Seattle,30252.0,124971.0,24.2072160741292,68548437,5.66
RAJASTHAN,2014,Silicon Valley,45765.0,124971.0,36.62049595506157,68548437,5.66
RAJASTHAN,2014,Stanford,20663.0,124971.0,16.534235942738714,68548437,5.66
RAJASTHAN,2014,UIUC,21919.0,124971.0,17.53926911043362,68548437,5.66
RAJASTHAN,2015,Austin,12589.0,192945.0,6.524657285755008,68548437,5.66
RAJASTHAN,2015,Seattle,78772.0,192945.0,40.82614216486564,68548437,5.66
RAJASTHAN,2015,Silicon Valley,66366.0,192945.0,34.39633056052243,68548437,5.66
RAJASTHAN,2015,Stanford,21619.0,192945.0,11.20474746689471,68548437,5.66
RAJASTHAN,2015,UIUC,13599.0,192945.0,7.048122521962218,68548437,5.66
RAJASTHAN,2016,Austin,7631.0,218264.0,3.496224755342155,68548437,5.66
RAJASTHAN,2016,NYC/NJ,9656.0,218264.0,4.4240002932228855,68548437,5.66
RAJASTHAN,2016,Seattle,126865.0,218264.0,58.12456474727853,68548437,5.66
RAJASTHAN,2016,Silicon Valley,45714.0,218264.0,20.944360957372723,68548437,5.66
RAJASTHAN,2016,Stanford,13546.0,218264.0,6.206245647472785,68548437,5.66
RAJASTHAN,2016,UIUC,14852.0,218264.0,6.804603599310926,68548437,5.66
RAJASTHAN,2017,Austin,27655.0,292074.0,9.46849086190486,68548437,5.66
RAJASTHAN,2017,CentralNJ,10258.0,292074.0,3.5121236398994773,68548437,5.66
RAJASTHAN,2017,Danbury,13607.0,292074.0,4.65875086450694,68548437,5.66
RAJASTHAN,2017,NYC/NJ,10889.0,292074.0,3.728164780158453,68548437,5.66
RAJASTHAN,2017,Seattle,158229.0,292074.0,54.17428459910845,68548437,5.66
RAJASTHAN,2017,Silicon Valley,54636.0,292074.0,18.70621828714641,68548437,5.66
RAJASTHAN,2017,UIUC,16800.0,292074.0,5.751966967275417,68548437,5.66
RAJASTHAN,2018,Austin,19838.0,248009.0,7.9989032656072965,68548437,5.66
RAJASTHAN,2018,Danbury,14843.0,248009.0,5.984863452535997,68548437,5.66
RAJASTHAN,2018,NYC/NJ,11144.0,248009.0,4.493385320694007,68548437,5.66
RAJASTHAN,2018,Seattle,108957.0,248009.0,43.932679862424344,68548437,5.66
RAJASTHAN,2018,Silicon Valley,63941.0,248009.0,25.781725663181575,68548437,5.66
RAJASTHAN,2018,Stanford,12601.0,248009.0,5.080864000903193,68548437,5.66
RAJASTHAN,2018,UIUC,16685.0,248009.0,6.72757843465358,68548437,5.66
RAJASTHAN,2019,Austin,11817.0,156503.0,7.550653981073845,68548437,5.66
RAJASTHAN,2019,Danbury,8486.0,156503.0,5.4222602761608405,68548437,5.66
RAJASTHAN,2019,Minnesota,5068.0,156503.0,3.2382765825575226,68548437,5.66
RAJASTHAN,2019,Seattle,54379.0,156503.0,34.74629879299439,68548437,5.66
RAJASTHAN,2019,Silicon Valley,66278.0,156503.0,42.349347935822315,68548437,5.66
RAJASTHAN,2019,UIUC,10475.0,156503.0,6.693162431391092,68548437,5.66
RAJASTHAN,2020,Austin,15258.0,240103.0,6.354772743364307,68548437,5.66
RAJASTHAN,2020,Danbury,6873.0,240103.0,2.862521501189073,68548437,5.66
RAJASTHAN,2020,Seattle,121090.0,240103.0,50.432522709004054,68548437,5.66
RAJASTHAN,2020,Silicon Valley,72685.0,240103.0,30.27242475104434,68548437,5.66
RAJASTHAN,2020,Stanford,12320.0,240103.0,5.131131222850193,68548437,5.66
RAJASTHAN,2020,UIUC,11877.0,240103.0,4.946627072548031,68548437,5.66
RAJASTHAN,2021,Austin,17770.0,228158.0,7.788462381332234,68548437,5.66
RAJASTHAN,2021,Danbury,10873.0,228158.0,4.765557201588373,68548437,5.66
RAJASTHAN,2021,Seattle,119972.0,228158.0,52.58285924666241,68548437,5.66
RAJASTHAN,2021,Silicon Valley,70995.0,228158.0,31.116594640556105,68548437,5.66
RAJASTHAN,2021,UIUC,8548.0,228158.0,3.7465265298608856,68548437,5.66
RAJASTHAN,2022,Danbury,9928.0,157206.0,6.31528058725494,68548437,5.66
RAJASTHAN,2022,Seattle,88504.0,157206.0,56.29810567026704,68548437,5.66
RAJASTHAN,2022,Silicon Valley,50288.0,157206.0,31.988600943984324,68548437,5.66
RAJASTHAN,2022,UIUC,8486.0,157206.0,5.3980127984936965,68548437,5.66
RAJASTHAN,2023,Austin,12223.0,210704.0,5.801028931581745,68548437,5.66
RAJASTHAN,2023,Seattle,85496.0,210704.0,40.576353557597386,68548437,5.66
RAJASTHAN,2023,Silicon Valley,91159.0,210704.0,43.264010175411954,68548437,5.66
RAJASTHAN,2023,UIUC,21826.0,210704.0,10.358607335408914,68548437,5.66
RAJASTHAN,2024,Austin,12156.0,87714.0,13.858677064094671,68548437,5.66
RAJASTHAN,2024,Seattle,51852.0,87714.0,59.114850536972426,68548437,5.66
RAJASTHAN,2024,Silicon Valley,23706.0,87714.0,27.026472398932892,68548437,5.66
SIKKIM,2002,Colorado,1130.0,1130.0,100.0,610577,0.05
SIKKIM,2003,Colorado,198.0,198.0,100.0,610577,0.05
TAMIL NADU,1991,Berkeley,1000.0,1000.0,100.0,72147030,5.96
TAMIL NADU,1992,Berkeley,2000.0,2000.0,100.0,72147030,5.96
TAMIL NADU,1993,Berkeley,1000.0,4000.0,25.0,72147030,5.96
TAMIL NADU,1993,Los Angeles,3000.0,4000.0,75.0,72147030,5.96
TAMIL NADU,1994,Los Angeles,3000.0,6880.0,43.604651162790695,72147030,5.96
TAMIL NADU,1994,Stanford,3880.0,6880.0,56.395348837209305,72147030,5.96
TAMIL NADU,1995,Arizona,1000.0,6652.0,15.033072760072159,72147030,5.96
TAMIL NADU,1995,Colorado,700.0,6652.0,10.52315093205051,72147030,5.96
TAMIL NADU,1995,Cornell,1052.0,6652.0,15.81479254359591,72147030,5.96
TAMIL NADU,1995,Los Angeles,1500.0,6652.0,22.549609140108238,72147030,5.96
TAMIL NADU,1995,Madison,350.0,6652.0,5.261575466025255,72147030,5.96
TAMIL NADU,1995,Stanford,2050.0,6652.0,30.817799158147924,72147030,5.96
TAMIL NADU,1996,Boston,3520.0,12565.0,28.014325507361722,72147030,5.96
TAMIL NADU,1996,Cornell,545.0,12565.0,4.337445284520493,72147030,5.96
TAMIL NADU,1996,Los Angeles,1500.0,12565.0,11.937922801432551,72147030,5.96
TAMIL NADU,1996,Seattle,2000.0,12565.0,15.917230401910068,72147030,5.96
TAMIL NADU,1996,Stanford,5000.0,12565.0,39.793076004775166,72147030,5.96
TAMIL NADU,1997,Berkeley,3200.0,30370.0,10.536713862364175,72147030,5.96
TAMIL NADU,1997,Boston,7725.0,30370.0,25.436285808363518,72147030,5.96
TAMIL NADU,1997,Colorado,1780.0,30370.0,5.861047085940072,72147030,5.96
TAMIL NADU,1997,Cornell,615.0,30370.0,2.025024695423115,72147030,5.96
TAMIL NADU,1997,Corvallis,300.0,30370.0,0.9878169245966415,72147030,5.96
TAMIL NADU,1997,Los Angeles,3000.0,30370.0,9.878169245966415,72147030,5.96
TAMIL NADU,1997,Seattle,7250.0,30370.0,23.872242344418833,72147030,5.96
TAMIL NADU,1997,St. Louis,1500.0,30370.0,4.9390846229832075,72147030,5.96
TAMIL NADU,1997,Stanford,5000.0,30370.0,16.463615409944023,72147030,5.96
TAMIL NADU,1998,Arizona,500.0,35590.0,1.4048890137679122,72147030,5.96
TAMIL NADU,1998,Berkeley,4010.0,35590.0,11.267209890418657,72147030,5.96
TAMIL NADU,1998,Boston,4300.0,35590.0,12.082045518404046,72147030,5.96
TAMIL NADU,1998,Chicago,251.0,35590.0,0.705254284911492,72147030,5.96
TAMIL NADU,1998,Cornell,1250.0,35590.0,3.512222534419781,72147030,5.96
TAMIL NADU,1998,Corvallis,300.0,35590.0,0.8429334082607475,72147030,5.96
TAMIL NADU,1998,Los Angeles,7100.0,35590.0,19.949423995504358,72147030,5.96
TAMIL NADU,1998,Seattle,12129.0,35590.0,34.079797695982016,72147030,5.96
TAMIL NADU,1998,Silicon Valley,5000.0,35590.0,14.048890137679123,72147030,5.96
TAMIL NADU,1998,St. Louis,750.0,35590.0,2.1073335206518684,72147030,5.96
TAMIL NADU,1999,Arizona,1100.0,100623.0,1.0931894298520217,72147030,5.96
TAMIL NADU,1999,Berkeley,5950.0,100623.0,5.913161006926846,72147030,5.96
TAMIL NADU,1999,Boston,12005.0,100623.0,11.93067191397593,72147030,5.96
TAMIL NADU,1999,Chicago,2500.0,100623.0,2.484521431481868,72147030,5.96
TAMIL NADU,1999,Cornell,1500.0,100623.0,1.4907128588891208,72147030,5.96
TAMIL NADU,1999,Irvine,600.0,100623.0,0.5962851435556483,72147030,5.96
TAMIL NADU,1999,Los Angeles,2300.0,100623.0,2.2857597169633186,72147030,5.96
TAMIL NADU,1999,Princeton,600.0,100623.0,0.5962851435556483,72147030,5.96
TAMIL NADU,1999,Seattle,36038.0,100623.0,35.814873339097424,72147030,5.96
TAMIL NADU,1999,Silicon Valley,17560.0,100623.0,17.45127853472864,72147030,5.96
TAMIL NADU,1999,UIUC,470.0,100623.0,0.46709002911859115,72147030,5.96
TAMIL NADU,1999,Work an Hour,20000.0,100623.0,19.876171451854944,72147030,5.96
TAMIL NADU,2000,Arizona,400.0,142736.0,0.28023764152000896,72147030,5.96
TAMIL NADU,2000,Berkeley,8350.0,142736.0,5.849960766730187,72147030,5.96
TAMIL NADU,2000,Boston,9780.0,142736.0,6.8518103351642194,72147030,5.96
TAMIL NADU,2000,DC,460.0,142736.0,0.32227328774801034,72147030,5.96
TAMIL NADU,2000,Detroit,1000.0,142736.0,0.7005941038000224,72147030,5.96
TAMIL NADU,2000,General Funds,2050.0,142736.0,1.436217912790046,72147030,5.96
TAMIL NADU,2000,Indiana,1600.0,142736.0,1.1209505660800358,72147030,5.96
TAMIL NADU,2000,Portland,500.0,142736.0,0.3502970519000112,72147030,5.96
TAMIL NADU,2000,Princeton,2000.0,142736.0,1.4011882076000448,72147030,5.96
TAMIL NADU,2000,Seattle,48971.0,142736.0,34.3087938571909,72147030,5.96
TAMIL NADU,2000,Silicon Valley,23500.0,142736.0,16.463961439300526,72147030,5.96
TAMIL NADU,2000,Work an Hour,44125.0,142736.0,30.913714830175987,72147030,5.96
TAMIL NADU,2001,Arizona,1500.0,160618.0,0.9338928389097112,72147030,5.96
TAMIL NADU,2001,Berkeley,9740.0,160618.0,6.064077500653725,72147030,5.96
TAMIL NADU,2001,Boston,10328.0,160618.0,6.430163493506331,72147030,5.96
TAMIL NADU,2001,CentralNJ,2500.0,160618.0,1.5564880648495187,72147030,5.96
TAMIL NADU,2001,Cleveland,1000.0,160618.0,0.6225952259398075,72147030,5.96
TAMIL NADU,2001,Colorado,1000.0,160618.0,0.6225952259398075,72147030,5.96
TAMIL NADU,2001,Cornell,3500.0,160618.0,2.1790832907893263,72147030,5.96
TAMIL NADU,2001,DC,2900.0,160618.0,1.8055261552254418,72147030,5.96
TAMIL NADU,2001,General Funds,4500.0,160618.0,2.8016785167291336,72147030,5.96
TAMIL NADU,2001,NYC/NJ,1500.0,160618.0,0.9338928389097112,72147030,5.96
TAMIL NADU,2001,Seattle,31885.0,160618.0,19.85144877909076,72147030,5.96
TAMIL NADU,2001,Silicon Valley,51722.0,160618.0,32.20187027605873,72147030,5.96
TAMIL NADU,2001,Stanford,15000.0,160618.0,9.338928389097113,72147030,5.96
TAMIL NADU,2001,Syracuse,650.0,160618.0,0.4046868968608749,72147030,5.96
TAMIL NADU,2001,UIUC,7630.0,160618.0,4.750401573920731,72147030,5.96
TAMIL NADU,2001,Work an Hour,15263.0,160618.0,9.502670933519282,72147030,5.96
TAMIL NADU,2002,Arizona,1500.0,151404.0,0.9907267971784101,72147030,5.96
TAMIL NADU,2002,Berkeley,8300.0,151404.0,5.482021611053869,72147030,5.96
TAMIL NADU,2002,Boston,6737.0,151404.0,4.449684288393966,72147030,5.96
TAMIL NADU,2002,Colorado,2177.0,151404.0,1.4378748249715991,72147030,5.96
TAMIL NADU,2002,Cornell,1360.0,151404.0,0.8982589627750918,72147030,5.96
TAMIL NADU,2002,DC,2900.0,151404.0,1.9154051412115927,72147030,5.96
TAMIL NADU,2002,Houston,3000.0,151404.0,1.9814535943568201,72147030,5.96
TAMIL NADU,2002,Irvine,500.0,151404.0,0.3302422657261367,72147030,5.96
TAMIL NADU,2002,Los Angeles,1785.0,151404.0,1.178964888642308,72147030,5.96
TAMIL NADU,2002,NYC/NJ,14100.0,151404.0,9.312831893477055,72147030,5.96
TAMIL NADU,2002,Seattle,45715.0,151404.0,30.19405035534068,72147030,5.96
TAMIL NADU,2002,Silicon Valley,43344.0,151404.0,28.62804153126734,72147030,5.96
TAMIL NADU,2002,St. Louis,2000.0,151404.0,1.3209690629045467,72147030,5.96
TAMIL NADU,2002,Stanford,7000.0,151404.0,4.623391720165914,72147030,5.96
TAMIL NADU,2002,Syracuse,2150.0,151404.0,1.4200417426223877,72147030,5.96
TAMIL NADU,2002,Work an Hour,8836.0,151404.0,5.836041319912288,72147030,5.96
TAMIL NADU,2003,Arizona,2500.0,221546.0,1.128433824126818,72147030,5.96
TAMIL NADU,2003,Athens,5800.0,221546.0,2.6179664719742175,72147030,5.96
TAMIL NADU,2003,Atlanta,2020.0,221546.0,0.9117745298944688,72147030,5.96
TAMIL NADU,2003,Berkeley,7305.0,221546.0,3.297283634098562,72147030,5.96
TAMIL NADU,2003,Boston,7365.0,221546.0,3.324366045877605,72147030,5.96
TAMIL NADU,2003,CentralNJ,2000.0,221546.0,0.9027470593014543,72147030,5.96
TAMIL NADU,2003,Colorado,5837.0,221546.0,2.6346672925712946,72147030,5.96
TAMIL NADU,2003,Cornell,1900.0,221546.0,0.8576097063363816,72147030,5.96
TAMIL NADU,2003,DC,5900.0,221546.0,2.66310382493929,72147030,5.96
TAMIL NADU,2003,Detroit,5690.0,221546.0,2.5683153837126373,72147030,5.96
TAMIL NADU,2003,Houston,6300.0,221546.0,2.843653236799581,72147030,5.96
TAMIL NADU,2003,NYC/NJ,37960.0,221546.0,17.134139185541603,72147030,5.96
TAMIL NADU,2003,Portland,1850.0,221546.0,0.8350410298538452,72147030,5.96
TAMIL NADU,2003,Seattle,53931.0,221546.0,24.34302582759337,72147030,5.96
TAMIL NADU,2003,Silicon Valley,41493.0,221546.0,18.728841865797623,72147030,5.96
