state,chapter,year,state_total_amount,total_amount,state_percentage,pop_adj_units
MANIPUR,General Funds,2020,12425.0,63178.0,19.66665611447023,93.65074340223919
MANIPUR,Stamford,2020,9474.0,9474.0,100.0,476.1904761904762
MANIPUR,All Chapters,2021,56710.0,3258459.0,0.8701966174808399,4.143793416575428
MANIPUR,General Funds,2021,18832.0,97396.0,19.335496324284364,92.07379202040174
MANIPUR,Stamford,2021,9523.0,9523.0,100.0,476.1904761904762
MANIPUR,All Chapters,2022,79530.0,3000077.0,1.325465979706521,6.311742760507243
MANIPUR,General Funds,2022,19180.0,98364.0,19.499003700540847,92.85239857400404
MANIPUR,Stamford,2022,20585.0,20585.0,100.0,476.1904761904762
MANIPUR,All Chapters,2023,105086.0,3039128.0,1.7288840746424632,8.232781307821254
MANIPUR,General Funds,2023,29479.0,99301.0,29.686508695783527,141.3643271227787
MANIPUR,Stamford,2023,23064.0,23064.0,100.0,476.1904761904762
ODISHA,All Chapters,1993,2000.0,11820.0,16.920473773265652,4.876217225724972
ODISHA,Los Angeles,1993,2000.0,7200.0,27.77777777777778,8.005123278898495
ODISHA,All Chapters,1994,1200.0,21270.0,5.6417489421720735,1.6258642484645744
ODISHA,Los Angeles,1994,1200.0,7150.0,16.783216783216783,4.836661897180629
ODISHA,All Chapters,1995,1200.0,29722.0,4.037413363838234,1.1635197013943035
ODISHA,Los Angeles,1995,1200.0,7950.0,15.09433962264151,4.3499537817410685
ODISHA,All Chapters,1996,1200.0,44636.0,2.688412940227619,0.7747587723998901
ODISHA,Los Angeles,1996,1200.0,8650.0,13.872832369942195,3.99793440055971
ODISHA,All Chapters,1997,1500.0,87410.0,1.7160507951035349,0.4945391340356008
ODISHA,Los Angeles,1997,1500.0,17236.0,8.702715247157112,2.5079871029271215
ODISHA,All Chapters,1999,113346.0,414817.0,13.662169101073486,3.937224524805039
ODISHA,Los Angeles,1999,1500.0,19848.0,7.557436517533253,2.1779355958309083
ODISHA,Silicon Valley,1999,55173.0,109233.0,50.509461426491995,14.556040756914118
ODISHA,All Chapters,2000,67200.0,528565.0,3.1784170348017744,0.9159703270322116
ODISHA,Cornell,2000,2000.0,4300.0,46.51162790697674,13.403927350713758
ODISHA,Los Angeles,2000,1800.0,10900.0,16.51376146788991,4.75900906855617
ODISHA,NYC/NJ,2000,11500.0,48894.0,23.520268335583097,6.7781753128481546
ODISHA,Yale,2000,1500.0,18850.0,7.957559681697612,2.2932448650425394
ODISHA,All Chapters,2001,60450.0,767448.0,2.625585055925613,0.7566527538690527
ODISHA,Los Angeles,2001,5800.0,6800.0,85.29411764705883,24.58043736226479
ODISHA,Seattle,2001,4000.0,242337.0,1.6505940075184558,0.4756755064894685
ODISHA,Silicon Valley,2001,10350.0,151482.0,6.832494949895038,1.9690187175490022
ODISHA,All Chapters,2002,105790.0,823818.0,2.56828571359208,0.740139975098582
ODISHA,Detroit,2002,1000.0,6100.0,16.39344262295082,4.724335049841734
ODISHA,Los Angeles,2002,4990.0,10775.0,46.31090487238979,13.346082095789564
ODISHA,Silicon Valley,2002,9668.0,158791.0,6.088506275544583,1.7546127595229346
ODISHA,Work an Hour,2002,5000.0,87250.0,5.730659025787966,1.6514867509475404
ODISHA,Yale,2002,500.0,10953.0,4.56495937186159,1.3155502512569424
ODISHA,All Chapters,2003,59115.0,942333.0,2.0910866965287216,0.6026186445327728
ODISHA,DC,2003,5000.0,10900.0,45.87155963302752,13.219469634878248
ODISHA,Los Angeles,2003,2050.0,17081.0,12.001639248287571,3.458685662330712
ODISHA,Silicon Valley,2003,12655.0,117512.0,10.769112941657022,3.1034907612844442
ODISHA,All Chapters,2004,311075.0,1053399.0,5.906119143838184,1.7020516264663357
ODISHA,DC,2004,7000.0,14720.0,47.55434782608695,13.70442300463601
ODISHA,Detroit,2004,4000.0,18000.0,22.22222222222222,6.404098623118795
ODISHA,Silicon Valley,2004,8755.0,174315.0,5.022516708258038,1.4474111551175903
ODISHA,Work an Hour,2004,42460.0,76460.0,55.53230447292702,16.003545957615852
ODISHA,Yale,2004,0.0,5501.0,0.0,0.0
ODISHA,All Chapters,2005,56883.0,1489248.0,1.2731929134704227,0.3669143842854244
ODISHA,Detroit,2005,6106.0,22285.0,27.39959614090195,7.896137216398255
ODISHA,Los Angeles,2005,4100.0,13100.0,31.297709923664126,9.0195129463009
ODISHA,Silicon Valley,2005,8755.0,218371.0,4.009231995090923,1.1553982694786522
ODISHA,All Chapters,2006,278040.0,1230346.0,3.766420177738621,1.0854236823454235
ODISHA,Cleveland,2006,940.0,16943.0,5.548013929056247,1.5988512763850855
ODISHA,Colorado,2006,1100.0,8150.0,13.496932515337424,3.8896059122009863
ODISHA,Detroit,2006,5660.0,33461.0,16.915214727593316,4.874701650603261
ODISHA,Los Angeles,2006,2050.0,12550.0,16.334661354581673,4.707395203049473
ODISHA,Seattle,2006,30000.0,231708.0,12.947330260500284,3.7312190952450384
ODISHA,Stanford,2006,6590.0,27240.0,24.192364170337736,6.971862873296177
ODISHA,All Chapters,2007,747472.0,2323618.0,4.021056817428683,1.158805999258986
ODISHA,Cleveland,2007,17908.0,31615.0,56.64399810216669,16.323918761431322
ODISHA,Colorado,2007,300.0,9000.0,3.3333333333333335,0.9606147934678194
ODISHA,Detroit,2007,6655.0,29860.0,22.28734092431346,6.422864819686876
ODISHA,Los Angeles,2007,2050.0,16750.0,12.238805970149254,3.527033420792292
ODISHA,Mid-Hudson Valley,2007,4660.0,4660.0,100.0,28.81844380403458
ODISHA,Seattle,2007,47200.0,684495.0,6.895594562414627,1.9872030439235235
ODISHA,Silicon Valley,2007,7710.0,549299.0,1.4036071429221608,0.40449773571243824
ODISHA,Stanford,2007,6951.0,24798.0,28.030486329542704,8.07794995087686
ODISHA,All Chapters,2008,246716.0,3092634.0,1.9943840751928612,0.5747504539460695
ODISHA,Los Angeles,2008,3000.0,13351.0,22.470226949292186,6.475569726020803
ODISHA,Mid-Hudson Valley,2008,6400.0,6400.0,100.0,28.81844380403458
ODISHA,Seattle,2008,37900.0,997640.0,3.7989655587185753,1.094802754673941
ODISHA,Stanford,2008,14379.0,52045.0,27.62801421846479,7.96196375171896
ODISHA,All Chapters,2009,189030.0,2414781.0,2.6093463548040177,0.7519730129118206
ODISHA,Delaware,2009,5000.0,5000.0,100.0,28.81844380403458
ODISHA,Seattle,2009,40285.0,571504.0,7.04894453932081,2.0313961208417317
ODISHA,Stanford,2009,17725.0,44762.0,39.59832000357446,11.411619597571889
ODISHA,All Chapters,2010,304432.0,3033269.0,2.509108160206035,0.7230859251314222
ODISHA,Los Angeles,2010,0.0,2000.0,0.0,0.0
ODISHA,Seattle,2010,44650.0,762054.0,5.859164836087731,1.6885201256736977
ODISHA,Stanford,2010,27458.0,59819.0,45.901803774720406,13.228185525856023
ODISHA,Work an Hour,2010,4000.0,106505.0,3.7556922210224872,1.0823320521678637
ODISHA,All Chapters,2011,482885.0,2303901.0,4.191890189726035,1.208037518653036
ODISHA,Los Angeles,2011,4000.0,4000.0,100.0,28.81844380403458
ODISHA,Mid-Hudson Valley,2011,20400.0,20400.0,100.0,28.81844380403458
ODISHA,Seattle,2011,44400.0,598602.0,7.417282267683703,2.13754532209905
ODISHA,Stanford,2011,21190.0,109634.0,19.32794571027236,5.570013172989152
ODISHA,Work an Hour,2011,6587.0,104909.0,6.278774938279843,1.8094452271699832
ODISHA,All Chapters,2012,278316.0,1898166.0,3.665590891418348,1.056366251129207
ODISHA,Hyderabad,2012,2810.0,2810.0,100.0,28.81844380403458
ODISHA,San Francisco,2012,4810.0,28014.0,17.169986435353753,4.9481228920327816
ODISHA,Seattle,2012,38470.0,493911.0,7.788852647541764,2.2446261232108826
ODISHA,Stanford,2012,23489.0,130222.0,18.037658767335778,5.198172555428178
ODISHA,All Chapters,2013,295932.0,2560046.0,2.889909009447486,0.8328268038753562
ODISHA,Athens,2013,3976.0,13537.0,29.371352589199972,8.46436674040345
ODISHA,Hyderabad,2013,4577.0,10171.0,45.00049159374693,12.968441381483265
ODISHA,Seattle,2013,49065.0,693996.0,7.069925475074784,2.0374425000215517
ODISHA,Stanford,2013,16365.0,131662.0,12.429554465221553,3.582004168651744
ODISHA,All Chapters,2014,401552.0,2848928.0,3.5237113749452424,1.0154787824049691
ODISHA,Hyderabad,2014,4355.0,4355.0,100.0,28.81844380403458
ODISHA,Purdue,2014,3146.0,20450.0,15.383863080684595,4.433389936796713
ODISHA,Seattle,2014,51017.0,854132.0,5.972964366163544,1.7213153792978513
ODISHA,Stanford,2014,41870.0,202241.0,20.703022631414996,5.966288942770892
ODISHA,All Chapters,2015,463188.0,2955749.0,3.9176871919773975,1.1290164818378663
ODISHA,Hyderabad,2015,5427.0,5427.0,100.0,28.81844380403458
ODISHA,Purdue,2015,11511.0,32693.0,35.20937203682746,10.146793094186588
ODISHA,Seattle,2015,51007.0,586354.0,8.699011177548034,2.506919647708367
ODISHA,Stanford,2015,47852.0,236730.0,20.213745617369998,5.8252869214322756
ODISHA,All Chapters,2016,408268.0,3744826.0,2.7255471949831582,0.7854602867386623
ODISHA,Hyderabad,2016,8671.0,8671.0,100.0,28.81844380403458
ODISHA,Purdue,2016,8513.0,61079.0,13.937687257486205,4.016624569880751
ODISHA,Seattle,2016,52767.0,1132925.0,4.657589866937353,1.34224491842575
ODISHA,Stanford,2016,32116.0,293460.0,10.943910584065971,3.1538647216328446
ODISHA,All Chapters,2017,532804.0,4304886.0,3.0941818203780542,0.8916950491003038
ODISHA,Delaware,2017,10461.0,10461.0,100.0,28.81844380403458
ODISHA,Purdue,2017,9948.0,57218.0,17.38613722954315,5.010414187188227
ODISHA,Seattle,2017,76335.0,1384038.0,5.515383248147811,1.5894476219446139
ODISHA,Stanford,2017,36457.0,205374.0,17.75151674506023,5.11571087753897
ODISHA,All Chapters,2018,391232.0,3622848.0,2.6997544473298354,0.7780272182506729
ODISHA,Danbury,2018,7974.0,58475.0,13.63659683625481,3.92985499603885
ODISHA,Purdue,2018,2411.0,46675.0,5.165506159614354,1.4886184898024075
ODISHA,Seattle,2018,55500.0,887377.0,6.254387932073967,1.8024172714910567
ODISHA,Stanford,2018,31923.0,153764.0,20.761036393434093,5.9830076061769715
ODISHA,All Chapters,2019,508508.0,3273488.0,3.883533405346224,1.119173892030612
ODISHA,Danbury,2019,5163.0,30485.0,16.936198130227982,4.8807487406997065
ODISHA,Purdue,2019,13294.0,53086.0,25.04238405605998,7.216825376386161
ODISHA,Seattle,2019,65386.0,748896.0,8.730985343759347,2.5161341048297827
ODISHA,Stanford,2019,43284.0,172706.0,25.06224450800783,7.2225488495699794
ODISHA,All Chapters,2020,486328.0,3240754.0,3.7516577932172575,1.081169392857999
ODISHA,Austin,2020,44503.0,164005.0,27.13514831864882,7.819927469351245
ODISHA,Danbury,2020,7731.0,42158.0,18.33815645903506,5.284771313842956
ODISHA,Purdue,2020,7015.0,44668.0,15.704755081937853,4.525866017849525
ODISHA,Seattle,2020,62333.0,850350.0,7.330275768801083,2.112471403112704
ODISHA,All Chapters,2021,576012.0,3258459.0,4.419358966922708,1.2735904803811835
ODISHA,Austin,2021,58193.0,218267.0,26.66138261853601,7.683395567301443
ODISHA,Danbury,2021,7653.0,52566.0,14.558840315032532,4.195631214706781
ODISHA,Purdue,2021,11295.0,47914.0,23.57348582877656,6.793511766218028
ODISHA,Seattle,2021,66862.0,853738.0,7.831676697066313,2.256967347857727
ODISHA,All Chapters,2022,327724.0,3000077.0,2.730963238610209,0.7870211062277258
ODISHA,Austin,2022,5569.0,161074.0,3.457417087798155,0.9963738005182002
ODISHA,Danbury,2022,9805.0,55953.0,17.523635908709096,5.050039166774956
ODISHA,Purdue,2022,11290.0,30608.0,36.885781495033974,10.629908211825352
ODISHA,Seattle,2022,55267.0,714228.0,7.73800523082265,2.229972688997882
ODISHA,All Chapters,2023,126332.0,3039128.0,2.078425127207541,0.5989697772932395
ODISHA,Purdue,2023,10912.0,29179.0,37.396757942355805,10.777163672148646
ODISHA,Seattle,2023,52254.0,705969.0,7.4017414362387015,2.133066696322392
ODISHA,All Chapters,2024,51397.0,879119.0,5.846421246725415,1.6848476215347017
ODISHA,Seattle,2024,51397.0,384079.0,13.381882373157605,3.8564502516304335
PUDUCHERRY,All Chapters,1998,2000.0,108275.0,1.8471484645578389,18.47148464557839
PUDUCHERRY,Indiana,1998,2000.0,7125.0,28.07017543859649,280.7017543859649
PUDUCHERRY,All Chapters,2002,2000.0,823818.0,0.2427720685879648,2.427720685879648
PUDUCHERRY,Yale,2002,2000.0,10953.0,18.25983748744636,182.59837487446362
PUDUCHERRY,All Chapters,2018,3052.0,3622848.0,0.0842431148091225,0.8424311480912255
PUDUCHERRY,Bangalore,2018,3052.0,53012.0,5.75718705198823,57.571870519882296
PUDUCHERRY,All Chapters,2019,5410.0,3273488.0,0.1652671401269838,1.652671401269838
PUDUCHERRY,Bangalore,2019,5410.0,77256.0,7.002692347519934,70.02692347519934
PUDUCHERRY,All Chapters,2020,15047.0,3240754.0,0.4643055288985218,4.6430552889852175
PUDUCHERRY,Bangalore,2020,15047.0,100251.0,15.009326590258452,150.0932659025845
PUDUCHERRY,All Chapters,2021,17312.0,3258459.0,0.5312940871743361,5.312940871743361
PUDUCHERRY,Bangalore,2021,17312.0,112354.0,15.408441176994145,154.08441176994145
PUDUCHERRY,All Chapters,2022,14224.0,3000077.0,0.4741211642234516,4.741211642234515
PUDUCHERRY,Bangalore,2022,14224.0,123271.0,11.538804747264157,115.38804747264156
PUDUCHERRY,All Chapters,2023,6681.0,3039128.0,0.2198327941435832,2.1983279414358328
PUDUCHERRY,Bangalore,2023,6681.0,87020.0,7.67754539186394,76.7754539186394
PUNJAB,All Chapters,1993,2200.0,11820.0,18.61252115059222,8.127738493708392
PUNJAB,Los Angeles,1993,2200.0,7200.0,30.555555555555557,13.34303736050461
PUNJAB,All Chapters,1994,1200.0,21270.0,5.6417489421720735,2.4636458262760144
PUNJAB,Los Angeles,1994,1200.0,7150.0,16.783216783216783,7.3289156258588575
PUNJAB,All Chapters,1995,2000.0,29722.0,6.729022273063724,2.9384376738269538
PUNJAB,Los Angeles,1995,2000.0,7950.0,25.157232704402517,10.985691137293676
PUNJAB,All Chapters,1996,1200.0,44636.0,2.688412940227619,1.1739794498810563
PUNJAB,Los Angeles,1996,1200.0,8650.0,13.872832369942195,6.058005401721482
PUNJAB,All Chapters,1997,1500.0,87410.0,1.7160507951035349,0.749367159433858
PUNJAB,Los Angeles,1997,1500.0,17236.0,8.702715247157112,3.8003123350031056
PUNJAB,All Chapters,1999,1500.0,414817.0,0.3616052379724071,0.1579062174551996
PUNJAB,Los Angeles,1999,1500.0,19848.0,7.557436517533253,3.300190619010154
PUNJAB,All Chapters,2000,1500.0,528565.0,0.2837872352501584,0.1239245568777984
PUNJAB,Los Angeles,2000,1500.0,10900.0,13.761467889908257,6.009374624414086
PUNJAB,All Chapters,2002,1000.0,823818.0,0.1213860342939824,0.0530070018751014
PUNJAB,Los Angeles,2002,1000.0,10775.0,9.280742459396752,4.052725964802075
PUNJAB,All Chapters,2003,1000.0,942333.0,0.1061195989103639,0.0463404362053991
PUNJAB,Los Angeles,2003,1000.0,17081.0,5.854458169896376,2.556531951919815
PUNJAB,All Chapters,2005,12000.0,1489248.0,0.4028879004705731,0.1759335809915166
PUNJAB,CentralNJ,2005,5000.0,40150.0,12.453300124533001,5.438122325123581
PUNJAB,Los Angeles,2005,1000.0,13100.0,7.633587786259542,3.333444448148272
PUNJAB,All Chapters,2006,11200.0,1230346.0,0.4551565169472652,0.1987583043437839
PUNJAB,CentralNJ,2006,4600.0,46200.0,9.956709956709958,4.347908278039283
PUNJAB,Los Angeles,2006,1000.0,12550.0,7.968127490039841,3.479531655039232
PUNJAB,All Chapters,2007,16000.0,2323618.0,0.3442906708417649,0.150345271109941
PUNJAB,CentralNJ,2007,6500.0,52222.0,12.446861476006282,5.43531068821235
PUNJAB,Los Angeles,2007,1500.0,16750.0,8.955223880597014,3.910578113797823
PUNJAB,All Chapters,2008,1500.0,3092634.0,0.0485023446033381,0.0211800631455625
PUNJAB,Los Angeles,2008,1500.0,13351.0,11.235113474646093,4.906163089365106
RAJASTHAN,All Chapters,1992,4000.0,4900.0,40.81632653061224,7.21136511141559
RAJASTHAN,Berkeley,1992,1000.0,3900.0,25.64102564102564,4.53021654435082
RAJASTHAN,Stanford,1992,1000.0,1000.0,100.0,17.6678445229682
RAJASTHAN,All Chapters,1993,2000.0,11820.0,16.920473773265652,2.989482998810186
RAJASTHAN,Stanford,1993,2000.0,2000.0,100.0,17.6678445229682
RAJASTHAN,All Chapters,1994,1500.0,21270.0,7.052186177715091,1.245969289348956
RAJASTHAN,Stanford,1994,1500.0,9380.0,15.991471215351813,2.825348271263571
RAJASTHAN,All Chapters,1995,1000.0,29722.0,3.364511136531862,0.5944365965603996
RAJASTHAN,Stanford,1995,1000.0,7150.0,13.986013986013987,2.471027206009538
RAJASTHAN,All Chapters,1996,5000.0,44636.0,11.201720584281746,1.979102576728224
RAJASTHAN,Stanford,1996,5000.0,11500.0,43.47826086956522,7.6816715317253035
RAJASTHAN,All Chapters,1997,2500.0,87410.0,2.860084658505892,0.5053153106900868
RAJASTHAN,Indiana,1997,2500.0,4300.0,58.139534883720934,10.272002629632674
RAJASTHAN,All Chapters,1998,600.0,108275.0,0.5541445393673516,0.0979053956479419
RAJASTHAN,Cornell,1998,600.0,2350.0,25.53191489361702,4.510939027140816
RAJASTHAN,All Chapters,1999,3000.0,414817.0,0.7232104759448142,0.1277757024637481
RAJASTHAN,Seattle,1999,3000.0,86526.0,3.46716593856182,0.6125734873784134
RAJASTHAN,All Chapters,2000,29000.0,528565.0,2.7432766074181982,0.4846778458336039
RAJASTHAN,Seattle,2000,6000.0,184881.0,3.245330780339786,0.573379996526464
RAJASTHAN,Work an Hour,2000,8500.0,62325.0,13.63818692338548,2.4095736613755263
RAJASTHAN,All Chapters,2001,45786.0,767448.0,1.988668939133336,0.3513549362426388
RAJASTHAN,Seattle,2001,5130.0,242337.0,2.11688681464242,0.3740082711382367
RAJASTHAN,Syracuse,2001,1632.0,5482.0,29.770156877052173,5.2597450312813026
RAJASTHAN,Work an Hour,2001,8500.0,67726.0,12.550571420134068,2.2174154452533688
RAJASTHAN,All Chapters,2002,341496.0,823818.0,6.908807527876303,1.220637372416308
RAJASTHAN,Boston,2002,3000.0,28692.0,10.455876202425763,1.8473279509586154
RAJASTHAN,Colorado,2002,1000.0,8731.0,11.453441759248655,2.023576282552766
RAJASTHAN,Seattle,2002,27100.0,251078.0,10.793458606488821,1.9069714852453747
RAJASTHAN,Syracuse,2002,2212.0,8176.0,27.054794520547947,4.779999031898931
RAJASTHAN,Work an Hour,2002,21604.0,87250.0,24.76103151862464,4.374740550993753
RAJASTHAN,Yale,2002,2000.0,10953.0,18.25983748744636,3.2261196974286857
RAJASTHAN,All Chapters,2003,188405.0,942333.0,3.998692606541424,0.7064827926751633
RAJASTHAN,Seattle,2003,13355.0,307983.0,4.33627830107506,0.7661269083171484
RAJASTHAN,Silicon Valley,2003,6722.0,117512.0,5.720266866362584,1.0106478562478063
RAJASTHAN,St. Louis,2003,1000.0,28505.0,3.5081564637782843,0.6198156296428063
RAJASTHAN,Syracuse,2003,2300.0,4500.0,51.11111111111111,9.030231645072634
RAJASTHAN,Work an Hour,2003,14304.0,27204.0,52.58050286722541,9.289841495976221
RAJASTHAN,All Chapters,2004,123495.0,1053399.0,3.907825999455097,0.6904286218118546
RAJASTHAN,Salt Lake City,2004,5165.0,5165.0,100.0,17.6678445229682
RAJASTHAN,Seattle,2004,12000.0,309073.0,3.882577902307869,0.6859678272628743
RAJASTHAN,Work an Hour,2004,24000.0,76460.0,31.388961548522104,5.545752923767156
RAJASTHAN,All Chapters,2005,16306.0,1489248.0,0.5474575087560971,0.0967239414763422
RAJASTHAN,Austin,2005,6132.0,47816.0,12.82415927722938,2.265752522478689
RAJASTHAN,Seattle,2005,2021.0,603508.0,0.3348754283290362,0.059165270022797915
RAJASTHAN,All Chapters,2006,48009.0,1230346.0,1.300691025126265,0.2298040680435097
RAJASTHAN,Austin,2006,5000.0,50860.0,9.830908375933936,1.7369096070554655
RAJASTHAN,Cleveland,2006,6003.0,16943.0,35.430561293749626,6.2598164829946334
RAJASTHAN,Silicon Valley,2006,5000.0,225786.0,2.21448628347196,0.3912519935462827
RAJASTHAN,All Chapters,2007,279654.0,2323618.0,2.005880484657977,0.3543958453459324
RAJASTHAN,Atlanta,2007,5550.0,35510.0,15.62940016896649,2.761378121725528
RAJASTHAN,Austin,2007,19270.0,109989.0,17.519933811562975,3.0953946663538825
RAJASTHAN,Cleveland,2007,5081.0,31615.0,16.071485054562707,2.83948499197221
RAJASTHAN,Los Angeles,2007,2200.0,16750.0,13.134328358208954,2.3205527134644797
RAJASTHAN,Silicon Valley,2007,9858.0,549299.0,1.7946510006389964,0.31707614852279087
RAJASTHAN,UIUC,2007,4650.0,23080.0,20.147313691507797,3.559596058570282
RAJASTHAN,All Chapters,2008,582078.0,3092634.0,2.6887759754306524,0.4750487589100092
RAJASTHAN,Austin,2008,27522.0,96014.0,28.664569750244755,5.064411616651017
RAJASTHAN,Cleveland,2008,2671.0,19314.0,13.829346587967278,2.443347453704466
RAJASTHAN,Los Angeles,2008,1000.0,13351.0,7.490075649764062,1.3233349204530145
RAJASTHAN,Princeton,2008,2151.0,21151.0,10.169731927568435,1.7967724253654478
RAJASTHAN,Silicon Valley,2008,39021.0,679502.0,5.74258795411934,1.0145915113285053
RAJASTHAN,Stanford,2008,6500.0,52045.0,12.489192045345373,2.2065710327465324
RAJASTHAN,UIUC,2008,4289.0,33205.0,12.916729408221652,2.282107669297112
RAJASTHAN,All Chapters,2009,1455579.0,2414781.0,6.697543172652095,1.1833115146028437
RAJASTHAN,Ann-Arbor,2009,4000.0,11000.0,36.36363636363637,6.4246707356248
RAJASTHAN,Atlanta,2009,2000.0,23060.0,8.673026886383347,1.5323369057214393
RAJASTHAN,Austin,2009,31966.0,114962.0,27.805709712774657,4.912669560560893
RAJASTHAN,DC,2009,2500.0,44958.0,5.560745584768005,0.9824638842346299
RAJASTHAN,San Francisco,2009,4500.0,17575.0,25.604551920341397,4.523772424088586
RAJASTHAN,Seattle,2009,8050.0,571504.0,1.4085640695428203,0.24886290981321912
RAJASTHAN,Silicon Valley,2009,94715.0,583271.0,16.238592352439944,2.8690092495476933
RAJASTHAN,UIUC,2009,7000.0,47516.0,14.73187978786093,2.6028056162298463
RAJASTHAN,Work an Hour,2009,7000.0,102614.0,6.821681252070867,1.205244037468351
RAJASTHAN,All Chapters,2010,1181259.0,3033269.0,4.327047815409712,0.7644960804610798
RAJASTHAN,Atlanta,2010,4000.0,35660.0,11.217049915872126,1.9818109392000223
RAJASTHAN,Austin,2010,29735.0,126046.0,23.590593910159782,4.1679494540918345
RAJASTHAN,NYC/NJ,2010,5000.0,347370.0,1.4393873967239543,0.2543087273363877
RAJASTHAN,Portland,2010,7945.0,7945.0,100.0,17.6678445229682
RAJASTHAN,San Francisco,2010,4500.0,21566.0,20.866178243531486,3.6866039299525593
RAJASTHAN,Seattle,2010,10100.0,762054.0,1.3253653940534398,0.23416349718258653
RAJASTHAN,Silicon Valley,2010,63243.0,724499.0,8.729204595175425,1.5422622959673895
RAJASTHAN,UIUC,2010,2250.0,34614.0,6.500260010400416,1.1484558322262217
RAJASTHAN,Work an Hour,2010,4478.0,106505.0,4.2044974414346745,0.7428440709248542
RAJASTHAN,All Chapters,2011,564396.0,2303901.0,4.082901131602443,0.7213606239580288
RAJASTHAN,Austin,2011,7366.0,42270.0,17.42607049917199,3.078811042256535
RAJASTHAN,NYC/NJ,2011,2900.0,173828.0,1.668315806429344,0.2947554428320396
RAJASTHAN,Seattle,2011,13750.0,598602.0,2.297018720284931,0.4058336961634153
RAJASTHAN,Silicon Valley,2011,52759.0,376515.0,14.012456343040784,2.475699000537241
RAJASTHAN,UIUC,2011,7000.0,42927.0,16.30675332541291,2.881051824277899
RAJASTHAN,Work an Hour,2011,10291.0,104909.0,9.809453907672363,1.7331190649597814
RAJASTHAN,All Chapters,2012,410425.0,1898166.0,4.324437377974318,0.7640348724336252
RAJASTHAN,Austin,2012,1758.0,38725.0,4.5397030342156235,0.8020676738896861
RAJASTHAN,Seattle,2012,8500.0,493911.0,1.720957824385365,0.30405615271826236
RAJASTHAN,Silicon Valley,2012,62277.0,334293.0,18.629465768053773,3.291425047359324
RAJASTHAN,Stanford,2012,6550.0,130222.0,5.029872064628097,0.8886699760827026
RAJASTHAN,UIUC,2012,3000.0,35800.0,8.379888268156424,1.4805456304163294
RAJASTHAN,All Chapters,2013,241503.0,2560046.0,3.144513809517485,0.5555678108688136
RAJASTHAN,Silicon Valley,2013,63938.0,484051.0,13.208938727530779,2.333734757514272
RAJASTHAN,Stanford,2013,6563.0,131662.0,4.984733636128875,0.8806949887153489
RAJASTHAN,UIUC,2013,10000.0,40056.0,24.965048931495907,4.41078603029963
RAJASTHAN,All Chapters,2014,624855.0,2848928.0,4.386597344685439,0.7750171987076748
RAJASTHAN,NYC/NJ,2014,6372.0,202881.0,3.140757389799932,0.5549041324734862
RAJASTHAN,Seattle,2014,30252.0,854132.0,3.5418413079008864,0.6257670155301919
RAJASTHAN,Silicon Valley,2014,45765.0,440504.0,10.389235966075223,1.8355540576104634
RAJASTHAN,Stanford,2014,20663.0,202241.0,10.217018309838261,1.805126909865417
RAJASTHAN,UIUC,2014,21919.0,34156.0,64.17320529335989,11.338022136636022
RAJASTHAN,All Chapters,2015,964725.0,2955749.0,6.527787034690699,1.1533192640796288
RAJASTHAN,Austin,2015,12589.0,39284.0,32.04612564911923,5.661859655321419
RAJASTHAN,Seattle,2015,78772.0,586354.0,13.4342052753115,2.3735345009384274
RAJASTHAN,Silicon Valley,2015,66366.0,326731.0,20.312122204504625,3.5887141704071777
RAJASTHAN,Stanford,2015,21619.0,236730.0,9.132344865458538,1.6134884921304837
RAJASTHAN,UIUC,2015,13599.0,74977.0,18.13756218573696,3.2045162872326785
RAJASTHAN,All Chapters,2016,1309584.0,3744826.0,5.828414991777989,1.0297552989007048
RAJASTHAN,Austin,2016,7631.0,18235.0,41.848094324102,7.39365624100742
RAJASTHAN,NYC/NJ,2016,9656.0,300653.0,3.211675918750187,0.5674339079063935
RAJASTHAN,Seattle,2016,126865.0,1132925.0,11.19800516362513,1.9784461419832384
RAJASTHAN,Silicon Valley,2016,45714.0,336784.0,13.573685210698846,2.3981775990634002
RAJASTHAN,Stanford,2016,13546.0,293460.0,4.615961289443195,0.8155408638592218
RAJASTHAN,UIUC,2016,14852.0,53950.0,27.529193697868397,4.863815140966148
RAJASTHAN,All Chapters,2017,2044518.0,4304886.0,6.784709281500137,1.198711887190837
RAJASTHAN,Austin,2017,27655.0,70800.0,39.06073446327684,6.901189834501208
RAJASTHAN,CentralNJ,2017,10258.0,10258.0,100.0,17.6678445229682
RAJASTHAN,Danbury,2017,13607.0,48171.0,28.247285711320092,4.990686521434645
RAJASTHAN,NYC/NJ,2017,10889.0,234892.0,4.635747492464622,0.8190366594460463
RAJASTHAN,Seattle,2017,158229.0,1384038.0,11.432417318021615,2.0198617169649498
RAJASTHAN,Silicon Valley,2017,54636.0,477138.0,11.450775247412698,2.0231051673874023
RAJASTHAN,UIUC,2017,16800.0,59181.0,28.387489227961677,5.015457460770614
RAJASTHAN,All Chapters,2018,1736063.0,3622848.0,6.845691566414048,1.20948614247598
RAJASTHAN,Austin,2018,19838.0,60888.0,32.58113257127842,5.756383846515622
RAJASTHAN,Danbury,2018,14843.0,58475.0,25.383497221034627,4.484716823504351
RAJASTHAN,NYC/NJ,2018,11144.0,235955.0,4.7229344578415375,0.8344407169331338
